gene_symbol	ensembl	version
MUC2	ENSG00000198788	v28
MUC5AC	ENSG00000215182	v28
MUC5B	ENSG00000117983	v28
RP11-532E4.2	ENSG00000255177	v28
MIR6744	ENSG00000275669	v28
TOLLIP	ENSG00000078902	v28
CTD-2245O6.1	ENSG00000255153	v28
BRSK2	ENSG00000174672	v28
MOB2	ENSG00000182208	v28
DUSP8	ENSG00000184545	v28
RP13-25N22.1	ENSG00000233930	v28
KRTAP5-1	ENSG00000205869	v28
KRTAP5-2	ENSG00000205867	v28
KRTAP5-3	ENSG00000196224	v28
KRTAP5-4	ENSG00000241598	v28
KRTAP5-5	ENSG00000185940	v28
AP006285.7	ENSG00000231487	v28
FAM99A	ENSG00000205866	v28
FAM99B	ENSG00000205865	v28
AP006285.6	ENSG00000227306	v28
KRTAP5-6	ENSG00000205864	v28
IFITM10	ENSG00000244242	v28
RP11-295K3.1	ENSG00000250644	v28
CTSD	ENSG00000117984	v28
AC068580.6	ENSG00000235027	v28
AC068580.5	ENSG00000229512	v28
AC068580.7	ENSG00000230834	v28
AC139143.1	ENSG00000230980	v28
AC139143.2	ENSG00000230080	v28
SYT8	ENSG00000149043	v28
TNNI2	ENSG00000130598	v28
LSP1	ENSG00000130592	v28
MIR4298	ENSG00000264493	v28
AC051649.12	ENSG00000249086	v28
MIR7847	ENSG00000284594	v28
PRR33	ENSG00000283787	v28
AC051649.16	ENSG00000229671	v28
TNNT3	ENSG00000130595	v28
MRPL23	ENSG00000214026	v28
AC051649.7	ENSG00000226416	v28
AC051649.6	ENSG00000232987	v28
H19	ENSG00000130600	v28
RF01972	ENSG00000275266	v28
MIR675	ENSG00000284010	v28
RF01973	ENSG00000274866	v28
IGF2	ENSG00000167244	v28
RP11-889I17.2	ENSG00000284779	v28
AC132217.4	ENSG00000240801	v28
INS-IGF2	ENSG00000129965	v28
MIR483	ENSG00000207805	v28
IGF2AS	ENSG00000099869	v28
INS	ENSG00000254647	v28
TH	ENSG00000180176	v28
MIR4686	ENSG00000265258	v28
ASCL2	ENSG00000183734	v28
C11orf21	ENSG00000110665	v28
TSPAN32	ENSG00000064201	v28
RNU6-878P	ENSG00000207308	v28
AC129929.5	ENSG00000238184	v28
RPL26P30	ENSG00000236264	v28
RF00019	ENSG00000199550	v28
CD81	ENSG00000110651	v28
TSSC4	ENSG00000184281	v28
AC124057.5	ENSG00000230483	v28
TRPM5	ENSG00000070985	v28
KCNQ1	ENSG00000053918	v28
KCNQ1OT1	ENSG00000269821	v28
RF01946	ENSG00000275666	v28
RF01947	ENSG00000276105	v28
RF01948	ENSG00000276494	v28
RF01950	ENSG00000276015	v28
AC013791.2	ENSG00000236041	v28
AC013791.10	ENSG00000229414	v28
KCNQ1DN	ENSG00000237941	v28
AC013791.1	ENSG00000274740	v28
CDKN1C	ENSG00000129757	v28
SLC22A18AS	ENSG00000254827	v28
SLC22A18	ENSG00000110628	v28
PHLDA2	ENSG00000181649	v28
NAP1L4	ENSG00000205531	v28
SNORA54	ENSG00000207008	v28
CTC-343N3.1	ENSG00000183562	v28
CARS	ENSG00000110619	v28
CTD-2544D21.1	ENSG00000247473	v28
RNU1-91P	ENSG00000201616	v28
AC108448.2	ENSG00000236710	v28
OSBPL5	ENSG00000021762	v28
AC108448.3	ENSG00000234791	v28
MRGPRG	ENSG00000182170	v28
C11orf36	ENSG00000236301	v28
AC109309.4	ENSG00000224513	v28
MRGPRE	ENSG00000184350	v28
AC109309.5	ENSG00000236987	v28
RP11-11A9.1	ENSG00000276951	v28
AC109309.6	ENSG00000232390	v28
RP11-11A9.2	ENSG00000273813	v28
RP5-1173A5.1	ENSG00000254592	v28
ZNF195	ENSG00000005801	v28
AC123788.3	ENSG00000223756	v28
OR7E12P	ENSG00000189398	v28
AC123788.4	ENSG00000166492	v28
RP13-726E6.2	ENSG00000284605	v28
RP13-726E6.1	ENSG00000254757	v28
CTC-342M10.2	ENSG00000255367	v28
RP13-726E6.3	ENSG00000255522	v28
RPS3AP39	ENSG00000237226	v28
RPS24P14	ENSG00000223688	v28
CTC-342M10.1	ENSG00000284639	v28
AP006294.2	ENSG00000230851	v28
OR7E117P	ENSG00000238161	v28
TRPC2	ENSG00000182048	v28
ART5	ENSG00000167311	v28
ART1	ENSG00000129744	v28
RF00019	ENSG00000201279	v28
RF00019	ENSG00000200201	v28
CHRNA10	ENSG00000129749	v28
NUP98	ENSG00000110713	v28
RNU6-1143P	ENSG00000251934	v28
RNU7-50P	ENSG00000238304	v28
PGAP2	ENSG00000148985	v28
RHOG	ENSG00000177105	v28
AC090587.5	ENSG00000228661	v28
STIM1	ENSG00000167323	v28
AC090587.4	ENSG00000229368	v28
MIR4687	ENSG00000284525	v28
AC090804.1	ENSG00000230593	v28
RF00409	ENSG00000206976	v28
RP11-438N5.4	ENSG00000255232	v28
RP11-438N5.3	ENSG00000255141	v28
RP11-438N5.2	ENSG00000224555	v28
RPS29P20	ENSG00000240385	v28
RRM1	ENSG00000167325	v28
RP11-23F23.1	ENSG00000255276	v28
OR55B1P	ENSG00000231548	v28
RP11-23F23.2	ENSG00000254480	v28
RP11-23F23.3	ENSG00000255387	v28
RP11-437G21.4	ENSG00000284018	v28
RP11-437G21.2	ENSG00000284306	v28
SSU72P6	ENSG00000236175	v28
RP11-437G21.3	ENSG00000283873	v28
RP11-437G21.5	ENSG00000284546	v28
RP11-437G21.1	ENSG00000284438	v28
OR52B4	ENSG00000221996	v28
OR52B3P	ENSG00000175800	v28
TRIM21	ENSG00000132109	v28
OR51R1P	ENSG00000237272	v28
OR52P2P	ENSG00000171999	v28
OR52K2	ENSG00000181963	v28
OR52K3P	ENSG00000225101	v28
OR52K1	ENSG00000196778	v28
OR52M2P	ENSG00000226616	v28
OR52M1	ENSG00000197790	v28
C11orf40	ENSG00000171987	v28
OR52I2	ENSG00000226288	v28
OR52I1	ENSG00000232268	v28
TRIM68	ENSG00000167333	v28
OR51D1	ENSG00000197428	v28
OR51E1	ENSG00000180785	v28
OR51A9P	ENSG00000180723	v28
OR51E2	ENSG00000167332	v28
OR51C1P	ENSG00000197674	v28
MMP26	ENSG00000167346	v28
OR51F5P	ENSG00000272634	v28
OR51C4P	ENSG00000272664	v28
KRT8P49	ENSG00000271602	v28
OR51F3P	ENSG00000272559	v28
OR51F4P	ENSG00000273051	v28
RF00091	ENSG00000201980	v28
OR51F1	ENSG00000280021	v28
OR51N1P	ENSG00000176951	v28
OR52Y1P	ENSG00000231070	v28
OR52R1	ENSG00000279270	v28
OR51F2	ENSG00000176925	v28
OR51A8P	ENSG00000197984	v28
OR51S1	ENSG00000176922	v28
OR51H1	ENSG00000176904	v28
OR51H2P	ENSG00000198217	v28
OR51T1	ENSG00000176900	v28
OR51A6P	ENSG00000197023	v28
OR51A7	ENSG00000176895	v28
OR51G2	ENSG00000176893	v28
OR51G1	ENSG00000278870	v28
OR51A3P	ENSG00000227023	v28
OR51A4	ENSG00000205497	v28
OR51A2	ENSG00000205496	v28
OR51A5P	ENSG00000225003	v28
OR51L1	ENSG00000176798	v28
OR51P1P	ENSG00000224300	v28
OR52J2P	ENSG00000230261	v28
OR52J3	ENSG00000205495	v28
OR52E2	ENSG00000176787	v28
OR52E1	ENSG00000273085	v28
OR52S1P	ENSG00000237354	v28
OR52E3P	ENSG00000226157	v28
OR52J1P	ENSG00000203560	v28
AC113331.9	ENSG00000236897	v28
OR52A4	ENSG00000205494	v28
OR52A5	ENSG00000171944	v28
OR52A1	ENSG00000182070	v28
OR51A1P	ENSG00000176752	v28
OR52Z1	ENSG00000176748	v28
OR51V1	ENSG00000176742	v28
AC104389.16	ENSG00000224091	v28
CTD-2643I7.6	ENSG00000285498	v28
RF00621	ENSG00000221031	v28
HBB	ENSG00000244734	v28
HBD	ENSG00000223609	v28
HBBP1	ENSG00000229988	v28
BGLT3	ENSG00000260629	v28
HBG1	ENSG00000213934	v28
CTD-2643I7.4	ENSG00000284931	v28
HBG2	ENSG00000196565	v28
CTD-2643I7.5	ENSG00000239920	v28
HBE1	ENSG00000213931	v28
OR51AB1P	ENSG00000229093	v28
OR51B4	ENSG00000183251	v28
OR51B5	ENSG00000167355	v28
OR51B3P	ENSG00000223735	v28
OR51B2	ENSG00000279012	v28
OR51B8P	ENSG00000236359	v28
OR51B6	ENSG00000176239	v28
AC104389.31	ENSG00000230087	v28
AC104389.32	ENSG00000236248	v28
OR51M1	ENSG00000184698	v28
OR51J1	ENSG00000184321	v28
OR51Q1	ENSG00000167360	v28
OR51K1P	ENSG00000248424	v28
OR51I1	ENSG00000167359	v28
OR51I2	ENSG00000187918	v28
OR51A10P	ENSG00000230484	v28
OR52D1	ENSG00000181609	v28
UBQLN3	ENSG00000175520	v28
UBQLNL	ENSG00000175518	v28
AC087380.14	ENSG00000224295	v28
OR52V1P	ENSG00000249633	v28
OR52H1	ENSG00000181616	v28
OR52H2P	ENSG00000248553	v28
OR52B5P	ENSG00000231049	v28
OR52T1P	ENSG00000233646	v28
AC015691.7	ENSG00000229534	v28
OR52B6	ENSG00000187747	v28
TRIM6	ENSG00000121236	v28
TRIM6-TRIM34	ENSG00000258588	v28
TRIM34	ENSG00000258659	v28
TRIM5	ENSG00000132256	v28
TRIM22	ENSG00000132274	v28
OR52U1P	ENSG00000232381	v28
OR52P1P	ENSG00000181109	v28
OR56B1	ENSG00000181023	v28
OR52N4	ENSG00000181074	v28
OR56B2P	ENSG00000181017	v28
OR52N5	ENSG00000181009	v28
OR52N1	ENSG00000181001	v28
OR52N3P	ENSG00000236965	v28
OR52N2	ENSG00000180988	v28
OR52E6	ENSG00000205409	v28
OR52E8	ENSG00000183269	v28
OR52E7P	ENSG00000233563	v28
OR52E4	ENSG00000180974	v28
OR52E5	ENSG00000277932	v28
OR52Q1P	ENSG00000277514	v28
OR56A3	ENSG00000184478	v28
OR56A5	ENSG00000188691	v28
OR52L1	ENSG00000183313	v28
RP11-451K18.3	ENSG00000254831	v28
OR56A4	ENSG00000183389	v28
RNA5SP329	ENSG00000202147	v28
OR56A1	ENSG00000180934	v28
OR56A7P	ENSG00000255481	v28
OR52L2P	ENSG00000262980	v28
OR52X1P	ENSG00000234895	v28
OR56B4	ENSG00000180919	v28
RP11-290F24.3	ENSG00000254444	v28
OR56B3P	ENSG00000180913	v28
OR52B1P	ENSG00000180909	v28
OR52B2	ENSG00000255307	v28
OR52W1	ENSG00000175485	v28
RP11-290F24.6	ENSG00000267940	v28
C11orf42	ENSG00000180878	v28
FAM160A2	ENSG00000051009	v28
CNGA4	ENSG00000132259	v28
CCKBR	ENSG00000110148	v28
RP11-304C12.4	ENSG00000270435	v28
PRKCDBP	ENSG00000170955	v28
RP11-304C12.5	ENSG00000282556	v28
RP11-304C12.3	ENSG00000254443	v28
SMPD1	ENSG00000166311	v28
APBB1	ENSG00000166313	v28
HPX	ENSG00000110169	v28
TRIM3	ENSG00000110171	v28
ARFIP2	ENSG00000132254	v28
TIMM10B	ENSG00000132286	v28
CTD-2010I16.2	ENSG00000283977	v28
CTD-2010I16.1	ENSG00000254595	v28
DNHD1	ENSG00000179532	v28
RRP8	ENSG00000132275	v28
RP11-732A19.8	ENSG00000254400	v28
ILK	ENSG00000166333	v28
TAF10	ENSG00000166337	v28
RP11-732A19.2	ENSG00000254641	v28
RP11-732A19.10	ENSG00000285338	v28
TPP1	ENSG00000166340	v28
RP11-732A19.9	ENSG00000255680	v28
DCHS1	ENSG00000166341	v28
RP11-732A19.5	ENSG00000255390	v28
RP11-732A19.6	ENSG00000255410	v28
MRPL17	ENSG00000158042	v28
RP11-732A19.1	ENSG00000241678	v28
GVINP1	ENSG00000254838	v28
GVINP2	ENSG00000254781	v28
OR2AG2	ENSG00000188124	v28
OR2AG1	ENSG00000279486	v28
OR6A2	ENSG00000184933	v28
RP11-413N10.3	ENSG00000283415	v28
RP11-560B16.5	ENSG00000254712	v28
OR10A5	ENSG00000166363	v28
OR10A2	ENSG00000170790	v28
OR10A4	ENSG00000170782	v28
OR2D2	ENSG00000166368	v28
OR2D3	ENSG00000178358	v28
ZNF215	ENSG00000149054	v28
ZNF214	ENSG00000149050	v28
NLRP14	ENSG00000158077	v28
RBMXL2	ENSG00000170748	v28
RP11-324J3.1	ENSG00000255179	v28
MIR302E	ENSG00000221703	v28
SYT9	ENSG00000170743	v28
CTD-2516F10.2	ENSG00000251364	v28
OLFML1	ENSG00000183801	v28
PPFIBP2	ENSG00000166387	v28
CTD-2516F10.4	ENSG00000254864	v28
CYB5R2	ENSG00000166394	v28
OVCH2	ENSG00000183378	v28
RP11-35J10.6	ENSG00000275612	v28
RP11-35J10.7	ENSG00000276668	v28
RP11-35J10.5	ENSG00000271758	v28
RP11-35J10.4	ENSG00000254707	v28
OR10AB1P	ENSG00000176716	v28
OR5P4P	ENSG00000227892	v28
RP11-494M8.4	ENSG00000254951	v28
OR5P1P	ENSG00000166408	v28
RP11-494M8.1	ENSG00000241008	v28
OR5P2	ENSG00000183303	v28
OR5P3	ENSG00000182334	v28
OR5E1P	ENSG00000170688	v28
RNU6-943P	ENSG00000252769	v28
OR10A6	ENSG00000279000	v28
OR10A3	ENSG00000170683	v28
NLRP10	ENSG00000182261	v28
EIF3F	ENSG00000175390	v28
RP11-236J17.1	ENSG00000254642	v28
RP11-236J17.3	ENSG00000255420	v28
TUB	ENSG00000166402	v28
RP11-236J17.6	ENSG00000254921	v28
RP11-236J17.5	ENSG00000248332	v28
RP11-236J17.7	ENSG00000279391	v28
RIC3	ENSG00000166405	v28
RP11-379P15.1	ENSG00000246820	v28
LMO1	ENSG00000166407	v28
STK33	ENSG00000130413	v28
RF00601	ENSG00000252778	v28
TRIM66	ENSG00000166436	v28
RP11-152H18.4	ENSG00000254900	v28
RPL27A	ENSG00000166441	v28
SNORA3A	ENSG00000200983	v28
SNORA3B	ENSG00000212607	v28
ST5	ENSG00000166444	v28
RP11-152H18.3	ENSG00000254665	v28
RP11-318C2.1	ENSG00000255159	v28
RNA5SP330	ENSG00000252905	v28
RF00019	ENSG00000202276	v28
AKIP1	ENSG00000166452	v28
C11orf16	ENSG00000176029	v28
ASCL3	ENSG00000176009	v28
RF00019	ENSG00000223080	v28
TMEM9B	ENSG00000175348	v28
TMEM9B-AS1	ENSG00000254860	v28
NRIP3	ENSG00000175352	v28
RP11-467K18.2	ENSG00000253973	v28
SCUBE2	ENSG00000175356	v28
MIR5691	ENSG00000264984	v28
RP11-467K18.3	ENSG00000213538	v28
DENND5A	ENSG00000184014	v28
RP11-5L12.1	ENSG00000255097	v28
RF00017	ENSG00000273725	v28
TMEM41B	ENSG00000166471	v28
RP11-682B13.2	ENSG00000254884	v28
IPO7	ENSG00000205339	v28
SNORA23	ENSG00000201998	v28
CTD-2371O3.2	ENSG00000254397	v28
CTD-2371O3.3	ENSG00000268403	v28
ZNF143	ENSG00000166478	v28
WEE1	ENSG00000166483	v28
RF01210	ENSG00000238387	v28
RP11-16F15.1	ENSG00000243964	v28
RP11-16F15.4	ENSG00000255463	v28
RP11-16F15.2	ENSG00000239470	v28
SWAP70	ENSG00000133789	v28
RN7SKP50	ENSG00000201564	v28
RP11-540A21.2	ENSG00000245522	v28
RP11-540A21.3	ENSG00000246273	v28
SBF2	ENSG00000133812	v28
RP11-1H15.2	ENSG00000255476	v28
RNU7-28P	ENSG00000252568	v28
RP11-1H15.1	ENSG00000254765	v28
RP11-748C4.1	ENSG00000254865	v28
RP11-351I24.3	ENSG00000254719	v28
RP11-351I24.1	ENSG00000254554	v28
ADM	ENSG00000148926	v28
AMPD3	ENSG00000133805	v28
RNU6ATAC33P	ENSG00000221574	v28
MTRNR2L8	ENSG00000255823	v28
MIR4485	ENSG00000283813	v28
RNF141	ENSG00000110315	v28
RP11-58H20.3	ENSG00000177112	v28
LYVE1	ENSG00000133800	v28
MRVI1	ENSG00000072952	v28
RF00019	ENSG00000206858	v28
CTR9	ENSG00000198730	v28
EIF4G2	ENSG00000110321	v28
SNORD97	ENSG00000238622	v28
RP11-685M7.3	ENSG00000246308	v28
ZBED5	ENSG00000236287	v28
CTD-2003C8.1	ENSG00000247271	v28
CTD-2003C8.2	ENSG00000250041	v28
RP11-179A10.1	ENSG00000254401	v28
RP11-179A10.2	ENSG00000254957	v28
RP11-179A10.3	ENSG00000270897	v28
CTD-3224I3.2	ENSG00000255123	v28
CTD-3224I3.3	ENSG00000255260	v28
GALNT18	ENSG00000110328	v28
CSNK2A3	ENSG00000254598	v28
RP11-567I13.1	ENSG00000255351	v28
RP11-483L5.1	ENSG00000255462	v28
MIR4299	ENSG00000266645	v28
RP11-756D7.2	ENSG00000280288	v28
RP11-756D7.1	ENSG00000255309	v28
MIR8070	ENSG00000278529	v28
USP47	ENSG00000170242	v28
CTD-2381F24.1	ENSG00000255492	v28
DKK3	ENSG00000050165	v28
RP13-631K18.2	ENSG00000254486	v28
RP13-631K18.3	ENSG00000254991	v28
RP13-631K18.5	ENSG00000255400	v28
MICAL2	ENSG00000133816	v28
MIR6124	ENSG00000275373	v28
RP11-265D17.2	ENSG00000254680	v28
RP11-573E11.2	ENSG00000254983	v28
PARVA	ENSG00000197702	v28
RP11-51B23.3	ENSG00000254847	v28
TEAD1	ENSG00000187079	v28
RP11-47J17.3	ENSG00000254688	v28
RP11-47J17.1	ENSG00000255067	v28
RF00424	ENSG00000252329	v28
RP11-47J17.2	ENSG00000203258	v28
CTC-497E21.4	ENSG00000251381	v28
CTC-497E21.3	ENSG00000254670	v28
RASSF10	ENSG00000189431	v28
CTC-497E21.5	ENSG00000255558	v28
RP11-413N13.1	ENSG00000255018	v28
ARNTL	ENSG00000133794	v28
RN7SKP151	ENSG00000222162	v28
BTBD10	ENSG00000148925	v28
RP11-15D14.1	ENSG00000254583	v28
RP11-15D14.2	ENSG00000255401	v28
PTH	ENSG00000152266	v28
HMGN2P36	ENSG00000228901	v28
FAR1	ENSG00000197601	v28
RP11-261E12.2	ENSG00000254791	v28
RPL39P26	ENSG00000240454	v28
RF00019	ENSG00000200685	v28
RP11-23B7.3	ENSG00000255075	v28
RP11-23B7.4	ENSG00000255088	v28
RP11-98J9.1	ENSG00000255411	v28
RP11-98J9.2	ENSG00000254927	v28
RP11-98J9.3	ENSG00000254930	v28
RNA5SP331	ENSG00000201856	v28
RP11-231N3.1	ENSG00000254438	v28
SPON1	ENSG00000262655	v28
RNA5SP332	ENSG00000212365	v28
RP11-21L19.1	ENSG00000254418	v28
RRAS2	ENSG00000133818	v28
RP11-140L24.3	ENSG00000255074	v28
COPB1	ENSG00000129083	v28
RNU7-49P	ENSG00000251991	v28
RP11-140L24.4	ENSG00000256206	v28
PSMA1	ENSG00000129084	v28
PDE3B	ENSG00000152270	v28
RP11-677N16.1	ENSG00000255040	v28
CYP2R1	ENSG00000186104	v28
CALCB	ENSG00000175868	v28
CALCP	ENSG00000253179	v28
CALCA	ENSG00000110680	v28
OR7E41P	ENSG00000250640	v28
INSC	ENSG00000188487	v28
RF00324	ENSG00000253072	v28
RP11-531H8.1	ENSG00000254946	v28
RP11-531H8.2	ENSG00000254789	v28
RP11-396O20.1	ENSG00000254695	v28
RP11-396O20.2	ENSG00000254645	v28
RP11-222N13.1	ENSG00000254661	v28
SOX6	ENSG00000110693	v28
MIR6073	ENSG00000284094	v28
CTD-3096P4.1	ENSG00000254878	v28
RP11-449L13.2	ENSG00000213785	v28
RN7SL188P	ENSG00000241943	v28
C11orf58	ENSG00000110696	v28
PLEKHA7	ENSG00000166689	v28
RN7SKP90	ENSG00000199883	v28
RP11-466H18.1	ENSG00000244398	v28
OR7E14P	ENSG00000184669	v28
RPS13	ENSG00000110700	v28
SNORD14A	ENSG00000272034	v28
SNORD14B	ENSG00000201403	v28
PIK3C2A	ENSG00000011405	v28
RNU6-593P	ENSG00000201586	v28
CTD-3236F5.1	ENSG00000240808	v28
RP11-452G18.1	ENSG00000213779	v28
NUCB2	ENSG00000070081	v28
RP11-452G18.2	ENSG00000197149	v28
NCR3LG1	ENSG00000188211	v28
RP1-239B22.5	ENSG00000260196	v28
KCNJ11	ENSG00000187486	v28
ABCC8	ENSG00000006071	v28
RP1-239B22.4	ENSG00000255035	v28
USH1C	ENSG00000006611	v28
OTOG	ENSG00000188162	v28
RP11-358H18.3	ENSG00000254586	v28
RP11-358H18.2	ENSG00000255335	v28
MYOD1	ENSG00000129152	v28
KCNC1	ENSG00000129159	v28
SERGEF	ENSG00000129158	v28
RP1-59M18.2	ENSG00000255448	v28
TPH1	ENSG00000129167	v28
SAAL1	ENSG00000166788	v28
RP11-113D6.2	ENSG00000255254	v28
RP11-113D6.5	ENSG00000166787	v28
MRGPRX3	ENSG00000179826	v28
RP11-113D6.6	ENSG00000255470	v28
RP11-113D6.3	ENSG00000254857	v28
MRGPRX4	ENSG00000179817	v28
RP11-113D6.8	ENSG00000255138	v28
RP11-113D6.9	ENSG00000254546	v28
RP11-113D6.10	ENSG00000189332	v28
SAA4	ENSG00000148965	v28
SAA2-SAA4	ENSG00000255071	v28
SAA2	ENSG00000134339	v28
RNA5SP333	ENSG00000200336	v28
ST13P5	ENSG00000212789	v28
SAA1	ENSG00000173432	v28
RNA5SP334	ENSG00000201695	v28
HPS5	ENSG00000110756	v28
GTF2H1	ENSG00000110768	v28
MIR3159	ENSG00000264603	v28
LDHA	ENSG00000134333	v28
AC084117.3	ENSG00000256006	v28
LDHC	ENSG00000166796	v28
RP11-613F22.7	ENSG00000256734	v28
LDHAL6A	ENSG00000166800	v28
TSG101	ENSG00000074319	v28
RP11-613F22.5	ENSG00000256464	v28
RP11-613F22.8	ENSG00000256588	v28
RP11-613F22.6	ENSG00000256361	v28
UEVLD	ENSG00000151116	v28
RF00017	ENSG00000274589	v28
RP11-504G3.1	ENSG00000247595	v28
RP11-504G3.4	ENSG00000256282	v28
RP11-504G3.2	ENSG00000279837	v28
SPTY2D1	ENSG00000179119	v28
RP11-137N23.1	ENSG00000257043	v28
TMEM86A	ENSG00000151117	v28
IGSF22	ENSG00000179057	v28
RP11-1081L13.4	ENSG00000254966	v28
PTPN5	ENSG00000110786	v28
RP11-1081L13.5	ENSG00000276789	v28
RP11-583F24.7	ENSG00000254529	v28
RP11-1081L13.3	ENSG00000255511	v28
RP11-583F24.6	ENSG00000254541	v28
RP11-583F24.5	ENSG00000255536	v28
MRGPRX1	ENSG00000170255	v28
RP11-583F24.8	ENSG00000255244	v28
RP11-583F24.4	ENSG00000254738	v28
RP11-583F24.3	ENSG00000254720	v28
RP11-589F4.2	ENSG00000255424	v28
MRGPRX2	ENSG00000183695	v28
ZDHHC13	ENSG00000177054	v28
CSRP3	ENSG00000129170	v28
RP11-428C19.4	ENSG00000255308	v28
E2F8	ENSG00000129173	v28
RP11-428C19.6	ENSG00000254544	v28
RP11-428C19.5	ENSG00000255160	v28
NAV2	ENSG00000166833	v28
RP11-1026G19.1	ENSG00000255270	v28
RNA5SP335	ENSG00000200687	v28
RP11-808N1.1	ENSG00000255043	v28
RP11-808N1.2	ENSG00000254622	v28
MIR4486	ENSG00000265210	v28
RF00408	ENSG00000207407	v28
RP11-359E10.1	ENSG00000270607	v28
MIR4694	ENSG00000264309	v28
RP11-2C23.1	ENSG00000254542	v28
RP11-2C23.2	ENSG00000254453	v28
RP11-2C23.3	ENSG00000254894	v28
RP11-371I20.2	ENSG00000279266	v28
DBX1	ENSG00000109851	v28
HTATIP2	ENSG00000109854	v28
PRMT3	ENSG00000185238	v28
RP11-701I24.1	ENSG00000255291	v28
SLC6A5	ENSG00000165970	v28
NELL1	ENSG00000165973	v28
RP11-701I24.3	ENSG00000254906	v28
RNA5SP336	ENSG00000201059	v28
RP11-670N15.2	ENSG00000254816	v28
RP11-670N15.1	ENSG00000255167	v28
CTD-2302A16.2	ENSG00000225477	v28
RNA5SP337	ENSG00000252816	v28
CTD-2019O4.1	ENSG00000254820	v28
ANO5	ENSG00000171714	v28
CTD-3064C13.1	ENSG00000255372	v28
CTD-2140G10.2	ENSG00000254768	v28
SLC17A6	ENSG00000091664	v28
CTD-2140G10.4	ENSG00000254540	v28
CTD-2140G10.1	ENSG00000255323	v28
RP11-34N19.1	ENSG00000255357	v28
FANCF	ENSG00000183161	v28
GAS2	ENSG00000148935	v28
RNA5SP338	ENSG00000222427	v28
SVIP	ENSG00000198168	v28
RP11-17A1.3	ENSG00000246225	v28
CCDC179	ENSG00000255359	v28
RP11-266A24.1	ENSG00000255418	v28
RP11-787P24.4	ENSG00000271491	v28
RP11-787P24.1	ENSG00000255293	v28
MIR8054	ENSG00000275868	v28
RP11-787P24.2	ENSG00000254564	v28
RP11-787P24.3	ENSG00000254465	v28
RP11-713P14.1	ENSG00000240881	v28
RP11-945A11.1	ENSG00000255193	v28
RP11-945A11.2	ENSG00000254861	v28
RNU6-783P	ENSG00000252519	v28
RP11-747E23.1	ENSG00000277803	v28
RP11-2F20.1	ENSG00000254594	v28
RF00019	ENSG00000207252	v28
LUZP2	ENSG00000187398	v28
CTC-830E23.1	ENSG00000255489	v28
RP11-54J7.2	ENSG00000255368	v28
RPL36AP40	ENSG00000240298	v28
RP11-46P12.1	ENSG00000255454	v28
RP11-405K6.1	ENSG00000254456	v28
RP11-20J1.1	ENSG00000254754	v28
RP11-336F14.1	ENSG00000255086	v28
CTD-2507G9.1	ENSG00000255243	v28
RP11-430L3.1	ENSG00000254819	v28
ANO3	ENSG00000134343	v28
RP11-485O14.1	ENSG00000255505	v28
MUC15	ENSG00000169550	v28
SLC5A12	ENSG00000148942	v28
FIBIN	ENSG00000176971	v28
BBOX1	ENSG00000129151	v28
RP11-1L12.3	ENSG00000254560	v28
CCDC34	ENSG00000109881	v28
LGR4	ENSG00000205213	v28
RP11-159H22.2	ENSG00000254862	v28
RP11-159H22.1	ENSG00000242527	v28
LIN7C	ENSG00000148943	v28
BDNF-AS1	ENSG00000245573	v28
MIR8087	ENSG00000278483	v28
RNA5SP339	ENSG00000212289	v28
RP11-587D21.1	ENSG00000240036	v28
RP11-587D21.5	ENSG00000254934	v28
BDNF	ENSG00000176697	v28
RP11-587D21.4	ENSG00000255496	v28
AC103796.1	ENSG00000177447	v28
RP11-1033A18.1	ENSG00000224411	v28
RP11-406D1.2	ENSG00000255094	v28
KIF18A	ENSG00000121621	v28
MIR610	ENSG00000207874	v28
METTL15	ENSG00000169519	v28
RP11-797J4.1	ENSG00000271332	v28
RN7SKP158	ENSG00000222385	v28
AC104978.1	ENSG00000238149	v28
MIR8068	ENSG00000273912	v28
RP11-22P4.2	ENSG00000254606	v28
RP11-960D24.1	ENSG00000248990	v28
RP11-115J23.1	ENSG00000249867	v28
OR2BH1P	ENSG00000272882	v28
RP11-466I1.1	ENSG00000254526	v28
CTD-2063L20.1	ENSG00000255450	v28
RP11-460B17.3	ENSG00000254530	v28
RP11-460B17.1	ENSG00000255281	v28
RP11-460B17.2	ENSG00000255227	v28
CTD-3012A18.1	ENSG00000255029	v28
RP5-1027O15.1	ENSG00000255117	v28
RP5-1027O15.2	ENSG00000255047	v28
CTD-3138F19.1	ENSG00000254734	v28
RN7SL240P	ENSG00000243505	v28
RPL7AP58	ENSG00000240554	v28
RP11-215H22.1	ENSG00000261340	v28
KCNA4	ENSG00000182255	v28
RP11-624D11.2	ENSG00000254532	v28
RP4-562D20.2	ENSG00000255288	v28
FSHB	ENSG00000131808	v28
ARL14EP	ENSG00000152219	v28
RP4-710M3.1	ENSG00000242353	v28
MPPED2	ENSG00000066382	v28
RP4-710M3.2	ENSG00000255480	v28
RP5-1024C24.1	ENSG00000254489	v28
DCDC1	ENSG00000170959	v28
CYCSP25	ENSG00000255370	v28
RP1-296L11.1	ENSG00000255525	v28
DNAJC24	ENSG00000170946	v28
IMMP1L	ENSG00000148950	v28
ELP4	ENSG00000109911	v28
Z83001.1	ENSG00000228061	v28
