gene_symbol	ensembl	version
ENSG00000283133	ENSG00000283133	v39
CIBAR1P1	ENSG00000157021	v39
EXD1	ENSG00000178997	v39
RN7SL497P	ENSG00000240847	v39
CHP1	ENSG00000187446	v39
OIP5-AS1	ENSG00000247556	v39
ENSG00000285920	ENSG00000285920	v39
OIP5	ENSG00000104147	v39
NUSAP1	ENSG00000137804	v39
ENSG00000259396	ENSG00000259396	v39
NDUFAF1	ENSG00000137806	v39
RTF1	ENSG00000137815	v39
RNU6-1169P	ENSG00000200407	v39
ITPKA	ENSG00000137825	v39
LTK	ENSG00000062524	v39
RPAP1	ENSG00000103932	v39
ELOCP2	ENSG00000259838	v39
TYRO3	ENSG00000092445	v39
ENSG00000260926	ENSG00000260926	v39
MGA	ENSG00000174197	v39
MIR626	ENSG00000207766	v39
ENSG00000270702	ENSG00000270702	v39
ENSG00000260814	ENSG00000260814	v39
MAPKBP1	ENSG00000137802	v39
ENSG00000250379	ENSG00000250379	v39
JMJD7	ENSG00000243789	v39
JMJD7-PLA2G4B	ENSG00000168970	v39
PLA2G4B	ENSG00000243708	v39
SPTBN5	ENSG00000137877	v39
RNA5SP393	ENSG00000200293	v39
MIR4310	ENSG00000264850	v39
ENSG00000174171	ENSG00000174171	v39
EHD4	ENSG00000103966	v39
ENSG00000278493	ENSG00000278493	v39
EHD4-AS1	ENSG00000259883	v39
PLA2G4E-AS1	ENSG00000246740	v39
PLA2G4E	ENSG00000188089	v39
ENSG00000257797	ENSG00000257797	v39
PLA2G4D	ENSG00000159337	v39
PLA2G4F	ENSG00000168907	v39
VPS39	ENSG00000166887	v39
MIR627	ENSG00000207712	v39
VPS39-DT	ENSG00000261002	v39
TMEM87A	ENSG00000103978	v39
GANC	ENSG00000214013	v39
BNIP3P5	ENSG00000260571	v39
ENSG00000258461	ENSG00000258461	v39
CAPN3	ENSG00000092529	v39
ZNF106	ENSG00000103994	v39
RNU6-188P	ENSG00000201077	v39
SNAP23	ENSG00000092531	v39
ENSG00000261684	ENSG00000261684	v39
ENSG00000285942	ENSG00000285942	v39
LRRC57	ENSG00000180979	v39
HAUS2	ENSG00000137814	v39
ENSG00000261822	ENSG00000261822	v39
MYL12BP1	ENSG00000260490	v39
STARD9	ENSG00000159433	v39
EIF4EBP2P2	ENSG00000260282	v39
CDAN1	ENSG00000140326	v39
ENSG00000278769	ENSG00000278769	v39
ENSG00000274403	ENSG00000274403	v39
TTBK2	ENSG00000128881	v39
TTBK2-AS1	ENSG00000246283	v39
ENSG00000286877	ENSG00000286877	v39
KRT8P50	ENSG00000260799	v39
FDPSP4	ENSG00000254793	v39
UBR1	ENSG00000159459	v39
ENSG00000285080	ENSG00000285080	v39
ENSG00000281269	ENSG00000281269	v39
RPS3AP47	ENSG00000205871	v39
TMEM62	ENSG00000137842	v39
SPCS2P1	ENSG00000260928	v39
ENSG00000285117	ENSG00000285117	v39
ENSG00000261687	ENSG00000261687	v39
CCNDBP1	ENSG00000166946	v39
EPB42	ENSG00000166947	v39
TGM5	ENSG00000104055	v39
Y_RNA	ENSG00000202211	v39
ATP5PDP1	ENSG00000261679	v39
TGM7	ENSG00000159495	v39
ENSG00000260406	ENSG00000260406	v39
LCMT2	ENSG00000168806	v39
ADAL	ENSG00000168803	v39
ZSCAN29	ENSG00000140265	v39
TUBGCP4	ENSG00000137822	v39
RN7SL487P	ENSG00000243871	v39
TP53BP1	ENSG00000067369	v39
MAP1A	ENSG00000166963	v39
PPIP5K1	ENSG00000168781	v39
CKMT1B	ENSG00000237289	v39
STRC	ENSG00000242866	v39
RNU6-554P	ENSG00000222398	v39
ENSG00000284772	ENSG00000284772	v39
CATSPER2	ENSG00000166762	v39
RNU6-610P	ENSG00000206991	v39
ENSG00000275601	ENSG00000275601	v39
PDIA3P2	ENSG00000224677	v39
ENSG00000249839	ENSG00000249839	v39
CKMT1A	ENSG00000223572	v39
STRCP1	ENSG00000166763	v39
RNU6-353P	ENSG00000201136	v39
CATSPER2P1	ENSG00000205771	v39
RNU6-354P	ENSG00000206589	v39
PDIA3	ENSG00000167004	v39
ELL3	ENSG00000128886	v39
ENSG00000262560	ENSG00000262560	v39
SERF2	ENSG00000140264	v39
MIR1282	ENSG00000221792	v39
SERINC4	ENSG00000184716	v39
HYPK	ENSG00000242028	v39
MFAP1	ENSG00000140259	v39
WDR76	ENSG00000092470	v39
Y_RNA	ENSG00000200391	v39
FRMD5	ENSG00000171877	v39
PIN4P1	ENSG00000227973	v39
ACTBP7	ENSG00000185607	v39
GAPDHP55	ENSG00000224055	v39
ENSG00000289277	ENSG00000289277	v39
GOLM2	ENSG00000166734	v39
GAPDHP43	ENSG00000250130	v39
ENSG00000259499	ENSG00000259499	v39
CTDSPL2-DT	ENSG00000259595	v39
CTDSPL2	ENSG00000137770	v39
HNRNPMP1	ENSG00000259335	v39
ENSG00000259563	ENSG00000259563	v39
EIF3J-DT	ENSG00000179523	v39
EIF3J	ENSG00000104131	v39
SPG11	ENSG00000104133	v39
ENSG00000259659	ENSG00000259659	v39
PATL2	ENSG00000229474	v39
Y_RNA	ENSG00000206957	v39
B2M	ENSG00000166710	v39
TRIM69	ENSG00000185880	v39
ENSG00000276121	ENSG00000276121	v39
SORD2P	ENSG00000259479	v39
ENSG00000259187	ENSG00000259187	v39
Y_RNA	ENSG00000238845	v39
RNU1-119P	ENSG00000212424	v39
ENSG00000259742	ENSG00000259742	v39
ENSG00000259231	ENSG00000259231	v39
RNU6-1108P	ENSG00000252117	v39
TERB2	ENSG00000167014	v39
RNU6-1332P	ENSG00000252475	v39
ENSG00000259304	ENSG00000259304	v39
RNU6-966P	ENSG00000252288	v39
RNU1-78P	ENSG00000212550	v39
SORD	ENSG00000140263	v39
ENSG00000259418	ENSG00000259418	v39
Y_RNA	ENSG00000252171	v39
ENSG00000259352	ENSG00000259352	v39
DUOX2	ENSG00000140279	v39
DUOXA2	ENSG00000140274	v39
DUOXA1	ENSG00000140254	v39
DUOX1	ENSG00000137857	v39
ENSG00000259539	ENSG00000259539	v39
SHF	ENSG00000138606	v39
ENSG00000259519	ENSG00000259519	v39
ENSG00000259932	ENSG00000259932	v39
ENSG00000260035	ENSG00000260035	v39
ENSG00000279014	ENSG00000279014	v39
ENSG00000261709	ENSG00000261709	v39
H3P39	ENSG00000259338	v39
SLC28A2-AS1	ENSG00000259520	v39
SLC28A2	ENSG00000137860	v39
ENSG00000285597	ENSG00000285597	v39
ENSG00000235390	ENSG00000235390	v39
ENSG00000259433	ENSG00000259433	v39
RNU6-953P	ENSG00000238941	v39
GATM	ENSG00000171766	v39
ENSG00000275672	ENSG00000275672	v39
SPATA5L1	ENSG00000171763	v39
C15orf48	ENSG00000166920	v39
ENSG00000259342	ENSG00000259342	v39
MIR147B	ENSG00000284386	v39
ENSG00000259354	ENSG00000259354	v39
SLC30A4	ENSG00000104154	v39
HMGN2P46	ENSG00000179362	v39
SNORA41B	ENSG00000207516	v39
ENSG00000259681	ENSG00000259681	v39
DPPA5P2	ENSG00000259427	v39
ENSG00000275709	ENSG00000275709	v39
BLOC1S6	ENSG00000104164	v39
ENSG00000260170	ENSG00000260170	v39
Y_RNA	ENSG00000200419	v39
SQOR	ENSG00000137767	v39
ENSG00000273972	ENSG00000273972	v39
ENSG00000259200	ENSG00000259200	v39
ENSG00000259743	ENSG00000259743	v39
ENSG00000287020	ENSG00000287020	v39
MTND5P40	ENSG00000259593	v39
ENSG00000238819	ENSG00000238819	v39
ENSG00000285934	ENSG00000285934	v39
ENSG00000287704	ENSG00000287704	v39
RNU6-1014P	ENSG00000238456	v39
ENSG00000259255	ENSG00000259255	v39
RN7SKP101	ENSG00000223308	v39
ENSG00000259509	ENSG00000259509	v39
ENSG00000284540	ENSG00000284540	v39
SEMA6D	ENSG00000137872	v39
RN7SKP139	ENSG00000222343	v39
ENSG00000259554	ENSG00000259554	v39
ENSG00000259221	ENSG00000259221	v39
ENSG00000259360	ENSG00000259360	v39
ENSG00000259740	ENSG00000259740	v39
ENSG00000259588	ENSG00000259588	v39
ENSG00000213862	ENSG00000213862	v39
LINC01491	ENSG00000259572	v39
ENSG00000259754	ENSG00000259754	v39
ENSG00000259730	ENSG00000259730	v39
ENSG00000287439	ENSG00000287439	v39
SLC24A5	ENSG00000188467	v39
MYEF2	ENSG00000104177	v39
CTXN2	ENSG00000233932	v39
SLC12A1	ENSG00000074803	v39
CTXN2-AS1	ENSG00000259235	v39
ENSG00000259385	ENSG00000259385	v39
DUT-AS1	ENSG00000259488	v39
Y_RNA	ENSG00000202542	v39
DUT	ENSG00000128951	v39
FBN1	ENSG00000166147	v39
ENSG00000286947	ENSG00000286947	v39
ENSG00000274654	ENSG00000274654	v39
FBN1-DT	ENSG00000259705	v39
ENSG00000273925	ENSG00000273925	v39
CEP152	ENSG00000103995	v39
ENSG00000259216	ENSG00000259216	v39
ENSG00000259469	ENSG00000259469	v39
ENSG00000259670	ENSG00000259670	v39
ENSG00000259700	ENSG00000259700	v39
SHC4	ENSG00000185634	v39
EID1	ENSG00000255302	v39
ENSG00000259602	ENSG00000259602	v39
KRT8P24	ENSG00000259500	v39
SECISBP2L	ENSG00000138593	v39
Y_RNA	ENSG00000207105	v39
RN7SL577P	ENSG00000265942	v39
ENSG00000259656	ENSG00000259656	v39
COPS2	ENSG00000166200	v39
Y_RNA	ENSG00000200120	v39
GALK2	ENSG00000156958	v39
NDUFAF4P1	ENSG00000259467	v39
MIR4716	ENSG00000264210	v39
ENSG00000259545	ENSG00000259545	v39
RN7SL307P	ENSG00000243338	v39
FAM227B	ENSG00000166262	v39
ENSG00000275580	ENSG00000275580	v39
ENSG00000276593	ENSG00000276593	v39
ENSG00000259531	ENSG00000259531	v39
FGF7	ENSG00000140285	v39
DTWD1	ENSG00000104047	v39
ENSG00000259388	ENSG00000259388	v39
ATP8B4	ENSG00000104043	v39
ENSG00000259188	ENSG00000259188	v39
RNA5SP394	ENSG00000201086	v39
SLC27A2	ENSG00000140284	v39
Y_RNA	ENSG00000200605	v39
HDC	ENSG00000140287	v39
RN7SL494P	ENSG00000241175	v39
GABPB1	ENSG00000104064	v39
RNU6-94P	ENSG00000271819	v39
GABPB1-IT1	ENSG00000285410	v39
GABPB1-AS1	ENSG00000244879	v39
ENSG00000259715	ENSG00000259715	v39
MIR4712	ENSG00000284284	v39
AHCYP7	ENSG00000259465	v39
USP8	ENSG00000138592	v39
RNA5SP395	ENSG00000252376	v39
ENSG00000242737	ENSG00000242737	v39
USP50	ENSG00000170236	v39
TRPM7	ENSG00000092439	v39
ENSG00000259684	ENSG00000259684	v39
ENSG00000288645	ENSG00000288645	v39
RN7SL354P	ENSG00000243027	v39
SPPL2A	ENSG00000138600	v39
ENSG00000279665	ENSG00000279665	v39
ENSG00000259773	ENSG00000259773	v39
RPL32P30	ENSG00000241130	v39
ENSG00000273674	ENSG00000273674	v39
AP4E1	ENSG00000081014	v39
DCAF13P3	ENSG00000259378	v39
MIR4713HG	ENSG00000259240	v39
TNFAIP8L3	ENSG00000183578	v39
ENSG00000259204	ENSG00000259204	v39
CYP19A1	ENSG00000137869	v39
MIR4713	ENSG00000266593	v39
ENSG00000259701	ENSG00000259701	v39
MIR7973-2	ENSG00000283614	v39
MIR7973-1	ENSG00000278098	v39
ENSG00000259306	ENSG00000259306	v39
GLDN	ENSG00000186417	v39
ENSG00000270378	ENSG00000270378	v39
ENSG00000259194	ENSG00000259194	v39
ENSG00000259678	ENSG00000259678	v39
DMXL2	ENSG00000104093	v39
ENSG00000259668	ENSG00000259668	v39
SCG3	ENSG00000104112	v39
ENSG00000259241	ENSG00000259241	v39
ENSG00000259296	ENSG00000259296	v39
LYSMD2	ENSG00000140280	v39
TMOD2	ENSG00000128872	v39
ENSG00000259377	ENSG00000259377	v39
TMOD3	ENSG00000138594	v39
ENSG00000274954	ENSG00000274954	v39
Metazoa_SRP	ENSG00000277677	v39
ENSG00000259632	ENSG00000259632	v39
Y_RNA	ENSG00000207484	v39
ENSG00000259201	ENSG00000259201	v39
RNU6-90P	ENSG00000272337	v39
ENSG00000259185	ENSG00000259185	v39
ENSG00000259556	ENSG00000259556	v39
LEO1	ENSG00000166477	v39
MAPK6	ENSG00000069956	v39
MAPK6-DT	ENSG00000259438	v39
ENSG00000274528	ENSG00000274528	v39
ENSG00000259398	ENSG00000259398	v39
ENSG00000289025	ENSG00000289025	v39
ENSG00000259712	ENSG00000259712	v39
ENSG00000259178	ENSG00000259178	v39
ENSG00000242327	ENSG00000242327	v39
BCL2L10	ENSG00000137875	v39
GNB5	ENSG00000069966	v39
ENSG00000259327	ENSG00000259327	v39
ENSG00000259709	ENSG00000259709	v39
Y_RNA	ENSG00000206995	v39
CERNA1	ENSG00000259577	v39
MYO5C	ENSG00000128833	v39
MIR1266	ENSG00000221052	v39
MYO5A	ENSG00000197535	v39
EEF1B2P1	ENSG00000231169	v39
ARPP19	ENSG00000128989	v39
ENSG00000260618	ENSG00000260618	v39
FAM214A	ENSG00000047346	v39
ENSG00000259935	ENSG00000259935	v39
ENSG00000287500	ENSG00000287500	v39
ONECUT1	ENSG00000169856	v39
ENSG00000259203	ENSG00000259203	v39
RPSAP55	ENSG00000214896	v39
EEF1A1P22	ENSG00000259612	v39
LINC02490	ENSG00000259237	v39
ENSG00000287596	ENSG00000287596	v39
WDR72	ENSG00000166415	v39
RNU2-53P	ENSG00000252066	v39
RNU6-449P	ENSG00000206641	v39
ENSG00000259301	ENSG00000259301	v39
ENSG00000280362	ENSG00000280362	v39
ENSG00000259669	ENSG00000259669	v39
UNC13C	ENSG00000137766	v39
ENSG00000259619	ENSG00000259619	v39
HNRNPA1P74	ENSG00000259550	v39
ENSG00000260937	ENSG00000260937	v39
ENSG00000279145	ENSG00000279145	v39
RSL24D1	ENSG00000137876	v39
RAB27A	ENSG00000069974	v39
ENSG00000276533	ENSG00000276533	v39
PIGBOS1	ENSG00000225973	v39
PIGB	ENSG00000069943	v39
CCPG1	ENSG00000260916	v39
ENSG00000274765	ENSG00000274765	v39
ENSG00000277548	ENSG00000277548	v39
DNAAF4-CCPG1	ENSG00000261771	v39
MIR628	ENSG00000283891	v39
C15orf65	ENSG00000261652	v39
DNAAF4	ENSG00000256061	v39
ENSG00000260036	ENSG00000260036	v39
PYGO1	ENSG00000171016	v39
ENSG00000285805	ENSG00000285805	v39
PRTG	ENSG00000166450	v39
ENSG00000259180	ENSG00000259180	v39
ENSG00000259369	ENSG00000259369	v39
NEDD4	ENSG00000069869	v39
CNOT6LP1	ENSG00000230183	v39
RN7SL568P	ENSG00000239703	v39
CD24P2	ENSG00000261333	v39
RFX7	ENSG00000181827	v39
ENSG00000261072	ENSG00000261072	v39
TEX9	ENSG00000151575	v39
ENSG00000275417	ENSG00000275417	v39
RNU6-1287P	ENSG00000199784	v39
HMGB1P33	ENSG00000261174	v39
ENSG00000259941	ENSG00000259941	v39
ENSG00000261823	ENSG00000261823	v39
MNS1	ENSG00000138587	v39
ENSG00000277245	ENSG00000277245	v39
ENSG00000260392	ENSG00000260392	v39
ZNF280D	ENSG00000137871	v39
Y_RNA	ENSG00000276696	v39
ENSG00000285253	ENSG00000285253	v39
ENSG00000274667	ENSG00000274667	v39
ENSG00000279683	ENSG00000279683	v39
ENSG00000285331	ENSG00000285331	v39
ENSG00000225625	ENSG00000225625	v39
ENSG00000276524	ENSG00000276524	v39
ENSG00000275343	ENSG00000275343	v39
TCF12	ENSG00000140262	v39
HNRNPA3P11	ENSG00000260689	v39
SNORD13D	ENSG00000239035	v39
LINC00926	ENSG00000247982	v39
LINC01413	ENSG00000260172	v39
NDUFB10P1	ENSG00000260870	v39
CGNL1	ENSG00000128849	v39
RNU6-844P	ENSG00000252984	v39
ENSG00000261489	ENSG00000261489	v39
ENSG00000261265	ENSG00000261265	v39
ENSG00000276772	ENSG00000276772	v39
ENSG00000240874	ENSG00000240874	v39
MYZAP	ENSG00000263155	v39
GCOM1	ENSG00000137878	v39
POLR2M	ENSG00000255529	v39
ENSG00000261219	ENSG00000261219	v39
ALDH1A2	ENSG00000128918	v39
ENSG00000259477	ENSG00000259477	v39
ENSG00000274719	ENSG00000274719	v39
ALDH1A2-AS1	ENSG00000259285	v39
AQP9	ENSG00000103569	v39
MTCO3P23	ENSG00000259651	v39
MTND3P12	ENSG00000259626	v39
ENSG00000259600	ENSG00000259600	v39
MTND5P32	ENSG00000259379	v39
MTCYBP23	ENSG00000259671	v39
ENSG00000240934	ENSG00000240934	v39
LIPC	ENSG00000166035	v39
LIPC-AS1	ENSG00000259293	v39
ENSG00000277229	ENSG00000277229	v39
ENSG00000277790	ENSG00000277790	v39
ENSG00000259476	ENSG00000259476	v39
ENSG00000259250	ENSG00000259250	v39
ADAM10	ENSG00000137845	v39
HMGB1P51	ENSG00000270986	v39
ENSG00000182625	ENSG00000182625	v39
HSP90AB4P	ENSG00000282100	v39
RN7SKP95	ENSG00000199730	v39
ENSG00000278513	ENSG00000278513	v39
ENSG00000286897	ENSG00000286897	v39
ENSG00000259173	ENSG00000259173	v39
SNORD3P1	ENSG00000200318	v39
ENSG00000245975	ENSG00000245975	v39
MINDY2	ENSG00000128923	v39
ENSG00000259402	ENSG00000259402	v39
ENSG00000259353	ENSG00000259353	v39
ZNF444P1	ENSG00000259738	v39
RNF111	ENSG00000157450	v39
ENSG00000242747	ENSG00000242747	v39
SLTM	ENSG00000137776	v39
ENSG00000225798	ENSG00000225798	v39
ENSG00000259393	ENSG00000259393	v39
ENSG00000241640	ENSG00000241640	v39
ENSG00000288745	ENSG00000288745	v39
CCNB2	ENSG00000157456	v39
ENSG00000277144	ENSG00000277144	v39
ENSG00000259732	ENSG00000259732	v39
MYO1E	ENSG00000157483	v39
MIR2116	ENSG00000253030	v39
LDHAL6B	ENSG00000171989	v39
RNU4-80P	ENSG00000200070	v39
ENSG00000259771	ENSG00000259771	v39
RNU6-212P	ENSG00000199512	v39
ENSG00000259735	ENSG00000259735	v39
FAM81A	ENSG00000157470	v39
NSA2P4	ENSG00000259750	v39
ENSG00000259674	ENSG00000259674	v39
Y_RNA	ENSG00000200252	v39
ENSG00000243780	ENSG00000243780	v39
ENSG00000240238	ENSG00000240238	v39
RNA5SP396	ENSG00000201704	v39
GCNT3	ENSG00000140297	v39
GTF2A2	ENSG00000140307	v39
ENSG00000227161	ENSG00000227161	v39
BNIP2	ENSG00000140299	v39
PIGHP1	ENSG00000259657	v39
ENSG00000259238	ENSG00000259238	v39
RPS3AP6	ENSG00000234797	v39
ENSG00000286495	ENSG00000286495	v39
ENSG00000259601	ENSG00000259601	v39
NMNAT1P5	ENSG00000259573	v39
ENSG00000289162	ENSG00000289162	v39
FOXB1	ENSG00000171956	v39
MESTP2	ENSG00000259558	v39
ENSG00000259223	ENSG00000259223	v39
ENSG00000287915	ENSG00000287915	v39
ANXA2	ENSG00000182718	v39
ENSG00000240163	ENSG00000240163	v39
ENSG00000242667	ENSG00000242667	v39
ENSG00000273721	ENSG00000273721	v39
ICE2	ENSG00000128915	v39
RORA-AS1	ENSG00000245534	v39
RORA	ENSG00000069667	v39
ENSG00000259274	ENSG00000259274	v39
CYCSP38	ENSG00000259513	v39
ENSG00000273958	ENSG00000273958	v39
ENSG00000286457	ENSG00000286457	v39
ENSG00000287508	ENSG00000287508	v39
ENSG00000277413	ENSG00000277413	v39
RORA-AS2	ENSG00000259482	v39
RNA5SP397	ENSG00000212625	v39
ENSG00000259591	ENSG00000259591	v39
ENSG00000273792	ENSG00000273792	v39
ENSG00000259481	ENSG00000259481	v39
ENSG00000259575	ENSG00000259575	v39
ENSG00000276473	ENSG00000276473	v39
ENSG00000259616	ENSG00000259616	v39
ENSG00000259530	ENSG00000259530	v39
ENSG00000259675	ENSG00000259675	v39
ENSG00000271195	ENSG00000271195	v39
LINC02349	ENSG00000259284	v39
ENSG00000259564	ENSG00000259564	v39
VPS13C	ENSG00000129003	v39
ENSG00000285863	ENSG00000285863	v39
VPS13C-DT	ENSG00000259251	v39
C2CD4A	ENSG00000198535	v39
NPM1P47	ENSG00000259466	v39
C2CD4B	ENSG00000205502	v39
ENSG00000289547	ENSG00000289547	v39
ENSG00000289571	ENSG00000289571	v39
ENSG00000259697	ENSG00000259697	v39
ENSG00000166104	ENSG00000166104	v39
ENSG00000259878	ENSG00000259878	v39
Metazoa_SRP	ENSG00000276713	v39
GOLGA2P11	ENSG00000260062	v39
ENSG00000260375	ENSG00000260375	v39
ENSG00000261296	ENSG00000261296	v39
ENSG00000260957	ENSG00000260957	v39
MIR8067	ENSG00000277919	v39
MIR6085	ENSG00000275451	v39
HMGN1P26	ENSG00000259557	v39
ENSG00000274340	ENSG00000274340	v39
TLN2	ENSG00000171914	v39
MGC15885	ENSG00000259458	v39
ENSG00000259756	ENSG00000259756	v39
MIR190A	ENSG00000211137	v39
ENSG00000259370	ENSG00000259370	v39
ENSG00000259727	ENSG00000259727	v39
ENSG00000259394	ENSG00000259394	v39
TPM1	ENSG00000140416	v39
TPM1-AS	ENSG00000259498	v39
ENSG00000259627	ENSG00000259627	v39
ENSG00000259672	ENSG00000259672	v39
LACTB	ENSG00000103642	v39
RPS27L	ENSG00000185088	v39
RAB8B	ENSG00000166128	v39
APH1B	ENSG00000138613	v39
CA12	ENSG00000074410	v39
LINC02568	ENSG00000259459	v39
ENSG00000259268	ENSG00000259268	v39
ENSG00000276651	ENSG00000276651	v39
USP3	ENSG00000140455	v39
USP3-AS1	ENSG00000259248	v39
FBXL22	ENSG00000197361	v39
HERC1	ENSG00000103657	v39
ENSG00000259589	ENSG00000259589	v39
MIR422A	ENSG00000199156	v39
ENSG00000275785	ENSG00000275785	v39
DAPK2	ENSG00000035664	v39
ENSG00000259351	ENSG00000259351	v39
CIAO2A	ENSG00000166797	v39
SNX1	ENSG00000028528	v39
Y_RNA	ENSG00000201071	v39
SNX22	ENSG00000157734	v39
PPIB	ENSG00000166794	v39
CSNK1G1	ENSG00000169118	v39
ENSG00000259316	ENSG00000259316	v39
ENSG00000252774	ENSG00000252774	v39
PCLAF	ENSG00000166803	v39
TRIP4	ENSG00000103671	v39
Y_RNA	ENSG00000206781	v39
ZNF609	ENSG00000180357	v39
ENSG00000259682	ENSG00000259682	v39
GAPDHP61	ENSG00000248415	v39
ENSG00000243403	ENSG00000243403	v39
ENSG00000239465	ENSG00000239465	v39
Y_RNA	ENSG00000207223	v39
RNU6-549P	ENSG00000207162	v39
OAZ2	ENSG00000180304	v39
ENSG00000265967	ENSG00000265967	v39
ENSG00000264937	ENSG00000264937	v39
ENSG00000259635	ENSG00000259635	v39
RBPMS2	ENSG00000166831	v39
MIR1272	ENSG00000221033	v39
PIF1	ENSG00000140451	v39
PLEKHO2	ENSG00000241839	v39
ENSG00000249240	ENSG00000249240	v39
ENSG00000287494	ENSG00000287494	v39
ANKDD1A	ENSG00000166839	v39
ENSG00000275332	ENSG00000275332	v39
ENSG00000274383	ENSG00000274383	v39
SPG21	ENSG00000090487	v39
MTFMT	ENSG00000103707	v39
ENSG00000270218	ENSG00000270218	v39
SLC51B	ENSG00000186198	v39
ENSG00000277351	ENSG00000277351	v39
RASL12	ENSG00000103710	v39
KBTBD13	ENSG00000234438	v39
ENSG00000278737	ENSG00000278737	v39
UBAP1L	ENSG00000246922	v39
ENSG00000259258	ENSG00000259258	v39
PDCD7	ENSG00000090470	v39
CLPX	ENSG00000166855	v39
CILP	ENSG00000138615	v39
ENSG00000279268	ENSG00000279268	v39
RNU6-686P	ENSG00000201709	v39
PARP16	ENSG00000138617	v39
SNORA24B	ENSG00000206903	v39
RNU5A-1	ENSG00000199568	v39
ENSG00000259346	ENSG00000259346	v39
RNU5B-1	ENSG00000200156	v39
IGDCC3	ENSG00000174498	v39
IGDCC4	ENSG00000103742	v39
DPP8	ENSG00000074603	v39
ENSG00000270690	ENSG00000270690	v39
ENSG00000259232	ENSG00000259232	v39
Y_RNA	ENSG00000252217	v39
HACD3	ENSG00000074696	v39
RNU6-19P	ENSG00000207449	v39
INTS14	ENSG00000138614	v39
SLC24A1	ENSG00000074621	v39
ENSG00000275638	ENSG00000275638	v39
DENND4A	ENSG00000174485	v39
SNORD13E	ENSG00000238311	v39
MIR4511	ENSG00000264737	v39
RAB11A	ENSG00000103769	v39
ENSG00000261544	ENSG00000261544	v39
ENSG00000259924	ENSG00000259924	v39
HNRNPA1P44	ENSG00000249271	v39
U6	ENSG00000283249	v39
MEGF11	ENSG00000157890	v39
MIR4311	ENSG00000263512	v39
DIS3L-AS1	ENSG00000261318	v39
DIS3L	ENSG00000166938	v39
ENSG00000260773	ENSG00000260773	v39
TIPIN	ENSG00000075131	v39
SCARNA14	ENSG00000252712	v39
Y_RNA	ENSG00000223271	v39
RPL9P25	ENSG00000240821	v39
MAP2K1	ENSG00000169032	v39
ATP5MFP6	ENSG00000261102	v39
RPL35AP32	ENSG00000243404	v39
ENSG00000261351	ENSG00000261351	v39
SNAPC5	ENSG00000174446	v39
MIR4512	ENSG00000266589	v39
RPL4	ENSG00000174444	v39
SNORD18C	ENSG00000199574	v39
ENSG00000280554	ENSG00000280554	v39
SNORD18B	ENSG00000202529	v39
SNORD16	ENSG00000199673	v39
SNORD18A	ENSG00000200623	v39
ZWILCH	ENSG00000174442	v39
LCTL	ENSG00000188501	v39
LINC01169	ENSG00000259471	v39
SMAD6	ENSG00000137834	v39
ENSG00000274995	ENSG00000274995	v39
ENSG00000270490	ENSG00000270490	v39
ENSG00000277152	ENSG00000277152	v39
ENSG00000259437	ENSG00000259437	v39
LINC02206	ENSG00000259289	v39
ENSG00000259347	ENSG00000259347	v39
HMGN2P47	ENSG00000259246	v39
SMAD3	ENSG00000166949	v39
ENSG00000259202	ENSG00000259202	v39
AAGAB	ENSG00000103591	v39
RPS24P16	ENSG00000242634	v39
IQCH	ENSG00000103599	v39
IQCH-AS1	ENSG00000259673	v39
C15orf61	ENSG00000189227	v39
MAP2K5-DT	ENSG00000270964	v39
MAP2K5	ENSG00000137764	v39
HNRNPA1P5	ENSG00000259512	v39
SKOR1	ENSG00000188779	v39
ENSG00000259410	ENSG00000259410	v39
ENSG00000245719	ENSG00000245719	v39
RNU6-1	ENSG00000206625	v39
ENSG00000261702	ENSG00000261702	v39
ENSG00000260109	ENSG00000260109	v39
PIAS1	ENSG00000033800	v39
ENSG00000260007	ENSG00000260007	v39
CALML4	ENSG00000129007	v39
CLN6	ENSG00000128973	v39
HMGN2P40	ENSG00000260602	v39
ENSG00000260657	ENSG00000260657	v39
FEM1B	ENSG00000169018	v39
ITGA11	ENSG00000137809	v39
ENSG00000286770	ENSG00000286770	v39
CORO2B	ENSG00000103647	v39
CARS1P1	ENSG00000271232	v39
ANP32A	ENSG00000140350	v39
MIR4312	ENSG00000265195	v39
SPESP1	ENSG00000258484	v39
ENSG00000259286	ENSG00000259286	v39
ENSG00000285919	ENSG00000285919	v39
ENSG00000137808	ENSG00000137808	v39
NOX5	ENSG00000255346	v39
ENSG00000288068	ENSG00000288068	v39
ENSG00000273851	ENSG00000273851	v39
ENSG00000259265	ENSG00000259265	v39
EWSAT1	ENSG00000212766	v39
ENSG00000259222	ENSG00000259222	v39
GLCE	ENSG00000138604	v39
PAQR5-DT	ENSG00000261634	v39
ENSG00000259504	ENSG00000259504	v39
PAQR5	ENSG00000137819	v39
ENSG00000259645	ENSG00000259645	v39
KIF23-AS1	ENSG00000259426	v39
Y_RNA	ENSG00000207395	v39
KIF23	ENSG00000137807	v39
ENSG00000259191	ENSG00000259191	v39
RPLP1	ENSG00000137818	v39
U3	ENSG00000207119	v39
LINC02896	ENSG00000259215	v39
DRAIC	ENSG00000245750	v39
ENSG00000259457	ENSG00000259457	v39
ENSG00000289525	ENSG00000289525	v39
GEMIN8P1	ENSG00000259496	v39
ENSG00000259309	ENSG00000259309	v39
