gene_symbol	ensembl	version
IGHVII-60-1	ENSG00000254329	v36
IGHV4-61	ENSG00000211970	v36
IGHV3-62	ENSG00000253132	v36
IGHVII-62-1	ENSG00000253747	v36
IGHV3-63	ENSG00000253936	v36
IGHV3-64	ENSG00000223648	v36
IGHV3-65	ENSG00000253209	v36
IGHVII-65-1	ENSG00000253169	v36
IGHV3-66	ENSG00000211972	v36
IGHV1-67	ENSG00000253274	v36
SLC20A1P1	ENSG00000223506	v36
IGHVII-67-1	ENSG00000253820	v36
IGHVIII-67-2	ENSG00000254036	v36
IGHVIII-67-3	ENSG00000253635	v36
IGHVIII-67-4	ENSG00000254052	v36
IGHV1-68	ENSG00000253703	v36
IGHV1-69	ENSG00000211973	v36
IGHV2-70D	ENSG00000211974	v36
IGHV3-69-1	ENSG00000282600	v36
IGHV1-69-2	ENSG00000281990	v36
AC245369.21	ENSG00000283571	v36
IGHV1-69D	ENSG00000280411	v36
IGHV2-70	ENSG00000274576	v36
IGHV3-71	ENSG00000254056	v36
IGHV3-72	ENSG00000225698	v36
IGHV3-73	ENSG00000211976	v36
IGHV3-74	ENSG00000224650	v36
IGHVII-74-1	ENSG00000254134	v36
IGHV3-75	ENSG00000254176	v36
IGHV3-76	ENSG00000253247	v36
IGHVIII-76-1	ENSG00000253310	v36
MIR5195	ENSG00000265929	v36
IGHV5-78	ENSG00000211978	v36
IGHVII-78-1	ENSG00000253674	v36
IGHV3-79	ENSG00000275747	v36
IGHV4-80	ENSG00000283906	v36
IGHV7-81	ENSG00000211979	v36
IGHVIII-82	ENSG00000253303	v36
AC138701.1	ENSG00000215567	v36
RNU6-978P	ENSG00000201241	v36
AC138701.2	ENSG00000258463	v36
AC127381.2	ENSG00000274347	v36
IGHV1OR15-9	ENSG00000188403	v36
SLC20A1P3	ENSG00000258706	v36
IGHV1OR15-2	ENSG00000259337	v36
IGHV3OR15-7	ENSG00000259490	v36
IGHD5OR15-5A	ENSG00000270961	v36
IGHD4OR15-4A	ENSG00000271317	v36
IGHD3OR15-3A	ENSG00000282520	v36
IGHD2OR15-2A	ENSG00000282599	v36
IGHD1OR15-1A	ENSG00000271336	v36
FAM30B	ENSG00000277988	v36
AC127381.1	ENSG00000259769	v36
BCAR1P1	ENSG00000258397	v36
RN7SL584P	ENSG00000239471	v36
AC087386.1	ENSG00000258410	v36
AC087386.2	ENSG00000278935	v36
BMS1P15	ENSG00000258780	v36
RHPN2P1	ENSG00000258628	v36
CHEK2P2	ENSG00000259156	v36
AC026495.2	ENSG00000287122	v36
AC026495.1	ENSG00000258654	v36
HERC2P3	ENSG00000180229	v36
AC023310.1	ENSG00000258488	v36
GOLGA6L6	ENSG00000277322	v36
AC023310.3	ENSG00000258797	v36
GOLGA8CP	ENSG00000181984	v36
RN7SL759P	ENSG00000278497	v36
SPATA31E2P	ENSG00000258916	v36
AC023310.2	ENSG00000258707	v36
IGHV1OR15-6	ENSG00000270685	v36
AC023310.4	ENSG00000278626	v36
NBEAP1	ENSG00000258590	v36
AC131280.1	ENSG00000279628	v36
AC012414.4	ENSG00000260409	v36
RNU6-498P	ENSG00000238478	v36
AC012414.2	ENSG00000259383	v36
AC012414.3	ENSG00000259443	v36
LONRF2P3	ENSG00000258420	v36
AC012414.6	ENSG00000274499	v36
GRAMD4P5	ENSG00000259089	v36
AC012414.1	ENSG00000259214	v36
MIR3118-2	ENSG00000265322	v36
POTEB2	ENSG00000230031	v36
RNU6-749P	ENSG00000238489	v36
AC012414.5	ENSG00000261048	v36
AC037471.2	ENSG00000261554	v36
ZNF519P2	ENSG00000258799	v36
NF1P1	ENSG00000270831	v36
MIR5701-1	ENSG00000266545	v36
LINC01193	ENSG00000258710	v36
OR11J2P	ENSG00000258855	v36
OR11J5P	ENSG00000258494	v36
IGHD5OR15-5B	ENSG00000270824	v36
IGHD4OR15-4B	ENSG00000270451	v36
IGHD3OR15-3B	ENSG00000282089	v36
IGHD2OR15-2B	ENSG00000282268	v36
IGHD1OR15-1B	ENSG00000270185	v36
FAM30C	ENSG00000259698	v36
AC037471.1	ENSG00000259025	v36
BCAR1P2	ENSG00000258771	v36
RN7SL400P	ENSG00000243059	v36
AC126335.1	ENSG00000260986	v36
AC126335.2	ENSG00000279595	v36
BMS1P16	ENSG00000258684	v36
NBEAP4	ENSG00000258883	v36
AC068446.1	ENSG00000237161	v36
AC068446.2	ENSG00000247765	v36
RNU6-1235P	ENSG00000207289	v36
AC060814.4	ENSG00000280881	v36
AC060814.3	ENSG00000280703	v36
LONRF2P4	ENSG00000258415	v36
AC060814.2	ENSG00000268531	v36
CXADRP2	ENSG00000258712	v36
AC060814.1	ENSG00000258767	v36
GRAMD4P6	ENSG00000258848	v36
POTEB3	ENSG00000278522	v36
MIR3118-3	ENSG00000277243	v36
U6	ENSG00000275174	v36
NF1P9	ENSG00000281347	v36
MIR5701-2	ENSG00000277841	v36
AC183088.4	ENSG00000287345	v36
AC183088.2	ENSG00000284834	v36
AC183088.1	ENSG00000284788	v36
LINC02203	ENSG00000280709	v36
AC183088.3	ENSG00000284988	v36
AC135068.6	ENSG00000279639	v36
AC135068.2	ENSG00000259324	v36
AC135068.12	ENSG00000285491	v36
AC135068.11	ENSG00000285116	v36
AC135068.1	ENSG00000182974	v36
AC135068.4	ENSG00000279408	v36
AC135068.5	ENSG00000279445	v36
AC135068.8	ENSG00000281113	v36
AC135068.7	ENSG00000281087	v36
AC135068.9	ENSG00000281179	v36
AC135068.10	ENSG00000281550	v36
AC135068.3	ENSG00000278263	v36
AC134981.1	ENSG00000280655	v36
MIR3118-4	ENSG00000265793	v36
POTEB	ENSG00000233917	v36
RNU6-631P	ENSG00000200790	v36
ZNF519P3	ENSG00000258585	v36
NF1P2	ENSG00000258997	v36
MIR5701-3	ENSG00000264902	v36
OR11J7P	ENSG00000283524	v36
OR11J6P	ENSG00000285405	v36
AC134980.1	ENSG00000284500	v36
OR11H3P	ENSG00000258721	v36
AC134980.2	ENSG00000285472	v36
OR11K1P	ENSG00000283680	v36
OR4Q1P	ENSG00000285135	v36
OR4H6P	ENSG00000284892	v36
OR4M2	ENSG00000274102	v36
OR4N4	ENSG00000183706	v36
OR4N3P	ENSG00000259435	v36
AC010760.1	ENSG00000260739	v36
RPS8P10	ENSG00000223877	v36
IGHV1OR15-1	ENSG00000270505	v36
IGHV1OR15-3	ENSG00000271288	v36
IGHV4OR15-8	ENSG00000259261	v36
IGHV1OR15-4	ENSG00000270356	v36
AC025884.3	ENSG00000271507	v36
MIR1268A	ENSG00000221641	v36
AC025884.2	ENSG00000259098	v36
AC025884.1	ENSG00000258732	v36
AC100757.2	ENSG00000274835	v36
AC100757.1	ENSG00000273679	v36
SPATA31E3P	ENSG00000274279	v36
GOLGA8EP	ENSG00000185182	v36
RN7SL545P	ENSG00000274568	v36
AC100757.3	ENSG00000275363	v36
GOLGA6L22	ENSG00000277865	v36
HERC2P7	ENSG00000281909	v36
HERC2P2	ENSG00000276550	v36
GOLGA8IP	ENSG00000277561	v36
RN7SL495P	ENSG00000277515	v36
WHAMMP3	ENSG00000276141	v36
AC138649.2	ENSG00000277435	v36
AC138649.5	ENSG00000283273	v36
AC138649.4	ENSG00000277867	v36
PDCD6IPP1	ENSG00000275325	v36
AC138649.3	ENSG00000277755	v36
AC138649.1	ENSG00000274253	v36
AC011767.1	ENSG00000259425	v36
NIPA1	ENSG00000170113	v36
NIPA2	ENSG00000140157	v36
CYFIP1	ENSG00000273749	v36
TUBGCP5	ENSG00000275835	v36
ELMO2P1	ENSG00000276172	v36
GOLGA6L1	ENSG00000273976	v36
AC116165.1	ENSG00000277505	v36
GOLGA8DP	ENSG00000175676	v36
RN7SL106P	ENSG00000273981	v36
ABCB10P1	ENSG00000274099	v36
AC116165.2	ENSG00000278541	v36
MIR4509-1	ENSG00000276941	v36
AC116165.3	ENSG00000278552	v36
AC242376.1	ENSG00000259414	v36
HERC2P7	ENSG00000274471	v36
AC100756.2	ENSG00000273756	v36
AC100756.1	ENSG00000260399	v36
GOLGA8S	ENSG00000261739	v36
RN7SL536P	ENSG00000278222	v36
AC100756.3	ENSG00000286598	v36
HERC2P6	ENSG00000261418	v36
GOLGA6L2	ENSG00000174450	v36
MIR4508	ENSG00000265673	v36
MKRN3	ENSG00000179455	v36
AC126407.1	ENSG00000260978	v36
MAGEL2	ENSG00000254585	v36
NDN	ENSG00000182636	v36
AC087490.1	ENSG00000286973	v36
RNU6-741P	ENSG00000206616	v36
PWRN4	ENSG00000260232	v36
PWRN1	ENSG00000259905	v36
PWRN2	ENSG00000260551	v36
AC087463.1	ENSG00000260780	v36
AC087463.2	ENSG00000260959	v36
AC087463.3	ENSG00000287888	v36
AC090983.2	ENSG00000286110	v36
NPAP1	ENSG00000185823	v36
SNRPN	ENSG00000128739	v36
AC090983.1	ENSG00000280118	v36
RPL5P1	ENSG00000241061	v36
AC090602.1	ENSG00000242088	v36
SNURF	ENSG00000273173	v36
AC124312.1	ENSG00000214265	v36
SNHG14	ENSG00000224078	v36
SNORD107	ENSG00000276314	v36
PWAR5	ENSG00000279192	v36
SNORD64	ENSG00000276610	v36
SNORD108	ENSG00000239014	v36
AC124312.2	ENSG00000257647	v36
SNORD109A	ENSG00000274640	v36
SNORD116-1	ENSG00000207063	v36
SNORD116-2	ENSG00000207001	v36
SNORD116-3	ENSG00000207014	v36
SNORD116-4	ENSG00000275529	v36
SNORD116-5	ENSG00000207191	v36
SNORD116-6	ENSG00000207442	v36
SNORD116-7	ENSG00000207133	v36
SNORD116-8	ENSG00000207093	v36
SNORD116-9	ENSG00000206727	v36
SNORD116-10	ENSG00000200661	v36
SNORD116-11	ENSG00000206609	v36
SNORD116-12	ENSG00000207197	v36
SNORD116-13	ENSG00000207137	v36
SNORD116-14	ENSG00000206621	v36
SNORD116-15	ENSG00000207174	v36
SNORD116-16	ENSG00000207263	v36
SNORD116-17	ENSG00000206656	v36
SNORD116-18	ENSG00000206688	v36
SNORD116-19	ENSG00000207460	v36
AC124312.3	ENSG00000261069	v36
SNORD116-20	ENSG00000278715	v36
SNORD116-21	ENSG00000277785	v36
SNORD116-22	ENSG00000275127	v36
SNORD116-23	ENSG00000207375	v36
AC124312.5	ENSG00000287482	v36
AC124312.4	ENSG00000279735	v36
SNORD116-24	ENSG00000207279	v36
SNORD116-25	ENSG00000252326	v36
SNORD116-26	ENSG00000251815	v36
SNORD116-27	ENSG00000251896	v36
SNORD116-28	ENSG00000278123	v36
SNORD116-29	ENSG00000207245	v36
SNORD116-30	ENSG00000252277	v36
PWAR1	ENSG00000279050	v36
SNORD115	ENSG00000212428	v36
DMAC1P1	ENSG00000270814	v36
SNORD115-1	ENSG00000201831	v36
SNORD115-2	ENSG00000199712	v36
SNORD115-3	ENSG00000199970	v36
SNORD115-4	ENSG00000200680	v36
SNORD115-5	ENSG00000200503	v36
SNORD115-6	ENSG00000200812	v36
SNORD115-7	ENSG00000278089	v36
SNORD115-8	ENSG00000200726	v36
SNORD115-9	ENSG00000199782	v36
SNORD115-10	ENSG00000201943	v36
SNORD115-11	ENSG00000200486	v36
SNORD115-12	ENSG00000199453	v36
SNORD115-13	ENSG00000273835	v36
SNORD115-14	ENSG00000199960	v36
SNORD115-15	ENSG00000201679	v36
SNORD115-16	ENSG00000200757	v36
SNORD115-17	ENSG00000201482	v36
SNORD115-18	ENSG00000200163	v36
SNORD115-19	ENSG00000199968	v36
SNORD115-20	ENSG00000201969	v36
SNORD115-21	ENSG00000199833	v36
SNORD115-22	ENSG00000201326	v36
SNORD115-23	ENSG00000201331	v36
SNORD115-24	ENSG00000200398	v36
SNORD115-25	ENSG00000199489	v36
SNORD115-26	ENSG00000275524	v36
SNORD115-27	ENSG00000201300	v36
SNORD115-28	ENSG00000200801	v36
SNORD115-29	ENSG00000199704	v36
SNORD115-30	ENSG00000200987	v36
SNORD115-31	ENSG00000202188	v36
SNORD115-32	ENSG00000200949	v36
SNORD115-33	ENSG00000200593	v36
SNORD115-34	ENSG00000199311	v36
SNORD115-35	ENSG00000201992	v36
SNORD115-36	ENSG00000202499	v36
SNORD115-37	ENSG00000200638	v36
SNORD115-38	ENSG00000201907	v36
SNORD115-39	ENSG00000200564	v36
SNORD115-40	ENSG00000272460	v36
SNORD115-41	ENSG00000200478	v36
SNORD115-42	ENSG00000201143	v36
SNORD115-43	ENSG00000202373	v36
SNORD115-44	ENSG00000202261	v36
AC124303.1	ENSG00000280234	v36
SNORD115-45	ENSG00000212380	v36
SNORD115-46	ENSG00000276844	v36
SNORD115-47	ENSG00000212528	v36
SNORD115-48	ENSG00000201634	v36
SNORD109B	ENSG00000239169	v36
UBE3A	ENSG00000114062	v36
AC100774.1	ENSG00000261529	v36
LINC02250	ENSG00000235731	v36
AC023449.1	ENSG00000223628	v36
ATP10A	ENSG00000206190	v36
RNA5SP390	ENSG00000222123	v36
MIR4715	ENSG00000266517	v36
AC016266.1	ENSG00000259011	v36
LINC02346	ENSG00000206187	v36
AC044913.2	ENSG00000258965	v36
AC044913.1	ENSG00000212604	v36
AC100836.1	ENSG00000258931	v36
LINC00929	ENSG00000259150	v36
AC012060.1	ENSG00000286884	v36
LINC02248	ENSG00000235160	v36
AC009878.2	ENSG00000287280	v36
GABRB3	ENSG00000166206	v36
AC009878.1	ENSG00000278840	v36
AC011196.1	ENSG00000235518	v36
AC135999.1	ENSG00000242793	v36
GABRA5	ENSG00000186297	v36
TVP23BP1	ENSG00000259122	v36
GABRG3	ENSG00000182256	v36
GABRG3-AS1	ENSG00000228740	v36
AC136896.1	ENSG00000214254	v36
RNA5SP391	ENSG00000200326	v36
SERPINE4P	ENSG00000258624	v36
AC144833.1	ENSG00000261426	v36
AC104002.1	ENSG00000258970	v36
AC104002.2	ENSG00000259152	v36
AC104002.3	ENSG00000259168	v36
AC021979.1	ENSG00000258594	v36
AC021979.3	ENSG00000287922	v36
AC021979.2	ENSG00000258853	v36
OCA2	ENSG00000104044	v36
AC090696.1	ENSG00000232394	v36
RPL5P32	ENSG00000228992	v36
HERC2	ENSG00000128731	v36
RPL41P2	ENSG00000256338	v36
HERC2P1	ENSG00000261401	v36
AC091304.4	ENSG00000261561	v36
AC091304.1	ENSG00000237850	v36
AC091304.3	ENSG00000261497	v36
GOLGA8F	ENSG00000153684	v36
RN7SL238P	ENSG00000276891	v36
ABCB10P3	ENSG00000261524	v36
AC091304.8	ENSG00000276928	v36
AC091304.5	ENSG00000274532	v36
MIR4509-2	ENSG00000266039	v36
AC091304.10	ENSG00000284628	v36
AC091304.2	ENSG00000260159	v36
AC138749.4	ENSG00000261365	v36
MIR4509-3	ENSG00000263964	v36
AC138749.7	ENSG00000274814	v36
ABCB10P4	ENSG00000260053	v36
GOLGA8G	ENSG00000183629	v36
Metazoa_SRP	ENSG00000276955	v36
AC138749.3	ENSG00000261041	v36
AC138749.1	ENSG00000227717	v36
AC138749.2	ENSG00000260444	v36
HERC2P11	ENSG00000261581	v36
HERC2P9	ENSG00000206149	v36
AC055876.2	ENSG00000254398	v36
GOLGA8M	ENSG00000188626	v36
RN7SL719P	ENSG00000274632	v36
AC055876.5	ENSG00000261480	v36
WHAMMP2	ENSG00000248334	v36
AC055876.4	ENSG00000260844	v36
AC055876.1	ENSG00000232431	v36
AC055876.3	ENSG00000256951	v36
PDCD6IPP2	ENSG00000261377	v36
AC055876.6	ENSG00000271616	v36
GOLGA6L7	ENSG00000261649	v36
AC174071.1	ENSG00000270301	v36
AC174469.1	ENSG00000287894	v36
APBA2	ENSG00000034053	v36
AC127522.1	ENSG00000259277	v36
FAM189A1	ENSG00000104059	v36
AC061965.2	ENSG00000259299	v36
AC061965.1	ENSG00000252868	v36
NSMCE3	ENSG00000185115	v36
AC107980.1	ENSG00000259690	v36
AC102941.1	ENSG00000259814	v36
TUBBP8	ENSG00000259300	v36
AC102941.2	ENSG00000287334	v36
AC022613.1	ENSG00000256802	v36
TJP1	ENSG00000104067	v36
AC022613.3	ENSG00000259644	v36
HMGN2P5	ENSG00000234664	v36
AC022613.2	ENSG00000259523	v36
NCAPGP2	ENSG00000259749	v36
AC111152.2	ENSG00000259647	v36
SYNGR2P1	ENSG00000260174	v36
AC111152.1	ENSG00000229389	v36
GOLGA8J	ENSG00000179938	v36
RN7SL673P	ENSG00000273818	v36
DNM1P28	ENSG00000261792	v36
ULK4P3	ENSG00000178081	v36
U8	ENSG00000207432	v36
GOLGA8T	ENSG00000261247	v36
RN7SL469P	ENSG00000277637	v36
DNM1P30	ENSG00000260897	v36
AC120045.2	ENSG00000261747	v36
AC120045.1	ENSG00000259906	v36
LINC02249	ENSG00000225930	v36
AC135731.1	ENSG00000259993	v36
RNU6-17P	ENSG00000206972	v36
AC135731.2	ENSG00000270955	v36
AC019322.4	ENSG00000279417	v36
Y_RNA	ENSG00000238783	v36
CHRFAM7A	ENSG00000166664	v36
AC019322.1	ENSG00000263070	v36
U8	ENSG00000238519	v36
AC019322.3	ENSG00000274966	v36
GOLGA8R	ENSG00000186399	v36
RN7SL196P	ENSG00000274424	v36
AC019322.2	ENSG00000271333	v36
AC127502.1	ENSG00000215302	v36
AC127502.2	ENSG00000270055	v36
AC127502.3	ENSG00000283345	v36
AC026150.2	ENSG00000260784	v36
AC026150.1	ENSG00000260693	v36
GOLGA8Q	ENSG00000178115	v36
RN7SL796P	ENSG00000277031	v36
DNM1P50	ENSG00000259890	v36
ULK4P2	ENSG00000260128	v36
U8	ENSG00000207430	v36
GOLGA8H	ENSG00000261794	v36
AC026150.3	ENSG00000270016	v36
RN7SL628P	ENSG00000277467	v36
AC091057.3	ENSG00000269930	v36
AC091057.2	ENSG00000247728	v36
ARHGAP11B	ENSG00000285077	v36
AC091057.5	ENSG00000284906	v36
AC091057.6	ENSG00000285035	v36
AC091057.1	ENSG00000187951	v36
Y_RNA	ENSG00000206846	v36
AC091057.4	ENSG00000284783	v36
GOLGA8UP	ENSG00000103832	v36
RN7SL82P	ENSG00000278696	v36
HERC2P10	ENSG00000259845	v36
AC087481.1	ENSG00000260382	v36
FAN1	ENSG00000198690	v36
AC087481.2	ENSG00000261628	v36
MTMR10	ENSG00000166912	v36
RNU6-466P	ENSG00000212526	v36
AC009562.1	ENSG00000259720	v36
TRPM1	ENSG00000134160	v36
MIR211	ENSG00000207702	v36
LINC02352	ENSG00000259448	v36
AC012236.1	ENSG00000259772	v36
KLF13	ENSG00000169926	v36
UBE2CP4	ENSG00000259179	v36
AC104759.1	ENSG00000259696	v36
OTUD7A	ENSG00000169918	v36
DEPDC1P1	ENSG00000259358	v36
AC026951.1	ENSG00000277500	v36
CHRNA7	ENSG00000175344	v36
AC079969.1	ENSG00000206849	v36
Y_RNA	ENSG00000201084	v36
AC068448.1	ENSG00000279912	v36
AC139426.3	ENSG00000271078	v36
RNU6-18P	ENSG00000207257	v36
AC139426.1	ENSG00000260211	v36
AC139426.2	ENSG00000260642	v36
AC139426.4	ENSG00000288627	v36
DNM1P31	ENSG00000261491	v36
GOLGA8K	ENSG00000249931	v36
RN7SL185P	ENSG00000275776	v36
AC135983.1	ENSG00000215304	v36
ULK4P1	ENSG00000261279	v36
U8	ENSG00000206987	v36
DNM1P32	ENSG00000261708	v36
GOLGA8O	ENSG00000206127	v36
RN7SL539P	ENSG00000274076	v36
AC135983.5	ENSG00000270789	v36
AC135983.4	ENSG00000261375	v36
AC135983.3	ENSG00000254912	v36
AC135983.2	ENSG00000223509	v36
LINC02256	ENSG00000261064	v36
AC123768.3	ENSG00000276724	v36
AC123768.2	ENSG00000262728	v36
GOLGA8N	ENSG00000232653	v36
RN7SL286P	ENSG00000277464	v36
AC123768.1	ENSG00000244952	v36
ARHGAP11A	ENSG00000198826	v36
AC123768.4	ENSG00000285948	v36
SCG5	ENSG00000166922	v36
SCG5-AS1	ENSG00000241818	v36
AC090877.2	ENSG00000259721	v36
GREM1	ENSG00000166923	v36
FMN1	ENSG00000248905	v36
AC090877.1	ENSG00000259392	v36
AC018515.1	ENSG00000212415	v36
HNRNPA1P71	ENSG00000259686	v36
AC019278.1	ENSG00000279958	v36
TMCO5B	ENSG00000215296	v36
AC055874.1	ENSG00000259446	v36
RYR3	ENSG00000198838	v36
Y_RNA	ENSG00000200008	v36
AC010809.3	ENSG00000276702	v36
AC010809.2	ENSG00000259408	v36
AC010809.1	ENSG00000259287	v36
AVEN	ENSG00000169857	v36
CHRM5	ENSG00000184984	v36
AC009268.2	ENSG00000278472	v36
AC009268.3	ENSG00000287840	v36
AC009268.1	ENSG00000259505	v36
EMC7	ENSG00000134153	v36
AC079203.1	ENSG00000243094	v36
PGBD4	ENSG00000182405	v36
KATNBL1	ENSG00000134152	v36
EMC4	ENSG00000128463	v36
SLC12A6	ENSG00000140199	v36
AC079203.2	ENSG00000259468	v36
Y_RNA	ENSG00000207091	v36
NOP10	ENSG00000182117	v36
NUTM1	ENSG00000184507	v36
LPCAT4	ENSG00000176454	v36
ACTG1P15	ENSG00000259904	v36
GOLGA8A	ENSG00000175265	v36
MIR1233-1	ENSG00000221649	v36
AC025678.1	ENSG00000260639	v36
AC025678.2	ENSG00000261081	v36
AC025678.3	ENSG00000279092	v36
HNRNPLP2	ENSG00000259917	v36
FSCN1P1	ENSG00000261559	v36
DNM1P5	ENSG00000278582	v36
GOLGA8B	ENSG00000215252	v36
MIR1233-2	ENSG00000221065	v36
AC027139.1	ENSG00000259892	v36
AC100834.1	ENSG00000252425	v36
LINC02252	ENSG00000261304	v36
AC100834.2	ENSG00000287973	v36
GJD2	ENSG00000159248	v36
AC087457.1	ENSG00000250007	v36
ACTC1	ENSG00000159251	v36
TUBAP11	ENSG00000259751	v36
AQR	ENSG00000021776	v36
AC018868.1	ENSG00000231409	v36
ZNF770	ENSG00000198146	v36
AC114546.3	ENSG00000279364	v36
AC114546.1	ENSG00000259181	v36
AC114546.4	ENSG00000280396	v36
AC114546.2	ENSG00000259587	v36
AC021231.3	ENSG00000259665	v36
NANOGP8	ENSG00000255192	v36
AC021231.2	ENSG00000259397	v36
AC021231.1	ENSG00000259336	v36
PRELID1P4	ENSG00000259592	v36
ANP32AP1	ENSG00000259516	v36
DPH6	ENSG00000134146	v36
NUTF2P6	ENSG00000259710	v36
RBM17P4	ENSG00000259585	v36
MIR3942	ENSG00000265102	v36
AC019288.1	ENSG00000259688	v36
HNRNPA1P45	ENSG00000259411	v36
DPH6-DT	ENSG00000248079	v36
AC068867.1	ENSG00000259217	v36
LINC02853	ENSG00000259245	v36
MIR4510	ENSG00000265098	v36
AC021351.1	ENSG00000259639	v36
AC087516.1	ENSG00000259395	v36
AC087516.2	ENSG00000259737	v36
COX6CP4	ENSG00000270500	v36
CDIN1	ENSG00000186073	v36
AC103988.1	ENSG00000261635	v36
LARP4P	ENSG00000261315	v36
TPST2P1	ENSG00000260582	v36
AC013640.1	ENSG00000261191	v36
CSNK1A1P1	ENSG00000223518	v36
U3	ENSG00000212511	v36
AC018563.1	ENSG00000259280	v36
MEIS2	ENSG00000134138	v36
MIR8063	ENSG00000277202	v36
Y_RNA	ENSG00000206676	v36
AC078909.1	ENSG00000259460	v36
AC078909.2	ENSG00000274444	v36
Metazoa_SRP	ENSG00000274216	v36
AC087283.1	ENSG00000270304	v36
AC068875.1	ENSG00000259434	v36
AC016304.1	ENSG00000243122	v36
TMCO5A	ENSG00000166069	v36
LINC02345	ENSG00000259225	v36
LINC01852	ENSG00000236914	v36
AC087473.1	ENSG00000259380	v36
SPRED1	ENSG00000166068	v36
FAM98B	ENSG00000171262	v36
AC109631.1	ENSG00000259192	v36
RASGRP1	ENSG00000172575	v36
AC116158.3	ENSG00000286786	v36
AC116158.1	ENSG00000259326	v36
AC116158.2	ENSG00000259598	v36
LINC02694	ENSG00000175779	v36
AC022929.1	ENSG00000259731	v36
AC022929.2	ENSG00000274281	v36
AC013652.1	ENSG00000259345	v36
AC087878.1	ENSG00000259278	v36
AC113146.1	ENSG00000259423	v36
C15orf54	ENSG00000175746	v36
AC013652.2	ENSG00000259447	v36
AC109630.1	ENSG00000259269	v36
AC022196.1	ENSG00000259390	v36
THBS1	ENSG00000137801	v36
AC037198.1	ENSG00000276107	v36
AC037198.2	ENSG00000278621	v36
FSIP1	ENSG00000150667	v36
AC023908.2	ENSG00000259580	v36
AC023908.3	ENSG00000261136	v36
GPR176	ENSG00000166073	v36
AC023908.1	ENSG00000259432	v36
GPR176-DT	ENSG00000246863	v36
Y_RNA	ENSG00000200305	v36
EIF2AK4	ENSG00000128829	v36
H3P38	ENSG00000259389	v36
SRP14	ENSG00000140319	v36
SRP14-AS1	ENSG00000248508	v36
AC021755.2	ENSG00000259584	v36
AC021755.3	ENSG00000275636	v36
BMF	ENSG00000104081	v36
BMF-AS1	ENSG00000259409	v36
AC021755.1	ENSG00000259239	v36
BUB1B	ENSG00000156970	v36
PAK6	ENSG00000137843	v36
BUB1B-PAK6	ENSG00000259288	v36
AC020658.4	ENSG00000273786	v36
AC020658.3	ENSG00000260648	v36
AC020658.7	ENSG00000279537	v36
C15orf56	ENSG00000176753	v36
AC020658.6	ENSG00000279409	v36
PLCB2	ENSG00000137841	v36
ANKRD63	ENSG00000230778	v36
AC020658.5	ENSG00000273855	v36
PLCB2-AS1	ENSG00000259307	v36
AC020658.1	ENSG00000244705	v36
AC020658.2	ENSG00000259198	v36
INAFM2	ENSG00000259330	v36
CCDC9B	ENSG00000188549	v36
RNA5SP392	ENSG00000252714	v36
PHGR1	ENSG00000233041	v36
DISP2	ENSG00000140323	v36
AC013356.4	ENSG00000259368	v36
KNSTRN	ENSG00000128944	v36
IVD	ENSG00000128928	v36
BAHD1	ENSG00000140320	v36
AC013356.3	ENSG00000259364	v36
AC013356.2	ENSG00000259211	v36
CHST14	ENSG00000169105	v36
AC013356.1	ENSG00000244251	v36
AC091045.1	ENSG00000259536	v36
CCDC32	ENSG00000128891	v36
RNU6-516P	ENSG00000223313	v36
RPUSD2	ENSG00000166133	v36
Metazoa_SRP	ENSG00000203573	v36
KNL1	ENSG00000137812	v36
RN7SL376P	ENSG00000265814	v36
AC022405.1	ENSG00000259254	v36
RAD51-AS1	ENSG00000245849	v36
RAD51	ENSG00000051180	v36
RMDN3	ENSG00000137824	v36
SUMO2P15	ENSG00000271236	v36
GCHFR	ENSG00000137880	v36
DNAJC17	ENSG00000104129	v36
C15orf62	ENSG00000188277	v36
ZFYVE19	ENSG00000166140	v36
PPP1R14D	ENSG00000166143	v36
SPINT1-AS1	ENSG00000261183	v36
SPINT1	ENSG00000166145	v36
RHOV	ENSG00000104140	v36
AC025166.1	ENSG00000274798	v36
VPS18	ENSG00000104142	v36
AC020661.1	ENSG00000251161	v36
DLL4	ENSG00000128917	v36
ISCA1P4	ENSG00000259405	v36
CHAC1	ENSG00000128965	v36
INO80	ENSG00000128908	v36
AC020661.3	ENSG00000259617	v36
AC020661.2	ENSG00000259463	v36
INO80-AS1	ENSG00000259521	v36
AC020661.4	ENSG00000280036	v36
CYCSP2	ENSG00000259547	v36
AC021753.1	ENSG00000283133	v36
CIBAR1P1	ENSG00000157021	v36
EXD1	ENSG00000178997	v36
RN7SL497P	ENSG00000240847	v36
CHP1	ENSG00000187446	v36
OIP5-AS1	ENSG00000247556	v36
AC087721.2	ENSG00000285920	v36
OIP5	ENSG00000104147	v36
NUSAP1	ENSG00000137804	v36
AC087721.1	ENSG00000259396	v36
NDUFAF1	ENSG00000137806	v36
RTF1	ENSG00000137815	v36
RNU6-1169P	ENSG00000200407	v36
ITPKA	ENSG00000137825	v36
LTK	ENSG00000062524	v36
RPAP1	ENSG00000103932	v36
ELOCP2	ENSG00000259838	v36
TYRO3	ENSG00000092445	v36
AC016134.1	ENSG00000260926	v36
MGA	ENSG00000174197	v36
MIR626	ENSG00000207766	v36
AC073657.2	ENSG00000270702	v36
