gene_symbol	ensembl	version
FDPSP4	ENSG00000254793	v27
UBR1	ENSG00000159459	v27
EPB42	ENSG00000166947	v27
AC068724.3	ENSG00000281269	v27
AC068724.1	ENSG00000205871	v27
TMEM62	ENSG00000137842	v27
SPCS2P1	ENSG00000260928	v27
AC068724.2	ENSG00000261687	v27
CCNDBP1	ENSG00000166946	v27
TGM5	ENSG00000104055	v27
Y_RNA	ENSG00000202211	v27
AC009852.2	ENSG00000261679	v27
TGM7	ENSG00000159495	v27
AC009852.1	ENSG00000260406	v27
LCMT2	ENSG00000168806	v27
ADAL	ENSG00000168803	v27
ZSCAN29	ENSG00000140265	v27
TUBGCP4	ENSG00000137822	v27
RN7SL487P	ENSG00000243871	v27
TP53BP1	ENSG00000067369	v27
MAP1A	ENSG00000166963	v27
PPIP5K1	ENSG00000168781	v27
CKMT1B	ENSG00000237289	v27
STRC	ENSG00000242866	v27
RNU6-554P	ENSG00000222398	v27
CATSPER2	ENSG00000166762	v27
RNU6-610P	ENSG00000206991	v27
AC011330.2	ENSG00000275601	v27
PDIA3P2	ENSG00000224677	v27
AC011330.1	ENSG00000249839	v27
CKMT1A	ENSG00000223572	v27
STRCP1	ENSG00000166763	v27
RNU6-353P	ENSG00000201136	v27
CATSPER2P1	ENSG00000205771	v27
RNU6-354P	ENSG00000206589	v27
PDIA3	ENSG00000167004	v27
ELL3	ENSG00000128886	v27
AC018512.1	ENSG00000262560	v27
SERF2	ENSG00000140264	v27
MIR1282	ENSG00000221792	v27
SERINC4	ENSG00000184716	v27
HYPK	ENSG00000242028	v27
MFAP1	ENSG00000140259	v27
WDR76	ENSG00000092470	v27
Y_RNA	ENSG00000200391	v27
FRMD5	ENSG00000171877	v27
PIN4P1	ENSG00000227973	v27
ACTBP7	ENSG00000185607	v27
GAPDHP55	ENSG00000224055	v27
CASC4	ENSG00000166734	v27
AC090519.1	ENSG00000250130	v27
AC090519.2	ENSG00000259499	v27
AC025043.1	ENSG00000259595	v27
CTDSPL2	ENSG00000137770	v27
HNRNPMP1	ENSG00000259335	v27
AC025430.1	ENSG00000259563	v27
EIF3J-AS1	ENSG00000179523	v27
EIF3J	ENSG00000104131	v27
AC009996.1	ENSG00000259659	v27
SPG11	ENSG00000104133	v27
PATL2	ENSG00000229474	v27
Y_RNA	ENSG00000206957	v27
B2M	ENSG00000166710	v27
TRIM69	ENSG00000185880	v27
AC122108.2	ENSG00000276121	v27
SORD2P	ENSG00000259479	v27
AC122108.1	ENSG00000259187	v27
Y_RNA	ENSG00000238845	v27
RNU1-119P	ENSG00000212424	v27
AC090888.3	ENSG00000259742	v27
AC090888.1	ENSG00000259231	v27
RNU6-1108P	ENSG00000252117	v27
TERB2	ENSG00000167014	v27
RNU6-1332P	ENSG00000252475	v27
AC090888.2	ENSG00000259304	v27
RNU6-966P	ENSG00000252288	v27
RNU1-78P	ENSG00000212550	v27
SORD	ENSG00000140263	v27
AC091117.2	ENSG00000259418	v27
Y_RNA	ENSG00000252171	v27
AC091117.1	ENSG00000259352	v27
DUOX2	ENSG00000140279	v27
DUOXA2	ENSG00000140274	v27
DUOXA1	ENSG00000140254	v27
DUOX1	ENSG00000137857	v27
AC051619.6	ENSG00000259539	v27
SHF	ENSG00000138606	v27
AC051619.4	ENSG00000259519	v27
AC051619.7	ENSG00000259932	v27
AC051619.8	ENSG00000260035	v27
AC051619.9	ENSG00000279014	v27
SNORA11	ENSG00000261709	v27
AC051619.2	ENSG00000259338	v27
AC051619.5	ENSG00000259520	v27
SLC28A2	ENSG00000137860	v27
AC051619.1	ENSG00000235390	v27
AC051619.3	ENSG00000259433	v27
RNU6-953P	ENSG00000238941	v27
GATM	ENSG00000171766	v27
AC025580.3	ENSG00000275672	v27
SPATA5L1	ENSG00000171763	v27
C15orf48	ENSG00000166920	v27
AC025580.1	ENSG00000259342	v27
MIR147B	ENSG00000284386	v27
AC025580.2	ENSG00000259354	v27
SLC30A4	ENSG00000104154	v27
HMGN2P46	ENSG00000179362	v27
SNORA41B	ENSG00000207516	v27
AC090527.1	ENSG00000259681	v27
DPPA5P2	ENSG00000259427	v27
AC090527.3	ENSG00000275709	v27
BLOC1S6	ENSG00000104164	v27
AC090527.2	ENSG00000260170	v27
Y_RNA	ENSG00000200419	v27
SQOR	ENSG00000137767	v27
AC068722.2	ENSG00000273972	v27
AC068722.1	ENSG00000259200	v27
AC068714.1	ENSG00000259743	v27
MTND5P40	ENSG00000259593	v27
SNORD11	ENSG00000238819	v27
RNU6-1014P	ENSG00000238456	v27
AC073941.1	ENSG00000259255	v27
RN7SKP101	ENSG00000223308	v27
AC073941.2	ENSG00000259509	v27
AC066615.1	ENSG00000284540	v27
SEMA6D	ENSG00000137872	v27
RN7SKP139	ENSG00000222343	v27
AC084882.1	ENSG00000259554	v27
AC023905.1	ENSG00000259221	v27
AC009558.1	ENSG00000259360	v27
AC009558.2	ENSG00000259740	v27
AC012050.1	ENSG00000259588	v27
AC044787.1	ENSG00000213862	v27
LINC01491	ENSG00000259572	v27
AC092078.2	ENSG00000259754	v27
AC092078.1	ENSG00000259730	v27
SLC24A5	ENSG00000188467	v27
MYEF2	ENSG00000104177	v27
AC066612.1	ENSG00000259235	v27
CTXN2	ENSG00000233932	v27
SLC12A1	ENSG00000074803	v27
AC066612.2	ENSG00000259385	v27
AC023355.1	ENSG00000259488	v27
Y_RNA	ENSG00000202542	v27
DUT	ENSG00000128951	v27
FBN1	ENSG00000166147	v27
AC022467.1	ENSG00000274654	v27
AC084757.3	ENSG00000259705	v27
AC084757.4	ENSG00000273925	v27
CEP152	ENSG00000103995	v27
AC084757.1	ENSG00000259216	v27
AC084757.2	ENSG00000259469	v27
AC012379.1	ENSG00000259670	v27
AC012379.2	ENSG00000259700	v27
SHC4	ENSG00000185634	v27
EID1	ENSG00000255302	v27
AC091073.1	ENSG00000259602	v27
KRT8P24	ENSG00000259500	v27
SECISBP2L	ENSG00000138593	v27
Y_RNA	ENSG00000207105	v27
RN7SL577P	ENSG00000265942	v27
AC013452.2	ENSG00000259656	v27
COPS2	ENSG00000166200	v27
Y_RNA	ENSG00000200120	v27
GALK2	ENSG00000156958	v27
NDUFAF4P1	ENSG00000259467	v27
MIR4716	ENSG00000264210	v27
AC013452.1	ENSG00000259545	v27
RN7SL307P	ENSG00000243338	v27
FAM227B	ENSG00000166262	v27
AC022306.2	ENSG00000275580	v27
AC022306.3	ENSG00000276593	v27
AC022306.1	ENSG00000259531	v27
FGF7	ENSG00000140285	v27
DTWD1	ENSG00000104047	v27
AC025040.2	ENSG00000259388	v27
ATP8B4	ENSG00000104043	v27
AC025040.1	ENSG00000259188	v27
RNA5SP394	ENSG00000201086	v27
SLC27A2	ENSG00000140284	v27
Y_RNA	ENSG00000200605	v27
HDC	ENSG00000140287	v27
RN7SL494P	ENSG00000241175	v27
GABPB1	ENSG00000104064	v27
RNU6-94P	ENSG00000271819	v27
GABPB1-AS1	ENSG00000244879	v27
AC022087.1	ENSG00000259715	v27
MIR4712	ENSG00000284284	v27
AHCYP7	ENSG00000259465	v27
USP8	ENSG00000138592	v27
RNA5SP395	ENSG00000252376	v27
AC012170.1	ENSG00000242737	v27
AC012170.3	ENSG00000259618	v27
AC012170.2	ENSG00000259298	v27
USP50	ENSG00000170236	v27
TRPM7	ENSG00000092439	v27
AC084756.1	ENSG00000259684	v27
RN7SL354P	ENSG00000243027	v27
SPPL2A	ENSG00000138600	v27
AC012100.3	ENSG00000279665	v27
AC012100.2	ENSG00000259773	v27
AC012100.1	ENSG00000241130	v27
AC021752.1	ENSG00000273674	v27
AP4E1	ENSG00000081014	v27
DCAF13P3	ENSG00000259378	v27
MIR4713HG	ENSG00000259240	v27
TNFAIP8L3	ENSG00000183578	v27
AC073964.1	ENSG00000259204	v27
CYP19A1	ENSG00000137869	v27
MIR4713	ENSG00000266593	v27
AC020891.3	ENSG00000259701	v27
MIR7973-2	ENSG00000283614	v27
MIR7973-1	ENSG00000278098	v27
AC020891.2	ENSG00000259306	v27
GLDN	ENSG00000186417	v27
AC020891.4	ENSG00000270378	v27
AC020891.1	ENSG00000259194	v27
AC066613.2	ENSG00000259678	v27
DMXL2	ENSG00000104093	v27
AC066613.1	ENSG00000259668	v27
SCG3	ENSG00000104112	v27
AC020892.1	ENSG00000259241	v27
AC020892.2	ENSG00000259296	v27
LYSMD2	ENSG00000140280	v27
TMOD2	ENSG00000128872	v27
AC026770.1	ENSG00000259377	v27
TMOD3	ENSG00000138594	v27
AC090971.5	ENSG00000274954	v27
Metazoa_SRP	ENSG00000277677	v27
AC090971.4	ENSG00000259632	v27
Y_RNA	ENSG00000207484	v27
AC090971.2	ENSG00000259201	v27
RNU6-90P	ENSG00000272337	v27
AC090971.1	ENSG00000259185	v27
AC090971.3	ENSG00000259556	v27
LEO1	ENSG00000166477	v27
MAPK6	ENSG00000069956	v27
AC090970.2	ENSG00000259438	v27
AC090970.3	ENSG00000274528	v27
AC090970.1	ENSG00000259398	v27
AC023906.5	ENSG00000259712	v27
AC023906.2	ENSG00000259178	v27
AC023906.1	ENSG00000242327	v27
BCL2L10	ENSG00000137875	v27
GNB5	ENSG00000069966	v27
AC023906.3	ENSG00000259327	v27
AC023906.4	ENSG00000259709	v27
Y_RNA	ENSG00000206995	v27
CERNA1	ENSG00000259577	v27
MYO5C	ENSG00000128833	v27
MIR1266	ENSG00000221052	v27
MYO5A	ENSG00000197535	v27
EEF1B2P1	ENSG00000231169	v27
ARPP19	ENSG00000128989	v27
AC025917.1	ENSG00000260618	v27
FAM214A	ENSG00000047346	v27
AC009754.1	ENSG00000259935	v27
ONECUT1	ENSG00000169856	v27
AC016044.1	ENSG00000259203	v27
RPSAP55	ENSG00000214896	v27
EEF1A1P22	ENSG00000259612	v27
LINC02490	ENSG00000259237	v27
WDR72	ENSG00000166415	v27
RNU2-53P	ENSG00000252066	v27
RNU6-449P	ENSG00000206641	v27
AC084759.1	ENSG00000259301	v27
AC084759.3	ENSG00000280362	v27
AC084759.2	ENSG00000259669	v27
UNC13C	ENSG00000137766	v27
AC010867.1	ENSG00000259619	v27
HNRNPA1P74	ENSG00000259550	v27
AC025272.1	ENSG00000260937	v27
AC011912.1	ENSG00000279145	v27
RSL24D1	ENSG00000137876	v27
RAB27A	ENSG00000069974	v27
AC018926.2	ENSG00000276533	v27
PIGBOS1	ENSG00000225973	v27
PIGB	ENSG00000069943	v27
CCPG1	ENSG00000260916	v27
AC018926.1	ENSG00000274765	v27
AC018926.3	ENSG00000277548	v27
DNAAF4-CCPG1	ENSG00000261771	v27
MIR628	ENSG00000283891	v27
C15orf65	ENSG00000261652	v27
DNAAF4	ENSG00000256061	v27
AC013355.1	ENSG00000260036	v27
PYGO1	ENSG00000171016	v27
PRTG	ENSG00000166450	v27
AC012378.1	ENSG00000259180	v27
AC009997.1	ENSG00000259369	v27
NEDD4	ENSG00000069869	v27
CNOT6LP1	ENSG00000230183	v27
RN7SL568P	ENSG00000239703	v27
CD24P2	ENSG00000261333	v27
RFX7	ENSG00000181827	v27
AC084783.1	ENSG00000261072	v27
TEX9	ENSG00000151575	v27
AC068726.1	ENSG00000275417	v27
RNU6-1287P	ENSG00000199784	v27
HMGB1P33	ENSG00000261174	v27
AC084782.1	ENSG00000259941	v27
AC084782.2	ENSG00000261823	v27
MNS1	ENSG00000138587	v27
AC084782.3	ENSG00000277245	v27
AC090518.1	ENSG00000260392	v27
ZNF280D	ENSG00000137871	v27
Y_RNA	ENSG00000276696	v27
AC090517.2	ENSG00000274667	v27
AC090517.3	ENSG00000279683	v27
AC090517.1	ENSG00000225625	v27
AC010999.2	ENSG00000276524	v27
AC010999.1	ENSG00000275343	v27
TCF12	ENSG00000140262	v27
HNRNPA3P11	ENSG00000260689	v27
snoU13	ENSG00000239035	v27
LINC00926	ENSG00000247982	v27
LINC01413	ENSG00000260172	v27
NDUFB10P1	ENSG00000260870	v27
CGNL1	ENSG00000128849	v27
RNU6-844P	ENSG00000252984	v27
AC025271.3	ENSG00000261489	v27
AC025271.2	ENSG00000261265	v27
AC025271.4	ENSG00000276772	v27
AC025271.1	ENSG00000240874	v27
GCOM1	ENSG00000137878	v27
MYZAP	ENSG00000263155	v27
POLR2M	ENSG00000255529	v27
AC090651.1	ENSG00000261219	v27
ALDH1A2	ENSG00000128918	v27
AC012653.1	ENSG00000259477	v27
AC012653.2	ENSG00000274719	v27
AC025431.1	ENSG00000259285	v27
AQP9	ENSG00000103569	v27
MTCO3P23	ENSG00000259651	v27
MTND3P12	ENSG00000259626	v27
AC066616.2	ENSG00000259600	v27
MTND5P32	ENSG00000259379	v27
MTCYBP23	ENSG00000259671	v27
AC066616.1	ENSG00000240934	v27
LIPC	ENSG00000166035	v27
LIPC-AS1	ENSG00000259293	v27
AC084781.1	ENSG00000277229	v27
AC084781.2	ENSG00000277790	v27
AC018904.2	ENSG00000259476	v27
AC018904.1	ENSG00000259250	v27
ADAM10	ENSG00000137845	v27
HMGB1P51	ENSG00000270986	v27
AC091046.1	ENSG00000182625	v27
AC091046.3	ENSG00000282100	v27
RN7SKP95	ENSG00000199730	v27
AC091046.2	ENSG00000278513	v27
AC090515.3	ENSG00000259173	v27
U3	ENSG00000200318	v27
AC090515.2	ENSG00000245975	v27
MINDY2	ENSG00000128923	v27
AC090515.5	ENSG00000259402	v27
AC090515.4	ENSG00000259353	v27
ZNF444P1	ENSG00000259738	v27
RNF111	ENSG00000157450	v27
AC090515.1	ENSG00000242747	v27
SLTM	ENSG00000137776	v27
AC025918.1	ENSG00000225798	v27
AC025918.2	ENSG00000259393	v27
AC092757.1	ENSG00000241640	v27
CCNB2	ENSG00000157456	v27
AC092757.3	ENSG00000277144	v27
AC092757.2	ENSG00000259732	v27
MYO1E	ENSG00000157483	v27
MIR2116	ENSG00000253030	v27
LDHAL6B	ENSG00000171989	v27
RNU4-80P	ENSG00000200070	v27
AC092756.1	ENSG00000259771	v27
RNU6-212P	ENSG00000199512	v27
AC092868.2	ENSG00000259735	v27
FAM81A	ENSG00000157470	v27
AC092868.3	ENSG00000259750	v27
AC092868.1	ENSG00000259674	v27
Y_RNA	ENSG00000200252	v27
AC092754.2	ENSG00000243780	v27
AC092754.1	ENSG00000240238	v27
RNA5SP396	ENSG00000201704	v27
GCNT3	ENSG00000140297	v27
GTF2A2	ENSG00000140307	v27
AC092755.1	ENSG00000227161	v27
BNIP2	ENSG00000140299	v27
PIGHP1	ENSG00000259657	v27
AC092755.2	ENSG00000259238	v27
RPS3AP6	ENSG00000234797	v27
AC092079.1	ENSG00000259601	v27
NMNAT1P5	ENSG00000259573	v27
FOXB1	ENSG00000171956	v27
MESTP2	ENSG00000259558	v27
AC009654.1	ENSG00000259223	v27
ANXA2	ENSG00000182718	v27
AC087385.1	ENSG00000240163	v27
AC087385.2	ENSG00000242667	v27
AC087385.3	ENSG00000273721	v27
ICE2	ENSG00000128915	v27
RORA-AS1	ENSG00000245534	v27
RORA	ENSG00000069667	v27
AC107241.1	ENSG00000259274	v27
CYCSP38	ENSG00000259513	v27
AC009560.1	ENSG00000273958	v27
uc_338	ENSG00000277413	v27
RORA-AS2	ENSG00000259482	v27
RNA5SP397	ENSG00000212625	v27
AC022898.1	ENSG00000259591	v27
AC022898.2	ENSG00000273792	v27
AC012404.1	ENSG00000259481	v27
AC012404.2	ENSG00000259575	v27
AC107905.1	ENSG00000276473	v27
AC104574.2	ENSG00000259616	v27
AC104574.1	ENSG00000259530	v27
AC018618.1	ENSG00000259675	v27
AC018618.2	ENSG00000271195	v27
LINC02349	ENSG00000259284	v27
AC009554.1	ENSG00000259564	v27
VPS13C	ENSG00000129003	v27
AC104590.1	ENSG00000259251	v27
C2CD4A	ENSG00000198535	v27
NPM1P47	ENSG00000259466	v27
C2CD4B	ENSG00000205502	v27
AC126323.2	ENSG00000259697	v27
AC126323.1	ENSG00000166104	v27
AC126323.3	ENSG00000259878	v27
Metazoa_SRP	ENSG00000276713	v27
GOLGA2P11	ENSG00000260062	v27
AC126323.4	ENSG00000260375	v27
AC126323.6	ENSG00000261296	v27
AC126323.5	ENSG00000260957	v27
MIR8067	ENSG00000277919	v27
MIR6085	ENSG00000275451	v27
HMGN1P26	ENSG00000259557	v27
AC032011.1	ENSG00000274340	v27
TLN2	ENSG00000171914	v27
MGC15885	ENSG00000259458	v27
AC100839.1	ENSG00000259756	v27
MIR190A	ENSG00000211137	v27
AC103740.1	ENSG00000259370	v27
AC103740.2	ENSG00000259727	v27
AC079328.1	ENSG00000259394	v27
TPM1	ENSG00000140416	v27
AC079328.2	ENSG00000259498	v27
AC079328.3	ENSG00000259627	v27
AC087612.1	ENSG00000259672	v27
LACTB	ENSG00000103642	v27
RPS27L	ENSG00000185088	v27
RAB8B	ENSG00000166128	v27
APH1B	ENSG00000138613	v27
CA12	ENSG00000074410	v27
AC087525.1	ENSG00000259459	v27
AC007950.1	ENSG00000259268	v27
AC007950.2	ENSG00000276651	v27
USP3	ENSG00000140455	v27
USP3-AS1	ENSG00000259248	v27
FBXL22	ENSG00000197361	v27
HERC1	ENSG00000103657	v27
AC073167.1	ENSG00000259589	v27
MIR422A	ENSG00000199156	v27
AC015914.2	ENSG00000275785	v27
DAPK2	ENSG00000035664	v27
AC015914.1	ENSG00000259351	v27
FAM96A	ENSG00000166797	v27
SNX1	ENSG00000028528	v27
Y_RNA	ENSG00000201071	v27
SNX22	ENSG00000157734	v27
PPIB	ENSG00000166794	v27
CSNK1G1	ENSG00000169118	v27
AC087632.1	ENSG00000259316	v27
SNORA48	ENSG00000252774	v27
PCLAF	ENSG00000166803	v27
TRIP4	ENSG00000103671	v27
Y_RNA	ENSG00000206781	v27
ZNF609	ENSG00000180357	v27
AC091231.1	ENSG00000259682	v27
GAPDHP61	ENSG00000248415	v27
AC090543.2	ENSG00000243403	v27
AC090543.1	ENSG00000239465	v27
Y_RNA	ENSG00000207223	v27
RNU6-549P	ENSG00000207162	v27
OAZ2	ENSG00000180304	v27
AC100830.3	ENSG00000265967	v27
AC100830.2	ENSG00000264937	v27
AC100830.1	ENSG00000259635	v27
RBPMS2	ENSG00000166831	v27
MIR1272	ENSG00000221033	v27
PIF1	ENSG00000140451	v27
PLEKHO2	ENSG00000241839	v27
AC069368.1	ENSG00000249240	v27
ANKDD1A	ENSG00000166839	v27
AC103691.2	ENSG00000275332	v27
AC103691.1	ENSG00000274383	v27
SPG21	ENSG00000090487	v27
MTFMT	ENSG00000103707	v27
AC013553.2	ENSG00000270218	v27
SLC51B	ENSG00000186198	v27
AC013553.3	ENSG00000277351	v27
RASL12	ENSG00000103710	v27
KBTBD13	ENSG00000234438	v27
AC013553.4	ENSG00000278737	v27
UBAP1L	ENSG00000246922	v27
AC013553.1	ENSG00000259258	v27
PDCD7	ENSG00000090470	v27
CLPX	ENSG00000166855	v27
CILP	ENSG00000138615	v27
AC068213.1	ENSG00000279268	v27
RNU6-686P	ENSG00000201709	v27
PARP16	ENSG00000138617	v27
SNORA24B	ENSG00000206903	v27
RNU5A-1	ENSG00000199568	v27
AC105129.2	ENSG00000259346	v27
RNU5B-1	ENSG00000200156	v27
IGDCC3	ENSG00000174498	v27
IGDCC4	ENSG00000103742	v27
DPP8	ENSG00000074603	v27
AC105129.3	ENSG00000270690	v27
AC105129.1	ENSG00000259232	v27
Y_RNA	ENSG00000252217	v27
HACD3	ENSG00000074696	v27
RNU6-19P	ENSG00000207449	v27
INTS14	ENSG00000138614	v27
SLC24A1	ENSG00000074621	v27
AC011939.3	ENSG00000275638	v27
DENND4A	ENSG00000174485	v27
SNORD13E	ENSG00000238311	v27
MIR4511	ENSG00000264737	v27
RAB11A	ENSG00000103769	v27
AC011939.2	ENSG00000261544	v27
AC011939.1	ENSG00000259924	v27
HNRNPA1P44	ENSG00000249271	v27
U6	ENSG00000283249	v27
MEGF11	ENSG00000157890	v27
MIR4311	ENSG00000263512	v27
AC055855.3	ENSG00000261318	v27
DIS3L	ENSG00000166938	v27
AC055855.2	ENSG00000260773	v27
TIPIN	ENSG00000075131	v27
SCARNA14	ENSG00000252712	v27
Y_RNA	ENSG00000223271	v27
AC055855.1	ENSG00000240821	v27
MAP2K1	ENSG00000169032	v27
ATP5J2P6	ENSG00000261102	v27
AC011276.1	ENSG00000243404	v27
AC116913.1	ENSG00000261351	v27
SNAPC5	ENSG00000174446	v27
MIR4512	ENSG00000266589	v27
RPL4	ENSG00000174444	v27
SNORD18C	ENSG00000199574	v27
snoU18	ENSG00000280554	v27
SNORD18B	ENSG00000202529	v27
SNORD16	ENSG00000199673	v27
SNORD18A	ENSG00000200623	v27
ZWILCH	ENSG00000174442	v27
LCTL	ENSG00000188501	v27
LINC01169	ENSG00000259471	v27
SMAD6	ENSG00000137834	v27
AC013564.1	ENSG00000274995	v27
AC110048.1	ENSG00000270490	v27
AC110048.2	ENSG00000277152	v27
AC093334.1	ENSG00000259437	v27
LINC02206	ENSG00000259289	v27
AC087482.1	ENSG00000259347	v27
HMGN2P47	ENSG00000259246	v27
SMAD3	ENSG00000166949	v27
AC012568.1	ENSG00000259202	v27
AAGAB	ENSG00000103591	v27
RPS24P16	ENSG00000242634	v27
IQCH	ENSG00000103599	v27
IQCH-AS1	ENSG00000259673	v27
C15orf61	ENSG00000189227	v27
AC016355.1	ENSG00000270964	v27
MAP2K5	ENSG00000137764	v27
HNRNPA1P5	ENSG00000259512	v27
SKOR1	ENSG00000188779	v27
AC009292.2	ENSG00000259410	v27
AC009292.1	ENSG00000245719	v27
RNU6-1	ENSG00000206625	v27
AC022254.1	ENSG00000261702	v27
AC135628.1	ENSG00000260109	v27
PIAS1	ENSG00000033800	v27
AC107871.1	ENSG00000260007	v27
CALML4	ENSG00000129007	v27
CLN6	ENSG00000128973	v27
HMGN2P40	ENSG00000260602	v27
AC107871.2	ENSG00000260657	v27
FEM1B	ENSG00000169018	v27
ITGA11	ENSG00000137809	v27
CORO2B	ENSG00000103647	v27
CARSP1	ENSG00000271232	v27
ANP32A	ENSG00000140350	v27
MIR4312	ENSG00000265195	v27
SPESP1	ENSG00000258484	v27
AC087639.1	ENSG00000259286	v27
AC027088.1	ENSG00000137808	v27
NOX5	ENSG00000255346	v27
AC027088.4	ENSG00000273851	v27
AC027088.3	ENSG00000259265	v27
EWSAT1	ENSG00000212766	v27
AC027088.2	ENSG00000259222	v27
GLCE	ENSG00000138604	v27
AC026992.2	ENSG00000261634	v27
AC026992.1	ENSG00000259504	v27
PAQR5	ENSG00000137819	v27
AC027237.4	ENSG00000259645	v27
AC027237.3	ENSG00000259426	v27
Y_RNA	ENSG00000207395	v27
KIF23	ENSG00000137807	v27
AC027237.1	ENSG00000259191	v27
RPLP1	ENSG00000137818	v27
U3	ENSG00000207119	v27
AC027237.2	ENSG00000259215	v27
DRAIC	ENSG00000245750	v27
AC100826.1	ENSG00000259457	v27
PCAT29	ENSG00000259641	v27
AC021818.2	ENSG00000259496	v27
AC021818.1	ENSG00000259309	v27
LINC00593	ENSG00000259703	v27
TLE3	ENSG00000140332	v27
MIR629	ENSG00000207965	v27
RNU6-745P	ENSG00000200216	v27
AC026583.1	ENSG00000259252	v27
AC048383.1	ENSG00000259503	v27
LINC02205	ENSG00000259473	v27
LINC02204	ENSG00000280639	v27
AC087699.1	ENSG00000259227	v27
SALRNA3	ENSG00000281264	v27
SALRNA2	ENSG00000280515	v27
UACA	ENSG00000137831	v27
AC009269.3	ENSG00000259532	v27
AC009269.6	ENSG00000274297	v27
AC009269.4	ENSG00000259624	v27
AC009269.2	ENSG00000259452	v27
AC009269.1	ENSG00000235420	v27
LARP6	ENSG00000166173	v27
AC009269.5	ENSG00000259744	v27
LRRC49	ENSG00000137821	v27
KRT8P9	ENSG00000259470	v27
THAP10	ENSG00000129028	v27
RPL5P3	ENSG00000242276	v27
THSD4	ENSG00000187720	v27
CT62	ENSG00000225362	v27
THSD4-AS1	ENSG00000259964	v27
HMGB1P6	ENSG00000259781	v27
AC064799.1	ENSG00000212664	v27
AC064799.2	ENSG00000260586	v27
AC108861.1	ENSG00000278408	v27
NR2E3	ENSG00000278570	v27
AC104938.1	ENSG00000260037	v27
MYO9A	ENSG00000066933	v27
RNA5SP399	ENSG00000200873	v27
AC022872.1	ENSG00000261632	v27
EIF5A2P1	ENSG00000260576	v27
RNU2-65P	ENSG00000222094	v27
SENP8	ENSG00000166192	v27
AC020779.1	ENSG00000243568	v27
AC020779.2	ENSG00000260173	v27
GRAMD2A	ENSG00000175318	v27
PKM	ENSG00000067225	v27
PARP6	ENSG00000137817	v27
AC009690.3	ENSG00000273025	v27
AC009690.2	ENSG00000261460	v27
CELF6	ENSG00000140488	v27
AC009690.1	ENSG00000260729	v27
HEXA	ENSG00000213614	v27
HEXA-AS1	ENSG00000260339	v27
RPL12P35	ENSG00000243007	v27
TMEM202	ENSG00000187806	v27
TMEM202-AS1	ENSG00000261423	v27
PHBP20	ENSG00000271072	v27
AC079322.1	ENSG00000261187	v27
ARIH1	ENSG00000166233	v27
MIR630	ENSG00000283798	v27
AC100827.3	ENSG00000260534	v27
AC100827.5	ENSG00000278313	v27
AC100827.2	ENSG00000260144	v27
LINC02259	ENSG00000259783	v27
AC100827.4	ENSG00000260672	v27
AC100827.1	ENSG00000259909	v27
GOLGA6B	ENSG00000215186	v27
RN7SL853P	ENSG00000274350	v27
HIGD2B	ENSG00000175202	v27
AC009712.1	ENSG00000261281	v27
BBS4	ENSG00000140463	v27
ADPGK	ENSG00000159322	v27
ADPGK-AS1	ENSG00000260898	v27
NPM1P42	ENSG00000259259	v27
NEO1	ENSG00000067141	v27
FKBP1AP2	ENSG00000259691	v27
NPM1P43	ENSG00000259440	v27
AC068397.1	ENSG00000259528	v27
HCN4	ENSG00000138622	v27
AC068397.2	ENSG00000259650	v27
REC114	ENSG00000183324	v27
AC009660.1	ENSG00000259186	v27
NPTN	ENSG00000156642	v27
NPTN-IT1	ENSG00000281183	v27
CD276	ENSG00000103855	v27
AC022188.1	ENSG00000276807	v27
C15orf59	ENSG00000205363	v27
C15orf59-AS1	ENSG00000260469	v27
AC018943.1	ENSG00000260624	v27
TBC1D21	ENSG00000167139	v27
LOXL1-AS1	ENSG00000261801	v27
LOXL1	ENSG00000129038	v27
STOML1	ENSG00000067221	v27
PML	ENSG00000140464	v27
DNM1P33	ENSG00000260096	v27
GOLGA6A	ENSG00000159289	v27
RN7SL429P	ENSG00000278604	v27
AC010931.1	ENSG00000214702	v27
ISLR2	ENSG00000167178	v27
AC010931.2	ENSG00000248540	v27
AC010931.3	ENSG00000261543	v27
Metazoa_SRP	ENSG00000278348	v27
ISLR	ENSG00000129009	v27
STRA6	ENSG00000137868	v27
CCDC33	ENSG00000140481	v27
AC023300.3	ENSG00000280309	v27
AC023300.1	ENSG00000261384	v27
AC023300.2	ENSG00000277749	v27
CYP11A1	ENSG00000140459	v27
AC090826.1	ENSG00000260266	v27
AC090826.2	ENSG00000261821	v27
AC090826.3	ENSG00000274937	v27
LINC02255	ENSG00000277718	v27
SEMA7A	ENSG00000138623	v27
MIR6881	ENSG00000277391	v27
UBL7	ENSG00000138629	v27
UBL7-AS1	ENSG00000247240	v27
AC012435.1	ENSG00000260103	v27
AC012435.2	ENSG00000261775	v27
SNORD77	ENSG00000212279	v27
ARID3B	ENSG00000179361	v27
CLK3	ENSG00000179335	v27
AC100835.2	ENSG00000275527	v27
AC100835.1	ENSG00000260919	v27
EDC3	ENSG00000179151	v27
CYP1A1	ENSG00000140465	v27
CYP1A2	ENSG00000140505	v27
CSK	ENSG00000103653	v27
MIR4513	ENSG00000264386	v27
LMAN1L	ENSG00000140506	v27
AC091230.1	ENSG00000261606	v27
CPLX3	ENSG00000213578	v27
ULK3	ENSG00000140474	v27
MIR6882	ENSG00000275411	v27
SCAMP2	ENSG00000140497	v27
