gene_id	coeff_KF_JAX	stderr_coef	proberr_coef
SRRM1P3	0.967330375236277	0.000285469883705662	0.000192549436559469
SRRM2	0.994178403590286	5.15638049721079e-05	3.47797864536868e-05
SRRM2-AS1	0.996188133370843	3.37969898208227e-05	2.27960696341449e-05
SRRM3	0.997483435953655	2.23269823291364e-05	1.50595495810025e-05
SRRM4	0.981150888978008	0.000165862146121601	0.00011187401755902
SRRM5	0.996973623384994	2.68431918597552e-05	1.81057329094049e-05
SRRT	0.990341364724348	8.53851194049432e-05	5.75922630386342e-05
SRSF1	0.999445810067921	4.92160918496474e-06	3.31962539525872e-06
SRSF10	0.999661649585431	3.00512184099256e-06	2.02695468174948e-06
SRSF11	0.998682784323215	1.1693367983124e-05	7.88717670461713e-06
SRSF12	0.999591292002332	3.629888018409e-06	2.44835946841687e-06
SRSF1P1	0.999780732577874	1.94758017402077e-06	1.31364282737701e-06
SRSF2	0.999420825937219	5.14342214459694e-06	3.46923823653064e-06
SRSF3	0.997938764765367	1.82914690001458e-05	1.23375958405984e-05
SRSF4	0.993449687134662	5.79970864995891e-05	3.91190348439728e-05
SRSF5	0.99849019510122	1.34017559933364e-05	9.03948441750541e-06
SRSF6	0.99878388405362	1.07964176554178e-05	7.28218370857932e-06
SRSF7	0.997232118186591	2.45535865138471e-05	1.65613941035899e-05
SRSF8	0.999436496726537	5.00429511215001e-06	3.37539705314518e-06
SRSF9	0.999448411921701	4.89850920765412e-06	3.3040444605627e-06
SRSF9P1	0.982799952126811	0.000151477249205116	0.00010217140458885
SRXN1	0.999916969586448	7.3754414699162e-07	4.97473527145848e-07
SRY	0.999997206949093	2.48111614582501e-08	1.67351284035897e-08
SS18	0.999506752020224	4.38053388965136e-06	2.95467010856984e-06
SS18L1	0.999765278312904	2.08483215155819e-06	1.406219286226e-06
SS18L2	0.998810034627137	1.05643966632578e-05	7.1256855493674e-06
SS18L2P1	0.999999915730476	7.4858198425016e-10	5.04918548376733e-10
SS18L2P2	0.999999031746498	8.60117366053734e-09	5.80149163403244e-09
SSB	0.98899024493839	9.7263336776746e-05	6.56041206559152e-05
SSBP1	0.998159013711179	1.63387735960507e-05	1.10205027905362e-05
SSBP2	0.999105977716818	7.93821789718156e-06	5.35432797164896e-06
SSBP3	0.995651214393778	3.85470806694525e-05	2.60000059115457e-05
SSBP3-AS1	0.999195996207503	7.13924564143621e-06	4.81542118514872e-06
SSBP4	0.989269290151089	9.48114709636142e-05	6.39503371649578e-05
SSC4D	0.999836663012012	1.45083466320983e-06	9.78587980335031e-07
SSC5D	0.999217416229526	6.94911850673715e-06	4.68718043279421e-06
SSFA2	0.998493125845669	1.3375760908267e-05	9.02195073262611e-06
SSH1	0.999233708801892	6.80450060886089e-06	4.58963566067667e-06
SSH2	0.999763656473477	2.09923586263572e-06	1.41593458934779e-06
SSH3	0.996785394109136	2.85100501926668e-05	1.92300288549538e-05
SSMEM1	0.99090246241558	8.04475267021638e-05	5.42618567606095e-05
SSNA1	0.998960608423399	9.22831230001977e-06	6.22449664636333e-06
SSPN	0.999945764912231	4.81767412395288e-07	3.24952119660622e-07
SSPO	0.994007781825267	5.30705172820353e-05	3.57960639067328e-05
SSR1	0.994793867722925	4.61266672769765e-05	3.11124370783207e-05
SSR1P1	0.999751917291138	2.20349196719859e-06	1.48625533187545e-06
SSR1P2	0.999903124923462	8.6051782732432e-07	5.80419274530254e-07
SSR2	0.999564904640928	3.86419301336847e-06	2.60639818751703e-06
SSR3	0.994635666250993	4.75245731685894e-05	3.20553246022136e-05
SSR4	0.998914046844894	9.64148801474433e-06	6.50318366594505e-06
SSR4P1	0.998624750215331	1.2208201849349e-05	8.23443214738591e-06
SSRP1	0.998083095786888	1.70118996369722e-05	1.14745263051377e-05
SSSCA1	0.99586232421623	3.66797098928419e-05	2.47404643227218e-05
SSSCA1-AS1	0.990545603595262	8.35881654446529e-05	5.63802175924184e-05
SST	0.99998893491892	9.82926508938626e-08	6.62983930279103e-08
SSTR1	0.999993008209067	6.21091757046969e-08	4.18926390128181e-08
SSTR2	0.999981514355984	1.64209932038048e-07	1.10759599159664e-07
SSTR3	0.999870336336744	1.15175201347883e-06	7.76856733091468e-07
SSTR4	0.999630622230736	3.28064613107907e-06	2.21279581541283e-06
SSTR5	0.999909181209275	8.06723751167337e-07	5.44135170162369e-07
SSTR5-AS1	0.99962612682944	3.32056478531476e-06	2.2397209476948e-06
SSU72	0.9985741933273	1.26566792008269e-05	8.53693012095772e-06
SSU72P1	0.999648692570975	3.12018174575702e-06	2.10456258751311e-06
SSU72P6	0.98487389392752	0.000133351810270086	8.99457960271727e-05
SSU72P8	0.999930728510447	6.15330346788e-07	4.15040318908506e-07
SSUH2	0.998260562070685	1.54383153367795e-05	1.04131436946578e-05
SSX1	0.999648417153521	3.12262747091952e-06	2.10621222913522e-06
SSX2	0.951914404713771	0.000416883417427335	0.000281187865054737
SSX2B	0.863576708802147	0.00112920983222077	0.000761652031832909
SSX2IP	0.998953547540752	9.29097003218157e-06	6.26675928670647e-06
SSX3	0.999431451731383	5.04908538540523e-06	3.40560809245583e-06
SSX4	0.481140883454073	0.00341338028715218	0.00230232500368414
SSX4B	0.839608109107353	0.00131052882327514	0.000883951691299085
SSX5	0.998731127802221	1.12644790641134e-05	7.5978911287445e-06
SSX6	0.999862604470939	1.22042645918615e-06	8.23177646721058e-07
SSX7	0.997613753206929	2.11721875046222e-05	1.42806404718676e-05
SSX8	0.950215706723061	0.000431234849776979	0.000290867906174572
SSX9	0.995773809814663	3.74627117442031e-05	2.5268599071465e-05
SSXP1	1	0	0
SSXP10	0.999997253393741	2.4398586062112e-08	1.64568462988946e-08
SSXP3	0.997601741241803	2.12786367840127e-05	1.43524405108165e-05
SSXP5	0.948378593030697	0.000446726834537035	0.00030131724989523
SSXP9	0.615724978783025	0.0027577090778924	0.00186007477303842
ST13	0.990820186158525	8.11717229220771e-05	5.4750327110941e-05
ST13P10	0.828530301853051	0.00139260644077441	0.000939313044302337
ST13P12	0.997820008304726	1.93441678466369e-05	1.30476412125566e-05
ST13P13	0.975112319706334	0.000218330832877606	0.000147264146775945
ST13P14	0.999946734801492	4.73152166919985e-07	3.1914113658753e-07
ST13P15	0.321060356389807	0.0039837555590409	0.00268704312457309
ST13P16	0.999456342778524	4.82809649676063e-06	3.25655108706504e-06
ST13P18	0.464577362631477	0.00348295529764719	0.00234925334826303
ST13P19	0.44579466986922	0.0035589031707873	0.00240048018869603
ST13P2	0.99846683292746	1.36089708184564e-05	9.17925081704887e-06
ST13P20	0.999062785313873	8.32155281952296e-06	5.61288737676824e-06
ST13P21	0.99990671792793	8.28603528050933e-07	5.58893079670354e-07
ST13P4	0.556772914963288	0.00306471725238441	0.00206715178673329
ST13P5	0.553257496040773	0.00308204933767803	0.00207884227826383
ST13P6	0.415658124830202	0.00367421232866314	0.00247825621568329
ST14	0.999831103198585	1.50021532641536e-06	1.01189523766716e-06
ST18	0.999495605840008	4.47949811314253e-06	3.02142147731463e-06
ST20	0.996675733731469	2.94809990680549e-05	1.9884933871403e-05
ST20-AS1	0.999539790853414	4.08718364054492e-06	2.75680536554755e-06
ST20-MTHFS	0.943087733775525	0.000491176006735279	0.000331298216542945
ST3GAL1	0.999610318660129	3.46093811233796e-06	2.33440275677196e-06
ST3GAL1P1	0.999112167224634	7.88328432152721e-06	5.31727527487011e-06
ST3GAL2	0.992100368660528	6.98967357651241e-05	4.71453482735762e-05
ST3GAL3	0.995263188778727	4.19783265378493e-05	2.83143812497793e-05
ST3GAL4	0.999008305489937	8.80504058183663e-06	5.93899987244881e-06
ST3GAL5	0.999263952915868	6.53603827282622e-06	4.40855781502129e-06
ST3GAL5-AS1	0.999046317918628	8.46769748322012e-06	5.71146195243197e-06
ST3GAL6	0.998609744511233	1.23413160200485e-05	8.32421765552268e-06
ST3GAL6-AS1	0.984284542700261	0.000138506395287701	9.34225636215543e-05
ST5	0.99851994889137	1.31378426059742e-05	8.8614748377296e-06
ST6GAL1	0.999597962295922	3.57065856664318e-06	2.40840920320083e-06
ST6GAL2	0.999729508930896	2.40249802940581e-06	1.62048492083422e-06
ST6GAL2-IT1	0.998615053822227	1.22942178569602e-05	8.29244994451964e-06
ST6GALNAC1	0.9997115663951	2.56184040419902e-06	1.72796135263224e-06
ST6GALNAC2	0.999593668981968	3.60878146643186e-06	2.43412309910829e-06
ST6GALNAC2P1	0.99847618185099	1.35260495124141e-05	9.12332039612328e-06
ST6GALNAC3	0.999239712244341	6.75121160735294e-06	4.55369222915956e-06
ST6GALNAC4	0.998486339866057	1.34359509998407e-05	9.06254894939252e-06
ST6GALNAC4P1	0.994567195249342	4.81295303141216e-05	3.2463368196875e-05
ST6GALNAC5	0.999828286655247	1.52523094919259e-06	1.0287682752304e-06
ST6GALNAC6	0.99928095806124	6.38508827348946e-06	4.30674204046864e-06
ST7	0.997901409054106	1.8622616609782e-05	1.2560954903298e-05
ST7-AS1	0.999869730816143	1.15713026769332e-06	7.80484365559143e-07
ST7-AS2	0.999852924020514	1.30640748824979e-06	8.81171850824483e-07
ST7-OT3_2	0.999498979841203	4.4495412935294e-06	3.00121560248558e-06
ST7-OT4	0.978323335151567	0.000190470881167983	0.000128472609347804
ST7-OT4_1	0.969111359064925	0.000270151841405383	0.000182217417027931
ST7-OT4_2	0.999293858110813	6.2705763672687e-06	4.22950375972274e-06
ST7-OT4_3	0.999888435498822	9.90993147470134e-07	6.68424877968605e-07
ST7-OT4_4	0.999915416439692	7.51339885239126e-07	5.0677875259379e-07
ST7L	0.988673221230067	0.000100048066093245	6.74824205798936e-05
ST8SIA1	0.999218030543937	6.94366570531414e-06	4.68350251823439e-06
ST8SIA2	0.999874439209811	1.11531007199837e-06	7.522766435629e-07
ST8SIA3	0.999854666194074	1.29093369578628e-06	8.70734777807845e-07
ST8SIA4	0.999768500838051	2.05621252815781e-06	1.38691535024244e-06
ST8SIA5	0.99555534152819	3.93949928542405e-05	2.65719226801852e-05
ST8SIA6	0.99993558166212	5.72221770204275e-07	3.85963584002784e-07
ST8SIA6-AS1	0.999583338500083	3.70051131640761e-06	2.49599488291693e-06
STAB1	0.997919715489045	1.84603368911967e-05	1.24514972331122e-05
STAB2	0.974010242622853	0.000227871746739457	0.000153699493175764
STAC	0.999810775115135	1.68076117749334e-06	1.13367341421926e-06
STAC2	0.999762047114038	2.11352871465787e-06	1.42557511803673e-06
STAC3	0.999773623998843	2.01071294698592e-06	1.356225882742e-06
STAG1	0.998023424366951	1.75409401611985e-05	1.18313641387284e-05
STAG2	0.997261186389734	2.42960791673086e-05	1.63877053983497e-05
STAG3	0.999917316388661	7.3446369301719e-07	4.95395760940095e-07
STAG3L1	0.995174579589979	4.27616952442857e-05	2.88427634422707e-05
STAG3L2	0.99865051337852	1.1979654619294e-05	8.0802770407138e-06
STAG3L3	0.999258033828816	6.58857977824656e-06	4.4439970604273e-06
STAG3L4	0.998332298024325	1.48021569688506e-05	9.98405487548972e-06
STAG3L5P	0.998152811160223	1.63937704155161e-05	1.10575981452656e-05
STAG3L5P-PVRIG2P-PILRB	0.998382068407773	1.43607636209014e-05	9.68633506229797e-06
STAM	0.996792817856696	2.8444315395309e-05	1.91856907341359e-05
STAM-AS1	0.999656362543598	3.05207161214254e-06	2.05862230239014e-06
STAM2	0.991008241385532	7.95163710769487e-05	5.36337922914019e-05
STAMBP	0.999674662483862	2.88956417854605e-06	1.94901103842931e-06
STAMBPL1	0.999626429111213	3.31788056304561e-06	2.23791043977426e-06
STAP1	0.999735934760067	2.34543143800391e-06	1.58199350493364e-06
STAP2	0.998319971937795	1.49114686321921e-05	1.00577855924136e-05
STAR	0.999846054244509	1.36742381454331e-06	9.22327362909464e-07
STARD10	0.995382454375146	4.09238231085718e-05	2.76031186867317e-05
STARD13	0.999843731667872	1.38805249914717e-06	9.36241410674766e-07
STARD13-AS	0.99586116119023	3.66899985174677e-05	2.47474040000319e-05
STARD13-IT1	0.99956976768773	3.8210123455054e-06	2.57727282704339e-06
STARD3	0.989051823217843	9.67223309677429e-05	6.52392122377426e-05
STARD3NL	0.999050667085673	8.42909977600609e-06	5.68542779891611e-06
STARD4	0.999324502817994	5.99854173104166e-06	4.0460163975876e-06
STARD4-AS1	0.952844832993222	0.00040901183867525	0.000275878485186456
STARD5	0.995752541788328	3.76508391648683e-05	2.53954910167037e-05
STARD6	0.992865311956691	6.31526808241499e-05	4.25964832158891e-05
STARD7	0.996664920865562	2.9576731963855e-05	1.99495057096202e-05
STARD7-AS1	0.997542030943434	2.18077666709931e-05	1.47093386195848e-05
STARD8	0.999907993152816	8.17276515223108e-07	5.51253009517986e-07
STARD9	0.999039984148047	8.52390772138349e-06	5.74937575807316e-06
STARP1	0.998844459920059	1.02589489518825e-05	6.91966106804473e-06
STAT1	0.999742831472042	2.28418261606152e-06	1.5406811745335e-06
STAT2	0.999202010743319	7.08586018531016e-06	4.7794126949917e-06
STAT3	0.998637067597803	1.20989340287271e-05	8.16073100237646e-06
STAT4	0.999825819429977	1.54714398448425e-06	1.04354861753463e-06
STAT5A	0.999070048123836	8.25709614562247e-06	5.56941135022235e-06
STAT5B	0.999264707624488	6.52933898640872e-06	4.40403914633268e-06
STAT6	0.998604740177583	1.23857085420723e-05	8.35416041162778e-06
STATH	0.993883353673408	5.41691438619673e-05	3.65370875348969e-05
STAU1	0.999657149848118	3.04508023869886e-06	2.05390662100238e-06
STAU2	0.997358535752017	2.34336328458456e-05	1.58059853545228e-05
STAU2-AS1	0.996762040372694	2.87168365118512e-05	1.93695062272436e-05
STBD1	0.998998344724285	8.89343574591936e-06	5.99862241062261e-06
STC1	0.999997214952129	2.4740069187518e-08	1.66871766669809e-08
STC2	0.999473137716383	4.67898376426146e-06	3.15597454899436e-06
STEAP1	0.999967688848688	2.87021392300818e-07	1.93595929106902e-07
STEAP1B	0.99982398852668	1.5634053947437e-06	1.05451693875463e-06
STEAP2	0.999780571058713	1.94901466435694e-06	1.31461039110875e-06
STEAP2-AS1	0.988178078810738	0.000104395600136173	7.04148322918487e-05
STEAP3	0.999950987953418	4.35372551155264e-07	2.93658785754225e-07
STEAP3-AS1	0.999586807527536	3.66970807999993e-06	2.47521809995995e-06
STEAP4	0.99999190001903	7.19533617772645e-08	4.85325425187649e-08
STH	0.994108687311143	5.21794808628221e-05	3.51950598419735e-05
STIL	0.999404723367549	5.28638029916673e-06	3.56566351178796e-06
STIM1	0.997377589928121	2.32648165051362e-05	1.56921187327144e-05
STIM2	0.999731350361648	2.38614466354546e-06	1.60945457556141e-06
STIP1	0.995796586070815	3.72612387434865e-05	2.51327055324816e-05
STIP1P3	0.658595133283214	0.00251506346669467	0.00169641030828555
STK10	0.998168072998689	1.62584460320708e-05	1.09663218486317e-05
STK11	0.993502240309852	5.75332924473498e-05	3.88062057557375e-05
STK11IP	0.998222644512193	1.57745518560918e-05	1.06399352269339e-05
STK16	0.992387730558225	6.73638445586909e-05	4.5436913154837e-05
STK17A	0.99920912232218	7.02273688094027e-06	4.73683602619422e-06
STK17B	0.998037323055494	1.74177186781289e-05	1.17482512483979e-05
STK19	0.994069509270097	5.25254496173089e-05	3.54284157668749e-05
STK19B	0.863309077672274	0.00113126259657146	0.00076303662138745
STK24	0.999068247814863	8.27307374192037e-06	5.58018823892529e-06
STK24-AS1	0.999327429101782	5.97256452354875e-06	4.02849477113363e-06
STK24P1	0.995976926382899	3.5665831263431e-05	2.40566031871842e-05
STK25	0.996208893529981	3.36132744821666e-05	2.26721536382214e-05
STK25P1	0.995734255248167	3.78125904835761e-05	2.55045922811721e-05
STK26	0.999755391252077	2.17263972150026e-06	1.46544549215192e-06
STK3	0.997368210746887	2.334791465254e-05	1.57481684331382e-05
STK31	0.999992837143743	6.36287703705606e-08	4.29176056149432e-08
STK32A	0.998854539971274	1.01695089818001e-05	6.85933380822418e-06
STK32A-AS1	0.999723173090299	2.45876508993009e-06	1.65843705315785e-06
STK32B	0.999932193927473	6.02313664157895e-07	4.062605664745e-07
STK32C	0.996856380217774	2.78814719434857e-05	1.88060528258811e-05
STK33	0.998139260988913	1.65139159744986e-05	1.11386363247993e-05
STK33P1	0.999799474052504	1.78113107723042e-06	1.20137291159192e-06
STK35	0.999738697736468	2.32089384669861e-06	1.56544289959821e-06
STK36	0.998592154394113	1.24973537256664e-05	8.42946508796201e-06
STK38	0.999839304675243	1.42737207421183e-06	9.6276246405588e-07
STK38L	0.998415977183365	1.40600278379989e-05	9.48348877673026e-06
STK39	0.999791853833053	1.84880908680034e-06	1.24702172904683e-06
STK4	0.998502865742398	1.32893695305997e-05	8.96367974838951e-06
STK4-AS1	0.996809555676919	2.82961058089034e-05	1.90857233681054e-05
STK40	0.997509833683978	2.20930733588509e-05	1.49017779805449e-05
STKLD1	0.996473924843152	3.12675650240536e-05	2.10899726087242e-05
STMN1	0.998898114983467	9.78285891620303e-06	6.59853833897895e-06
STMN1P1	0.997855163448654	1.90325533961501e-05	1.28374572657032e-05
STMN1P2	0.999990290400413	8.6251779130135e-08	5.8176825023276e-08
STMN2	0.998373367499178	1.44379300380096e-05	9.73838381063748e-06
STMN3	0.999679834058067	2.84363894021491e-06	1.91803446517496e-06
STMN4	0.99990333836189	8.58621997128521e-07	5.79140537063188e-07
STMND1	0.999834791908299	1.4674532986939e-06	9.89797249969038e-07
STN1	0.999009373762032	8.79556032583106e-06	5.93260543977305e-06
STOM	0.999864376870667	1.2046840485943e-06	8.12559390776857e-07
STOML1	0.997207006496254	2.47760381409625e-05	1.67114377260792e-05
STOML2	0.998955585117637	9.27288877632356e-06	6.25456347963024e-06
STOML3	0.999802865671112	1.75100868217758e-06	1.18105535612878e-06
STON1	0.999943169554742	5.04821180409697e-07	3.40501886186341e-07
STON1-GTF2A1L	0.993825512780817	5.46797977179534e-05	3.68815235607596e-05
STON2	0.999908483870279	8.12917779774279e-07	5.48313042457751e-07
STOX1	0.99923178410406	6.82158494332479e-06	4.60115904427257e-06
STOX2	0.99979860701719	1.78883156706994e-06	1.20656689198867e-06
STPG1	0.999464827337061	4.75276722443441e-06	3.20574149288101e-06
STPG2	0.99273755022678	6.42794423990311e-05	4.33564838981465e-05
STPG2-AS1	0.917368153891861	0.000703706916785562	0.000474650315371862
STPG3	0.997665638808539	2.07123658412598e-05	1.39704907599297e-05
STPG3-AS1	0.998706405213165	1.14838130902189e-05	7.74583192935267e-06
STPG4	0.998742148660523	1.11667023922154e-05	7.5319407635493e-06
STRA6	0.999707926249651	2.5941671146481e-06	1.74976571883014e-06
STRA8	0.947468531277528	0.000454390085198293	0.000306486112466249
STRADA	0.998969361304306	9.15063929001902e-06	6.17210620111783e-06
STRADB	0.997622360581064	2.1095908708148e-05	1.42291904236458e-05
STRADBP1	0.881744486352602	0.000988373073705144	0.000666657638214119
STRAP	0.997172532505778	2.50814164750895e-05	1.69174154124479e-05
STRBP	0.999491773922453	4.51352052230443e-06	3.04436959229433e-06
STRC	0.996729103817613	2.90084659346783e-05	1.95662102729405e-05
STRCP1	0.994741882699501	4.65860438524432e-05	3.14222865784729e-05
STRIP1	0.998200612080459	1.59699200708133e-05	1.07717110877636e-05
STRIP2	0.999038322949705	8.53865027948549e-06	5.75931961351296e-06
STRN	0.993667919096749	5.60709778433296e-05	3.78198745553258e-05
STRN3	0.997027070582899	2.63698345361472e-05	1.77864533946313e-05
STRN4	0.981203524737305	0.000165403373816171	0.000111564575639007
STS	0.999948206224949	4.60081922434069e-07	3.10325256681779e-07
STSP1	0.901473045570789	0.000832116409213852	0.000561262518014743
STT3A	0.997831104120626	1.92458159554515e-05	1.2981302861952e-05
STT3A-AS1	0.89574895772983	0.000877809114442087	0.000592082247691188
STT3B	0.998599681882163	1.24305795229473e-05	8.38442588822797e-06
STUB1	0.997423446447689	2.28585233282886e-05	1.54180739849306e-05
STUM	0.999850809757728	1.32518609976917e-06	8.93838024294303e-07
STX10	0.988541354020755	0.000101206121858515	6.82635291935683e-05
STX11	0.999954718029082	4.02239150251398e-07	2.71310306844568e-07
STX12	0.999383752197464	5.47255829621209e-06	3.69124057079505e-06
STX16	0.997482959339873	2.23312055231663e-05	1.50623981253756e-05
STX16-NPEPL1	0.999627446333273	3.30884775937665e-06	2.23181781369955e-06
STX17	0.998577229287673	1.26297486059349e-05	8.51876543470307e-06
STX17-AS1	0.996957558695159	2.69854644912781e-05	1.82016957993671e-05
STX18	0.992102210559816	6.98805030658049e-05	4.71343993178854e-05
STX18-AS1	0.998407766538098	1.41328487101022e-05	9.53260645496395e-06
STX18-IT1	0.973247192261295	0.00023447131351622	0.00015815090096669
STX19	0.941537455474491	0.000504152983115825	0.000340051187111624
STX1A	0.998120541534514	1.66798934301046e-05	1.12505881186056e-05
STX1B	0.992318690855572	6.79724474923635e-05	4.58474158335992e-05
STX2	0.999017850829376	8.72033122183566e-06	5.88186340912815e-06
STX3	0.999351748044759	5.75667745131179e-06	3.8828789409098e-06
STX4	0.996701760092473	2.92505675640596e-05	1.97295078219582e-05
STX5	0.998368801010395	1.44784289391219e-05	9.76570031943774e-06
STX6	0.999768428739781	2.05685284234808e-06	1.38734724216378e-06
STX7	0.998333058375189	1.47954138908875e-05	9.97950666940363e-06
STX8	0.992881181665846	6.30127118994325e-05	4.25020741761672e-05
STX8P1	0.945718753270058	0.000469103564646774	0.000316410354354249
STXBP1	0.999120444430047	7.80982132654335e-06	5.26772448475349e-06
STXBP2	0.996206480467385	3.36346288798562e-05	2.2686557179463e-05
STXBP3	0.997740526863977	2.00486491829264e-05	1.35228138738839e-05
STXBP4	0.987990835342034	0.000106039099709508	7.15233727540634e-05
STXBP5	0.993451753394594	5.79788517361631e-05	3.9106735496042e-05
STXBP5-AS1	0.99592479959452	3.61270083596189e-05	2.43676671385629e-05
STXBP5L	0.997911529768437	1.85329006195907e-05	1.25004414679139e-05
STXBP6	0.998964591183192	9.19296939909964e-06	6.20065785969271e-06
STYK1	0.997484200879833	2.23202044435546e-05	1.50549778971776e-05
STYX	0.99972207553696	2.46851215815589e-06	1.66501145067615e-06
STYXL1	0.998254729887368	1.5490033448691e-05	1.04480275611421e-05
SUB1	0.999199921665319	7.10440302957651e-06	4.79191984344936e-06
SUB1P1	0.991863636593623	7.19828098738878e-05	4.85524052599373e-05
SUB1P2	0.999981030478177	1.68508229040336e-07	1.13658800487707e-07
SUB1P3	0.442590642170236	0.00357154577336168	0.00240900762413245
SUB1P4	1	0	0
SUCLA2	0.998623275725408	1.22212819975242e-05	8.24325470733006e-06
SUCLA2-AS1	0.997789007765478	1.96189468602244e-05	1.32329796572213e-05
SUCLA2P1	0.981479027773719	0.000163001692907054	0.000109944641865808
SUCLA2P2	0.999664924426052	2.97604061163926e-06	2.00733939255068e-06
SUCLA2P3	0.985117057361449	0.000131224154558696	8.85106922498405e-05
SUCLG1	0.995601197228532	3.89894492193931e-05	2.62983834984806e-05
SUCLG2	0.998226409647892	1.57411648312888e-05	1.06174156787043e-05
SUCLG2-AS1	0.996838755722099	2.80375401006087e-05	1.89113207978606e-05
SUCLG2P2	0.32493360166513	0.0039726422776671	0.00267954721628646
SUCLG2P4	0.999365789638005	5.63202332305233e-06	3.7987997313988e-06
SUCNR1	0.999946936581395	4.71359813411103e-07	3.17932194145789e-07
SUCO	0.99925373513882	6.62673743449367e-06	4.46973439956598e-06
SUDS3	0.998102751385958	1.68376282404289e-05	1.13569802481693e-05
SUDS3P1	0.973839622380075	0.000229347877700981	0.000154695143509312
SUFU	0.999449774029234	4.88641601635056e-06	3.29588760302846e-06
SUGCT	0.995809061220043	3.71508847757134e-05	2.50582717812187e-05
SUGP1	0.985900213326952	0.000124368048226	8.3886248528437e-05
SUGP2	0.999296541146243	6.24675925746527e-06	4.21343911916033e-06
SUGT1	0.998649971426889	1.19844623793985e-05	8.0835198749043e-06
SUGT1P1	0.92436006948597	0.00064651158617425	0.000436072064874531
SUGT1P2	0.996446940214966	3.15064260794414e-05	2.12510843905832e-05
SUGT1P3	0.99176102287516	7.28868834553465e-05	4.91622028906312e-05
SULF1	0.999678897412995	2.85195666661221e-06	1.92364477162993e-06
SULF2	0.999513912360093	4.31695839106853e-06	2.91178843477572e-06
SULT1A1	0.999327449092319	5.97238706328686e-06	4.02837507418699e-06
SULT1A2	0.988976602840505	9.73831870487361e-05	6.56849596643725e-05
SULT1A3	0.989729346053043	9.07676217264595e-05	6.12227608544969e-05
SULT1A4	0.998040690120802	1.73878670580681e-05	1.17281163306669e-05
SULT1B1	0.999289025105129	6.31347844484306e-06	4.25844121104664e-06
SULT1C2	0.99995499017135	3.99821768478236e-07	2.6967978283857e-07
SULT1C2P1	0.999125071831927	7.76875130598833e-06	5.24002275588913e-06
SULT1C2P2	1	0	0
SULT1C3	1	0	0
SULT1C4	0.999792601221595	1.84217127336848e-06	1.24254452388704e-06
SULT1D1P	1	0	0
SULT1E1	0.999992029985096	7.07988580715644e-08	4.77538297692702e-08
SULT2A1	0.999956733863397	3.84332908012463e-07	2.59232546454406e-07
SULT2B1	0.999865622131419	1.19362365667545e-06	8.05099156427591e-07
SULT4A1	0.999839087102825	1.42930450009748e-06	9.64065885315748e-07
SULT6B1	0.982709804907741	0.000152264234091875	0.00010270222589497
SUMF1	0.999482688922271	4.59418290392006e-06	3.09877636869408e-06
SUMF2	0.998644452388848	1.20334227088444e-05	8.11654361711556e-06
SUMO1	0.997642931794668	2.09136033571402e-05	1.41062254643911e-05
SUMO1P1	0.999965651898171	3.05115403463868e-07	2.05800339636379e-07
SUMO1P2	0.999856763847126	1.27230253809591e-06	8.58168061945693e-07
SUMO1P3	0.579757201560395	0.00294869245166189	0.00198889305864595
SUMO1P4	0.621017666627853	0.00272863576840073	0.00184046482578629
SUMO2	0.998292796207003	1.51524669050252e-05	1.02203389274395e-05
SUMO2P1	0.528512701244537	0.00320094273131029	0.00215903587226879
SUMO2P10	0.842735253647721	0.00128716190450637	0.000868190704589549
SUMO2P13	0.999957655669683	3.76144680049571e-07	2.53709586693435e-07
SUMO2P14	0.999932210109483	6.02169926071275e-07	4.06163615135075e-07
SUMO2P15	0.999917025954823	7.37043457693099e-07	4.97135812213995e-07
SUMO2P16	0.999985558948595	1.28281647280421e-07	8.65259710906436e-08
SUMO2P17	0.65123450670148	0.002557885615265	0.00172529384749624
SUMO2P19	0.999903290492197	8.59047191497429e-07	5.79427330665016e-07
SUMO2P2	0.999985989320356	1.24458628432505e-07	8.39473448777247e-08
SUMO2P20	0.809954863939819	0.001527788926879	0.00103049363117989
SUMO2P3	0.431785808675667	0.00361350769665313	0.00243731094139254
SUMO2P4	0.999728599218594	2.4105769851946e-06	1.62593417651376e-06
SUMO2P5	0.999999844932884	1.37749022764008e-09	9.29117158543235e-10
SUMO2P6	0.603589208984921	0.00282343274865026	0.0019044053889646
SUMO2P7	0.959171453089575	0.000355283650180808	0.000239638822046955
SUMO2P8	0.925454856922131	0.000637516673763993	0.000430004996453813
SUMO3	0.999799494690057	1.78094778672259e-06	1.20124928214439e-06
SUMO4	0.999454078893911	4.8481960532429e-06	3.27010823791234e-06
SUN1	0.996755326123726	2.87762871223592e-05	1.94096056640312e-05
SUN2	0.999132276623457	7.70480555498944e-06	5.19689134684038e-06
SUN3	0.999157008424655	7.48529623675688e-06	5.04883231169252e-06
SUN5	0.999909075891504	8.0765922370693e-07	5.44766146390324e-07
SUOX	0.99911995875708	7.81413185504216e-06	5.27063193622594e-06
SUPT16H	0.999031776202914	8.59675014392873e-06	5.79850797207993e-06
SUPT16HP1	0.948273709723543	0.000447610388237266	0.000301913206866036
SUPT20H	0.994468376332949	4.90025448838933e-05	3.3052216524186e-05
SUPT20HL1	0.997397539234379	2.30880660272177e-05	1.55729005353584e-05
SUPT20HL2	0.999792960807877	1.83897766275744e-06	1.24039043352989e-06
