"","NBL_over_GTEX_logFC","average_logCPM","LR","PValue","BH FDR"
"E2F4",-0.679582523148516,5.93390080030998,407.982691639894,1.00750056739283e-90,4.27424483136352e-90
"RAB2A",-0.737182551805036,6.73873735571325,408.52521634595,7.67627258341311e-91,3.26319279861691e-90
"CHP1",-1.02992124050835,6.39844109146355,410.843765177013,2.40138015792785e-91,1.02290027011126e-90
"STK24",-1.00198732258747,6.68720101148089,411.655369691276,1.59880962450577e-91,6.82418742167096e-91
"ARHGAP1",-0.899735412671338,6.88800472608011,412.628939234546,9.8147292578672e-92,4.1977457111041e-91
"NINJ1",-1.71019298063332,5.89723130794829,413.002742084371,8.13790061895907e-92,3.4876716938396e-91
"B4GALT7",-0.632903061062055,4.32165054180138,414.143901130979,4.5932125103959e-92,1.97254524986327e-91
"PFDN5",-0.623537460538074,7.50574360585889,414.383541436806,4.07337405877348e-92,1.75288637775088e-91
"USE1",-0.642717013716164,3.94882200849687,414.888513369451,3.16255316540495e-92,1.36372929103704e-91
"COX5B",-1.21542062695917,6.65323425287395,415.21642950284,2.68324920379124e-92,1.15942866830486e-91
"PARK7",-0.812046764375248,7.01150032487069,415.856785921043,1.94659829988908e-92,8.4285699582826e-92
"COPE",-0.880527461218079,6.49391921302571,416.482369330988,1.42268176170587e-92,6.17279276773207e-92
"MRPS18A",-0.959737201002897,4.5324636574076,417.274673669908,9.5642367312924e-93,4.15836379621409e-92
"SRP14",-0.636621121099938,7.20663443510521,417.960713007124,6.78146833920461e-93,2.95458164156218e-92
"TMEM165",-0.945468683157384,5.81216009485253,418.54804092166,5.05223586165062e-93,2.20575786059591e-92
"NUBP1",-0.76904766426109,3.90553892211349,418.966901570493,4.09555730929728e-93,1.79180632281756e-92
"TMEM42",-0.728560964455549,3.72502178009222,419.416382578369,3.26947263679181e-93,1.4333804879463e-92
"RNF114",-0.624716453390819,5.95008930051862,420.908127436076,1.54803969618547e-93,6.80101121755124e-93
"NDUFB10",-1.24579975321261,6.04983925115269,421.093209264809,1.41090271684509e-93,6.2115213949155e-93
"SLC25A5",-1.18568213119424,7.20892500061732,421.101680739084,1.40492507719014e-93,6.19819886995649e-93
"MCM3",0.755030838840497,5.40319956314288,421.459388518982,1.17434145817963e-93,5.19182539405731e-93
"PSMG2",-0.567206623491834,4.94133796941604,421.539308824755,1.1282333658422e-93,4.99850225373128e-93
"ARFGAP3",-0.912992080972444,5.66872507544112,421.918939053921,9.32757453092207e-94,4.14120645136075e-93
"PPTC7",-1.30782648600721,5.80912793956153,422.584511662195,6.68191269883118e-94,2.97288488719184e-93
"NDUFA4",-1.49747553978662,7.46171415683236,428.727493570166,3.07503384597192e-95,1.37103419884098e-94
"TSTA3",-1.25418592592393,5.35561516287119,428.925964675274,2.78389217254655e-95,1.24386671539314e-94
"HDDC2",-1.00753894080069,5.17674529244596,429.432357324918,2.15990977199463e-95,9.67123778505056e-95
"DAPK3",-1.00695479140462,5.93710997940658,430.020882283359,1.60821095505082e-95,7.21633120856136e-95
"COG7",-0.512722058277735,4.35030199448433,430.739787537061,1.12169211858042e-95,5.04401166813463e-95
"DPM1",-0.671259907023184,4.36736097679439,430.768172603621,1.10584863441889e-95,4.98343805210229e-95
"SMARCC1",0.712592479689509,6.0435856525344,431.022120689542,9.73697760769037e-96,4.39734472605372e-95
"MAN1A2",0.60699839072018,5.39470210931696,431.179243327711,8.99967121244077e-96,4.07312705735466e-95
"MAP2K1",-1.01002150511558,5.92540987556663,431.902259192038,6.2641708680141e-96,2.84120060968242e-95
"MRPL41",-1.28665530213355,5.84438097642288,435.79925216731,8.88588544780535e-97,4.03903883991152e-96
"GTF2E2",-0.77065506808043,4.3979101234636,436.395690546928,6.59007143204504e-97,3.00198481720056e-96
"PPP1R7",-0.782547867385099,5.68047294770611,436.49645620672,6.26555042863202e-97,2.86035997828853e-96
"TCTN3",-0.785743297985059,4.80610700315233,436.959074482689,4.96905688679509e-97,2.27342471944873e-96
"IRF2",-1.15619173077191,5.01195999393798,437.218226067271,4.36386947416879e-97,2.00090085060141e-96
"CDC37L1",-1.26902934843834,4.76764022803122,438.822452609289,1.95310991132961e-97,8.97490331245552e-97
"RNF44",0.776759665032647,5.86413275645132,439.733658923786,1.23712145867045e-97,5.69726987545602e-97
"NDUFB6",-0.939511488468023,4.748887654418,441.079134908015,6.30355460171948e-98,2.9093328931013e-97
"SLC39A1",-0.936475686635498,6.13104452200213,441.169220791244,6.02531104347293e-98,2.78703814786193e-97
"KIAA0100",0.585597355431321,6.92029777695133,442.654112719671,2.86294432356695e-98,1.32719273277938e-97
"BCKDK",-0.991640068498834,5.76553817773767,443.237221374011,2.13750866125339e-98,9.93090307219497e-98
"GADD45GIP1",-0.839584904250607,5.31884477388234,443.646235258499,1.74137478474949e-98,8.1083970021595e-98
"NUMB",-1.07927655099997,6.38959249791404,444.18682118799,1.32813509367069e-98,6.19796377046324e-98
"PNRC2",-0.722754530764757,6.13805297237633,445.56445994792,6.65920446192931e-99,3.11454997105825e-98
"UBAC1",-1.39257224620081,5.73898706028248,447.455804180769,2.58110956681133e-99,1.20989510944281e-98
"MEPCE",-0.70008733560619,5.52470715219848,448.289927321526,1.69932431094638e-99,7.98340280310382e-99
"STT3B",-0.770009336743026,6.55937210921483,448.503982564191,1.52648155523067e-99,7.18746920624307e-99
"RANBP1",0.672696635181375,5.23902430136346,449.839542213247,7.81691967260859e-100,3.6888834410063e-99
"POLR2C",-0.600248513967872,5.66167187623506,449.879909126656,7.66038656334766e-100,3.62315580698876e-99
"PTTG1IP",-0.927511617745954,7.57711111964072,450.153631769883,6.67853290180797e-100,3.16589595796766e-99
"DNAJC3",-0.970028919048984,5.66405376274464,451.828455618375,2.88532553341554e-100,1.37085602266349e-99
"TMED9",-0.996753888801556,6.39427571846216,451.86779571186,2.8290029682745e-100,1.3471442706069e-99
"EMC3",-1.08196091863791,5.56790464915431,451.953429010817,2.71017541337884e-100,1.29349281093081e-99
"TINF2",-0.873160962352055,5.56423461256224,454.477921433139,7.6490335241808e-101,3.65899097967646e-100
"IMP3",-0.792142499405479,5.03348030017491,455.822839898312,3.89872293660587e-101,1.86925072303021e-100
"C6orf106",-1.09603337237804,7.05919096544493,456.37003381441,2.96374841864355e-101,1.42422692886761e-100
"GALNT11",0.632267572032115,5.19797899607039,456.391924200176,2.93141650008829e-101,1.41192079132693e-100
"CTDSP2",-0.815531987440038,7.82353552870044,456.612263647037,2.62498646878661e-101,1.26723484700043e-100
"VPS52",-0.535025327594489,5.79011127438483,458.128982357723,1.22760543608225e-101,5.94002630362381e-101
"TRA2A",0.544235565710581,5.97711528887588,458.444956849075,1.04784427286116e-101,5.0819237251927e-101
"YWHAG",1.09141131303631,7.69485962846861,458.480979394028,1.02909995601177e-101,5.00256923061277e-101
"M6PR",-0.70037832530764,6.34909015663649,458.52218573971,1.00806905707028e-101,4.91170538247702e-101
"TTC1",-0.803157858927313,5.21548051019457,459.16074330365,7.32029150955265e-102,3.5750260860606e-101
"LSM10",-1.14574611359235,4.45283936085128,459.510129130664,6.14463017983686e-102,3.00786092719287e-101
"NDUFA1",-1.29710017261452,5.79655544520303,459.868538698413,5.13451615526278e-102,2.51927194533921e-101
"TPT1",-1.33373614329859,11.082186846737,460.335332881914,4.06365750410569e-102,1.99852008398641e-101
"LY6E",-1.41379761923918,6.5884907269866,460.834665903276,3.16412699050045e-102,1.55978091081008e-101
"ARL1",-0.836539266948564,5.6964767681375,462.490286607603,1.38027314265639e-102,6.82017317547862e-102
"SAFB2",-0.66889261857623,6.39085501173375,462.616571708315,1.29563760620219e-102,6.41707304958634e-102
"BRI3",-1.21697965703012,6.36133964249441,463.189247195485,9.72436272411447e-103,4.82769780629796e-102
"KCTD9",-1.14409022577888,5.18178662247367,464.671180178837,4.62778117879448e-103,2.30292428328635e-102
"NPIPB3",-0.885630487138585,5.90021737421249,465.416605891251,3.18536417378025e-103,1.58889899404715e-102
"SET",0.625139412766726,7.39047154104179,465.555934867316,2.97056779514113e-103,1.48528389757057e-102
"TADA3",-0.824608135816165,6.09198821192566,466.517082432239,1.8351982498727e-103,9.19789098981546e-103
"RBM17",-0.552765509400644,6.19503886082556,468.475676986604,6.87818235236689e-104,3.45554615788767e-103
"C9orf78",-1.03466848632995,5.81660572882769,468.918337011124,5.50994246718768e-104,2.77479117052617e-103
"TCEAL4",-1.4404906314449,6.85665682011291,469.091379065696,5.05232965545683e-104,2.55045487414888e-103
"RRAGA",-0.706002731435259,6.09053752582097,469.260099792324,4.64276477038627e-104,2.34935084766534e-103
"TXN2",-0.833401266346385,5.81457515655739,469.652261954079,3.81451317036671e-104,1.93489798496862e-103
"MCCC2",-1.10736002725246,5.56797194165853,470.336536658811,2.70729721496101e-104,1.37659180421746e-103
"TBC1D20",-0.487976928881394,5.99531252450405,470.759586640252,2.19016781885642e-104,1.11634767465982e-103
"UROD",-0.726322195451649,5.56985528687191,470.812883807139,2.13245355510258e-104,1.0895748091765e-103
"SPTSSA",-1.03246321044304,5.10978975369431,472.389634997257,9.67763964213784e-105,4.95683981670475e-104
"RMDN1",-0.914665409124345,5.098057510108,473.254915231868,6.27307540218899e-105,3.22089446078163e-104
"DPM3",-0.717128800237651,3.51044323758902,474.638643254309,3.13600287874079e-105,1.61411912876364e-104
"MTFR1L",-0.923896950295815,6.22234340434913,474.893977560732,2.75940225784296e-105,1.42377020674944e-104
"TMED10",-0.770300743393474,7.39733166314929,476.048571259931,1.54729482190469e-105,8.00324907881738e-105
"GOLGA3",0.574906409879006,6.34789493052808,476.629953566795,1.15628149862555e-105,5.99553369657694e-105
"RAB7A",-0.966287866154327,7.80127294451212,477.349762570955,8.06181276911502e-106,4.19054624137167e-105
"ARHGAP35",0.826776259769457,6.53886005825072,477.404725909959,7.84282767141883e-106,4.08683327791056e-105
"MTCH1",-0.801879880883232,7.73606638122424,481.544793271974,9.85374273699197e-107,5.14747754917491e-106
"MBD6",-1.31260445628758,6.69521442628896,482.447813826777,6.26769194097632e-107,3.28233243791778e-106
"CIPC",-1.3975340144136,5.75530631398187,483.242142914291,4.20983920322024e-107,2.21016558169063e-106
"MPC2",-1.21825782485081,5.40387151739104,483.508533204757,3.68383704410372e-107,1.93886160215985e-106
"EIF3G",-0.929391575848599,6.97300565563137,484.533429970032,2.20439280576065e-107,1.16312183218527e-106
"OGFR",-1.09553003055502,6.22465049688841,484.682759114237,2.0454832807224e-107,1.08199367494132e-106
"PAF1",-0.675779701976337,5.70548456187149,485.171862973897,1.60092231050225e-107,8.48973952539073e-107
"CYB5R3",-1.13987193016555,8.12431004288695,485.453262033428,1.3904002353586e-107,7.39200125127359e-107
"PHF1",-0.931409163589948,6.58408268853728,485.486939305549,1.36713658000201e-107,7.28676857361476e-107
"AGPAT3",-1.00141820019795,6.32952530374646,486.306263150787,9.06845551965695e-108,4.84573959065639e-107
"GLRX2",-1.1660970939139,2.40928622394136,487.089947121798,6.1236489447379e-108,3.2805262203953e-107
"RBM8A",0.722555611652668,6.25086295422969,487.998231481519,3.88486511820619e-108,2.08650044711842e-107
"ZMPSTE24",-0.861965209048317,5.12125382314845,488.821833796312,2.57139197917382e-108,1.3845956810936e-107
"MAP2K2",-0.917769779057365,6.86152546912569,488.906038378591,2.46516640754542e-108,1.33080962875203e-107
"RRAGC",-0.876885596038527,5.06011322170475,489.468805573408,1.8594910807012e-108,1.0064255849156e-107
"JTB",-0.815704625090195,6.43998177069027,489.518841823126,1.81345489825741e-108,9.84045293628054e-108
"PRKAA1",-0.88081692896713,5.94187153236411,491.931388574258,5.41459072051131e-109,2.94576179095175e-108
"PBDC1",-0.812252203099002,3.73252531361414,493.298285034087,2.72990620656148e-109,1.48903974903354e-108
"TMEM167B",-0.744467112017195,5.54782969685845,495.140478652969,1.08471162328327e-109,5.93201668983036e-109
"OSER1",-1.22099709994766,5.41417243866748,495.392201097849,9.56188539704478e-110,5.24280922553369e-109
"RER1",-0.655264560032257,6.71186675358987,495.9891825577,7.09006443757928e-110,3.89767940285772e-109
"RPLP1",-1.30321346579013,9.7827686677086,497.360591611354,3.56660732645495e-110,1.96584655788855e-109
"SLC39A13",-0.920944430267447,5.97566753695525,497.620813794771,3.13065807415466e-110,1.73010051466442e-109
"GOLGA5",-0.739238955409789,5.1058591396708,498.786201021041,1.74609990541006e-110,9.67495989805049e-110
"TMED7",-0.891840620693315,5.90570783516493,501.663494104261,4.13074841450484e-111,2.29486023028047e-110
"UNC50",-0.560378256084538,4.52560376871516,501.68959082929,4.07709341137343e-111,2.27105999042021e-110
"GRINA",-1.44285984092951,7.75387438938381,503.019479306915,2.09409537583458e-111,1.16957454501399e-110
"SMARCB1",0.616298069277603,5.48771279245144,503.550591026093,1.60486594574307e-111,8.98724929616119e-111
"ARF1",-0.790389538799343,8.35628195628554,505.399190695962,6.35664344109526e-112,3.56923829580215e-111
"DIMT1",-0.804800064358459,4.4312509269797,505.709346009708,5.44184019173985e-112,3.06377061733343e-111
"GNAI2",-1.53376725332426,8.25791163884638,506.094933412927,4.48592167267463e-112,2.5323751378002e-111
"TMEM87A",-0.791759689858203,5.5647587517277,506.508871541477,3.64577048496153e-112,2.06364367073294e-111
"CALCOCO1",-1.03450170486223,7.77772418741241,507.199973852041,2.57883430441743e-112,1.463662713318e-111
"LEPROT",-1.01608739887936,6.37576074320108,507.37225758322,2.36558764080549e-112,1.34626938907629e-111
"ZYX",-2.07052678756792,8.41590156445605,507.550329201897,2.16369170832878e-112,1.23471537703544e-111
"TSR2",-1.03288256937658,5.41962290047203,510.853884989709,4.13460516285201e-113,2.36585036566464e-112
"ATP6V1E1",-0.945519082156414,6.81689027891059,512.076175555518,2.24130052656949e-113,1.28599210540872e-112
"CRY2",-1.19848358971303,6.35897131419357,512.079055177886,2.23806953060114e-113,1.28599210540872e-112
"NUDC",-0.783829594111824,6.45031240877234,512.145101551594,2.16522927351922e-113,1.24917073472263e-112
"AURKAIP1",-1.03147735572605,5.88816549468179,513.337200006004,1.19162633602231e-113,6.8937060761621e-113
"SIRT2",-1.3506721130623,6.54910960334058,514.119897494751,8.0510019339775e-114,4.67047073518032e-113
"GSTK1",-1.18689132186172,6.63367908217238,514.367723815425,7.11100336043327e-114,4.13659475260661e-113
"ECH1",-1.47391128540618,7.02847755096999,515.407313766131,4.22425422517618e-114,2.46414829801944e-113
"CYC1",-1.37319454964283,6.61768081527276,515.518586262795,3.99522126194718e-114,2.3370375069886e-113
"ADRM1",-1.1254263294324,6.29445655288867,516.007753722406,3.12690230865448e-114,1.83421643803754e-113
"ZNF330",-1.0161018096931,4.99082066252964,518.505006006764,8.94949482960357e-115,5.26440872329622e-114
"SNAPIN",-0.756733754722103,4.51617028279847,518.80448963753,7.70267493337595e-115,4.54371274159817e-114
"CD81",-1.16326377504517,8.86687719778139,519.9256078205,4.39265299420381e-115,2.59847078530366e-114
"RPS25",-1.00556326211927,8.65656461601402,520.179580983575,3.86786834329537e-115,2.29449816975149e-114
"VPS26A",-0.661444875178545,5.54946461359568,520.999902336367,2.56448578349925e-115,1.52561477205338e-114
"PEX16",-0.846677122919031,4.25409120350543,525.298999538718,2.97636022178005e-116,1.77566945049378e-115
"TMEM50A",-0.928695497900483,6.15982335045503,527.580473496708,9.49144178390896e-117,5.67864038353528e-116
"LENG1",-0.746129472597634,2.9850683580888,528.104916118296,7.29853981160674e-117,4.37912388696404e-116
"ABHD17A",-1.08481526629094,6.7626553748572,528.432592996585,6.19366431068909e-117,3.72684671989888e-116
"CDS2",0.919542422679756,6.38429128440007,528.50738138381,5.965913555862e-117,3.60012024922707e-116
"NCBP1",0.557826095821103,4.90462811968153,529.546011744305,3.54581859899009e-117,2.14588445472023e-116
"TUSC2",-0.926737805723234,4.74250228851953,529.773112532617,3.16453167262343e-117,1.9206695122859e-116
"QSOX1",-1.57366978618566,7.31104425212125,530.525610966408,2.17069806593184e-117,1.32129447491503e-116
"NDUFA11",-0.895053096732724,6.21747052809665,532.326051626111,8.80857704528555e-118,5.37732901020339e-117
"PCM1",0.778231398230855,6.84485363489349,532.463950229103,8.22063604455937e-118,5.03304247626084e-117
"TMEM147",-0.814175019893698,5.45710645013521,532.52972041543,7.95420694350468e-118,4.88416215829235e-117
"WDR13",-0.808950270693852,6.66324857328191,532.980360819951,6.34685491200961e-118,3.90862032704404e-117
"TADA2B",-1.1094715649045,5.15788299722025,534.816346796626,2.53008620922374e-118,1.56270030569702e-117
"ALKBH7",-1.26507097255146,5.21591060962137,535.24704305078,2.03909125328805e-118,1.26315387371826e-117
"HMCES",-0.719508090740105,5.23929550844544,537.978906888195,5.18941691940634e-119,3.22419394400986e-118
"LRPAP1",-1.10435699793852,6.77065639767056,538.090078052541,4.90832542651154e-119,3.05860041414665e-118
"SLTM",-0.477689810428506,6.42512272523659,539.463063247413,2.46741427246669e-119,1.54213392029168e-118
"ALDOA",-2.14361065551096,10.3913416840429,541.526607058788,8.77653772959454e-120,5.5017102185518e-119
"EEF1D",-1.00162162304817,8.27599694004211,542.051514856585,6.74732038476717e-120,4.24232718802726e-119
"IFNGR1",-1.68173020709779,6.67222752816908,542.73255577949,4.79704194261338e-120,3.02516158543186e-119
"DLST",-0.944513398816758,6.74604310533436,542.940719740096,4.32203539906278e-120,2.73381757169634e-119
"PSMD6",-0.970444890977067,6.05148842934047,542.96208662014,4.2760231354417e-120,2.71288476870924e-119
"HERPUD1",-1.24175182818394,6.7755549636599,543.057578722817,4.07630012438497e-120,2.59400917006316e-119
"TWF2",-1.60500248126427,5.67424742736721,545.452811897836,1.22799246997671e-120,7.838249808362e-120
"HNRNPH2",-0.806224331697713,6.27195414442556,546.214050545577,8.38673827112718e-121,5.36955803944118e-120
"UBE2G2",-0.714092289981125,6.69454643483532,549.920186110603,1.31024614500289e-121,8.41442478442224e-121
"TOLLIP",-1.16793340910034,6.47158227133867,550.004755157503,1.25590180462704e-121,8.09016499913121e-121
"SNX12",-0.650374528647987,5.31685090910825,550.743248328443,8.67568171232457e-122,5.60582510642511e-121
"SCYL1",-0.741368870356773,6.35042629372044,551.323396917425,6.48781035664581e-122,4.20506226819636e-121
"PSMA3",-0.923390050744787,5.46084910683283,554.476952540121,1.33683604348546e-122,8.69150368829555e-122
"IDH3G",-0.769854362935475,5.61811467790134,554.596682755375,1.25901917281647e-122,8.21099460532483e-122
"TOMM7",-1.02397662446168,6.75312539824578,554.689519490154,1.20181296968741e-122,7.86232783907654e-122
"AP3M1",0.621860247050882,5.21697606427943,554.770356299043,1.15412238952878e-122,7.57392818128264e-122
"HEXIM1",-0.857188456333111,5.59337760874222,555.545078874457,7.82926601726692e-123,5.15406226842023e-122
"MRPS9",-1.08289857569821,4.43983858650516,556.429467852638,5.02729356211994e-123,3.31991084290939e-122
"MRPL20",-0.772341923877891,5.45749881092579,557.299792064539,3.25092966199623e-123,2.15361270983978e-122
"RELA",-1.04103846960131,6.60132590780099,557.850752812325,2.46691484514407e-123,1.6394054350641e-122
"PRPF8",0.700022266783973,8.10726084205589,559.825189901087,9.17584581523267e-124,6.11723054348845e-123
"RHOC",-1.27654417486506,7.11466094284492,562.328581101381,2.6186422920442e-124,1.75132127811874e-123
"SMPD1",-0.9542162026868,5.30049812379176,566.976175325106,2.55318840913607e-125,1.71300180804657e-124
"SNX9",-1.21150104231662,6.18939759948667,567.862944353396,1.63751483097711e-125,1.1021734439269e-124
"SDCBP",-1.78986676686579,7.6117402252223,571.447071505669,2.71982169832465e-126,1.8365355519234e-125
"SERF2",-0.976829166023213,8.24814988806006,574.211603886422,6.81060206936271e-127,4.61363365989087e-126
"ATF4",-1.0567378090015,8.52314263436727,574.659707049943,5.44142106888623e-127,3.698053153612e-126
"NPC2",-1.50830037886325,6.60939948455283,575.16371239502,4.22745754448274e-127,2.88235741669277e-126
"ADIPOR2",-1.05921661557756,6.4993283333499,575.938594641022,2.8676382731915e-127,1.96157666895836e-126
"HLA-E",-2.35581264015099,9.67926373530189,576.304892620048,2.38696573992046e-127,1.63811374308267e-126
"C11orf68",-0.978284381641579,5.37964080814106,577.963859807744,1.0398818412343e-127,7.15984218554766e-127
"PACSIN2",-1.28410308673933,6.67381153709454,578.241810458054,9.04739875443601e-128,6.24984782378803e-127
"AFF4",0.736540318534293,6.76594205545897,578.702633327572,7.18265366670641e-128,4.97807679870741e-127
"TMEM205",-0.87023283568899,5.46413661586767,578.754994162195,6.99673356189591e-128,4.86527830462961e-127
"GUK1",-1.46701131707742,7.7119036142275,580.175437581076,3.43494268530135e-128,2.39647164090792e-127
"RHOA",-1.20393160344742,8.65676873296526,581.531026954517,1.74201526547344e-128,1.21941068583141e-127
"RCC2",1.02462963281929,5.96580511159003,582.519787794317,1.06164086993345e-128,7.45634055806105e-128
"TSC22D4",-1.86265103026542,6.64381444878065,583.943942778398,5.20232965957656e-129,3.66607123661435e-128
"RNF126",-1.0064162338437,5.27336251948441,584.044254275619,4.947414890138e-129,3.49817214454202e-128
"GNPTG",-0.813007616946705,5.81252473910445,585.405583065885,2.50187555308462e-129,1.77497927752625e-128
"RAP1A",-1.36541701832834,6.35203686147775,587.312392192307,9.6272799046464e-130,6.85331789822286e-129
"SMARCD2",-1.25037276231852,6.2286928009821,591.076318714355,1.4614865099161e-130,1.04391893565436e-129
"KHNYN",-1.03032221178541,6.4812683453029,591.768301438733,1.03342616826473e-130,7.4068087145254e-130
"TELO2",-0.692093086195115,5.24459884857254,593.578898482298,4.17303612422624e-131,3.00115611673805e-130
"BRK1",-0.734763863241923,6.71228697698626,594.57477998399,2.53417395984827e-131,1.82878533184927e-130
"VEZF1",0.824155192322283,5.75869431473844,594.863892104089,2.19255913061235e-131,1.58771523251239e-130
"PCYT1A",-1.09624906920941,6.16354568927944,596.754065844061,8.50782809418057e-132,6.18215882276097e-131
"MAGT1",-1.13229688849334,5.53541221664928,597.08203230077,7.21909544134504e-132,5.26392375931409e-131
"DNAJC4",-1.260421658536,5.30890871113812,600.451107015891,1.33561020381083e-132,9.77275758885971e-132
"EMD",-1.11591366512799,5.9302515645557,602.366281117127,5.11818212042393e-133,3.75810575275883e-132
"PSME1",-1.38872392806209,6.48729741015291,605.236070917173,1.2159623100686e-133,8.95972228471601e-133
"ATG3",-0.943729810820645,5.17182785011543,605.962014333352,8.45325670807879e-134,6.25064756583291e-133
"TMEM43",-1.40175717369661,6.86977686626645,606.560394214006,6.2643194219675e-134,4.64843490676033e-133
"CD63",-1.4129450861065,8.49239137569055,607.328100763116,4.26476170544483e-134,3.17588637639509e-133
"CKAP5",0.88032472496953,6.37501185705556,607.344332118571,4.23023399902704e-134,3.16138483913053e-133
"BTF3L4",0.698953932452332,5.12790678234745,608.313767183607,2.60320902245101e-134,1.95240676683826e-133
"PICALM",-1.20313395959065,7.42096656607439,608.448067518004,2.43387525173911e-134,1.83194911421224e-133
"BSG",-1.34665065811559,8.69626859046495,610.401900151232,9.14818702912806e-135,6.91050099322623e-134
"RHOT2",-0.821405878023513,6.78861821809707,613.086166671486,2.38508705844558e-135,1.80818874466993e-134
"TAX1BP3",-1.60085029508464,6.20702547223466,613.543670289455,1.89669338720205e-135,1.44313627287112e-134
"MRPL23",-1.10052817702677,4.93557471200482,614.371981989183,1.25267818841072e-135,9.56590616604548e-135
"RNF7",-0.809784985592471,5.37390089137523,614.476487972293,1.18880196661409e-135,9.11125594850211e-135
"NSMCE4A",-1.0191614709076,4.80049139818601,614.663651494926,1.08243432313884e-135,8.32641787029876e-135
"TRAM1",-1.52584358839737,6.59553132317853,614.863992127346,9.79101246096755e-136,7.55923756177642e-135
"S100A6",-2.30537415190061,8.4809733589393,616.085838742372,5.30978930791569e-136,4.11459688067268e-135
"MYL12B",-1.11943404763652,7.66592298370059,617.178318225971,3.07230907434635e-136,2.38957372449161e-135
"PIGH",-0.74554053789239,4.01869692678433,618.284326870951,1.76567447228248e-136,1.37840758059227e-135
"TOB2",-1.33222279904391,6.50640163314933,619.585088022581,9.20447550260351e-137,7.21246214756245e-136
"PYURF",-0.855407549997123,5.25469748243389,622.888409888727,1.76011424609182e-137,1.38435951939806e-136
"SBDS",-1.4461792842184,6.88229308071175,623.835206913413,1.09551349229834e-137,8.6487907286711e-137
"TMEM256",-1.10438006360219,3.70421608694131,627.496905609491,1.75074598175934e-138,1.38738360818665e-137
"TMX4",1.03438007812507,6.30032898293665,628.501732168612,1.05847712273283e-138,8.41970438537478e-138
"PYCR2",-0.715663365732986,5.7048282275189,629.610423138578,6.07506295523664e-139,4.85081072471366e-138
"ITM2B",-1.60123324243325,8.99097283988064,629.876503644246,5.31717157950461e-139,4.26185508280904e-138
"PEF1",-0.855987972683327,5.93667872007549,630.458094006617,3.97365497081914e-139,3.19719365468207e-138
"CNPPD1",-1.22904349707171,6.25130431018591,631.569265157437,2.27782957019899e-139,1.8397854220838e-138
"ATRAID",-0.923197826484876,5.82736178776699,631.722963337097,2.10908177339609e-139,1.71006630275359e-138
"EIF4H",-0.808448061853675,8.23979655639978,631.906662024452,1.92371538661894e-139,1.56581484957356e-138
"GPX4",-1.33959852260939,7.36188554785215,632.463762718349,1.45538261883182e-139,1.18922315157464e-138
"UBC",-1.71716107790277,11.1926993246929,635.664701182097,2.92960747409618e-140,2.40319363109453e-139
"KRCC1",-0.926381836749792,4.5598585082345,638.615126217996,6.68544558020547e-141,5.50566106605156e-140
"CUTC",-2.06246792109448,4.69558062382285,639.898453958873,3.51580438281571e-141,2.90676740311535e-140
"TMBIM6",-1.04976268988521,8.72525638802835,648.427168146396,4.91102037342764e-143,4.07634102142215e-142
"MRPL43",-0.673475953974538,5.21610415873757,649.540740483901,2.81184332331412e-143,2.34320276942844e-142
"CDC27",0.726123178011329,5.57532369251589,649.654202499176,2.65653377749982e-143,2.22259798117515e-142
"LMO4",-1.42250505122742,5.81314005858648,650.660072925408,1.60530821214787e-143,1.34845889820421e-142
"DAD1",-0.957982673266607,6.00800126710322,650.700916351048,1.57280833268427e-143,1.32646485889035e-142
"AKR7A2",-0.925687412169804,4.82433732767883,652.392803204093,6.7410117690866e-144,5.70811480446849e-143
"MYL12A",-2.64070124375025,8.26093317924938,654.874793751707,1.9451165686705e-144,1.65374283166318e-143
"UBE2A",-0.846904887496331,5.55235906542796,654.899533367494,1.92116787366144e-144,1.64002135556464e-143
"C14orf119",-1.01829988881381,4.84272099089545,656.640706523543,8.03340298666683e-145,6.88577398857157e-144
"DCTD",-0.922200084138136,5.58991722307158,657.895737221843,4.28508772177612e-145,3.68798533431552e-144
"ILF3",0.673982865182528,7.87729492271805,658.040098330814,3.98625063202151e-145,3.44490795359884e-144
"PRPSAP1",0.701579797795163,5.15671696986166,658.151519685282,3.76992844675602e-145,3.27142551164778e-144
"ZDHHC7",-1.07204889964543,5.98047713809989,660.682015975481,1.06172496598572e-145,9.25154534676356e-145
"AHCYL1",-1.4766725667286,7.25152641829213,662.496301327916,4.28007393827995e-146,3.74506469599495e-145
"KIAA2013",-1.20234558105135,5.93432816606466,665.216769043824,1.09602890710582e-146,9.63037951850305e-146
"MAGEF1",0.866759239400484,4.58162952637247,666.658326503097,5.32504307543143e-147,4.69856741949832e-146
"EMC7",-0.830552963466516,5.24039508036621,670.980424333333,6.11494282130621e-148,5.41830376571437e-147
"CREB3",-0.91395627162644,5.2773885006649,673.173249165768,2.03948319572682e-148,1.81479436907895e-147
"SFSWAP",0.597200765745131,6.06273277998917,673.477106435457,1.7516230783947e-148,1.56528019771441e-147
"NPTN",-1.32364207214743,6.71639395295545,673.497979588108,1.73341041219409e-148,1.55562472889213e-147
"UFL1",-1.01754024649443,4.99762532746939,674.51078403312,1.04387469805371e-148,9.40831272923945e-148
"PQLC1",-1.38308803060951,6.31029563362336,674.933132306338,8.44891777367836e-149,7.6477272951399e-148
