Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
LRRC58	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRC66	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRC70	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRC71	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRC73	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRRFIP1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRFIP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRIQ4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRK2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRN2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRN4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRTM3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRRTM4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LRTOMT	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LSAMP	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LSM12	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LSM14B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LSM3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LSP1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LSS	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTA	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTA4H	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTB4R2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTBP3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTBR	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTC4S	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTF	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LTV1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LUC7L3	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LURAP1L	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LXN	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LY6G6C	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LY6G6E	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LY6G6F-LY6G6D	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LY9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYAR	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYL1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYPD4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYPLA1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYPLA2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYPLAL1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYSMD4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYZL2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LYZL4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LZIC	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LZTFL1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LZTR1	0	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
LZTS1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LZTS2	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LZTS3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAATS1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MACROD1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MADCAM1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAF1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAFB	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAFG	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAFK	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEA1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEA12	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEA3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEA8	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEB3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEB6B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEC2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGED1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAGED2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAGEF1	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAGI1	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAGT1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAL2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MALSU1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAN2A1	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MANEA	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MANF	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP2K2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP2K4P1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAP2K5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP2K6	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAP2K7	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP3K2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP3K3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP3K8	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP3K9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP4K5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP6D1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAP7D3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPK1	0	0	1	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
MAPK10	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPK12	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPK13	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPK8	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPK8IP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPK9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPKAPK2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAPRE2	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAPRE3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MARCH5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MARCH7	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MARCH9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MARK3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MARVELD2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MASP1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MASP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MAST3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MATN3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MATR3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBD1	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MBD3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBD4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBD5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBIP	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBL2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBNL2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBNL3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBOAT1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBOAT2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MBTPS2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MC1R	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MC4R	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCAM	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCC	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCCC1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCEE	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCF2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCIDAS	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCM2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCM3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCM5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCM8	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCM9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCMDC2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCOLN1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCOLN3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCRS1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MCTP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MDFI	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MDFIC	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MDGA2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MDH1B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MDK	0	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
MDM2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MDP1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ME1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MECP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED11	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED14	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED15	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED18	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED19	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED21	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED22	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED24	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED25	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED28	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED31	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MED8	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEF2B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEF2C	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEGF11	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEGF9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEI1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEIS1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEIS2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEP1A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MEPE	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MESP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METAP1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METAP1D	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METAP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL11B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL15	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL17	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL21A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL21C	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL24	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL25	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
METTL26	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL2A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
METTL8	1	0	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
MEX3D	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFAP3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFAP4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFAP5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFF	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD12	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD14A	1	0	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD14B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD2A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD2B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MGAT1	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MGAT3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MGAT4A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MGAT4C	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MGAT4D	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MGME1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MGP	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MGRN1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MICA	0	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
MICALL1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MICB	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MICU3	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MID1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MID2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIEF1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIEF2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIF4GD	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIGA1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MILR1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MINDY1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MINDY4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MINOS1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIOS	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MIOX	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIP	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIPEP	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MIS18BP1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MISP3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MITD1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MKL2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MKLN1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MKRN1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MKRN2OS	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MKX	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MLEC	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MLF2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MLLT1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MLLT10	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MLLT3	0	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
MLNR	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MLX	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MLXIP	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMAB	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMD2	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MMP11	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMP12	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMP15	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMP19	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMP20	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMP25	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MMS19	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MND1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MNDA	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MNX1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOB2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOB4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOCS3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOK	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MON1A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MON2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOSMO	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOSPD2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOV10	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MOXD1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPC1L	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPDU1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MPG	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPHOSPH10	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPIG6B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPLKIP	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPND	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPO	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPP2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPP4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPP5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MPPED2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MR1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRAS	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRGPRD	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRGPRX2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRI1	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MRPL13	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL18	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL21	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL28	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL35	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL38	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL42	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL46	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL51	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL52	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL54	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL55	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL57	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL58	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPL9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS18A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS18B	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS18C	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS22	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS30	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS31	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS35	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRPS7	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MRTO4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MS4A1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MS4A12	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MS4A18	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MS4A2	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MS4A4A	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MS4A7	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSANTD2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSANTD3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSANTD4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSC	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSGN1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSH2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSH5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSH6	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSL1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSLNL	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MSRB3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MST1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MT-CYB	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MT-ND1	0	0	1	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
MTA2	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MTA3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTCH1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTERF1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTERF4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTF1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTHFD2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTHFS	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTM1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MTMR10	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTMR14	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTMR3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTMR4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTO1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTR	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTRF1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTRNR2L13	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
MTUS2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
