Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
RNF139	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RNF180	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RNF216	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RNFT2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RNPEPL1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RNU6-642P	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
ROBO3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ROCK1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RORA	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RP1	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RP1L1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RPGR	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RPGRIP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RPL10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RPL22	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RPL5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RPP25	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RPP30	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
RPS10-NUDT3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RPS6KA4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RREB1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RRP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RSPH6A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RSPO4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RTBDN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RTL1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RTTN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RUSC2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RWDD2B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RYR3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SACS	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SALL4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SAMD9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SAMD9L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SAP30	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SBF2	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
SCAF11	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
SCAMP4	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
SCARB1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCARF2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCART1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCGB1C2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCN1A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCNN1A	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SCNN1D	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCRT2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCUBE1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCUBE3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SCYL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SDK2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SEC13	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SEC16B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SEC22B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SELENOK	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SEMA3G	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SEMA5A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SEMA6B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SEMA6D	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SERPINB2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SERPINB7	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
SERPINE3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SERTAD2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SETD1B	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SETD3	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SETD4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SF3B3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SGO2	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SGPP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SH2D3C	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SH3GLB2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SHCBP1L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SHISA6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SHROOM1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SIM1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SIPA1L3	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SKIDA1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SLC12A4	0	0	0	0	0	0	0	0	1	1	1	1	97	1.0309278350515463
SLC12A5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC12A9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC15A1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
SLC15A3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC19A3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC22A12	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC24A2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC25A1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SLC25A13	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC25A16	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SLC25A23	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SLC25A31	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
SLC25A4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC25A53	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC26A3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC28A3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC2A4RG	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SLC2A9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC30A1	0	0	0	0	0	0	0	0	1	1	1	1	97	1.0309278350515463
SLC35C2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC35E1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC35E4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC36A2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC36A4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC38A4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC3A1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC44A5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC4A1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC4A5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC7A3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC7A8	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC7A9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SLC9A8	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SLF1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SMAD2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMARCAD1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMARCB1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMC1A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMC4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMG1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMO	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMPD3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SMPD4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SNORC	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SNRNP70	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SNRPN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SORBS2	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SORCS2	0	0	0	1	0	0	0	0	0	1	1	1	97	1.0309278350515463
SORD	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SOX11	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SOX12	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SOX7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SOX9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SP110	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SP3	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
SP5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SP9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SPAG17	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SPANXD	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SPATA18	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
SPATA31A1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SPEN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SPHK1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SPINK4	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
SPINT1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SPTA1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SRCIN1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SREBF2	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
SREK1IP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SRFBP1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SRPX	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SSPO	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SSTR4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STAT5A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STAU2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STK35	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STOML3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STON2	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
STOX2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STPG1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STRA6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STX17	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
STXBP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SUFU	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
SUGCT	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SULT1A1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SUMF2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SVEP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SYAP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SYMPK	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SYNE1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SYNJ1	0	0	0	0	0	0	0	0	1	1	1	1	97	1.0309278350515463
SYNRG	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
SYT14	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
SYTL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TAB3P1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TAF1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TAF1L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TAF7L	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TAL1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TAL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TANC1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TAP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TARBP2	0	0	0	0	0	0	0	0	1	1	1	1	97	1.0309278350515463
TAS2R1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TAS2R42	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TAS2R7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TBC1D1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TBC1D20	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
TBC1D3B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TBCA	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TBRG1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TBX18	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TCEAL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TCERG1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
TCERG1L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TCF20	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TCF4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TCHH	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TCOF1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TCTE1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TCTN2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TDRD6	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TEAD1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TECPR2	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TEK	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TENM2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TERF2IP	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TESC	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TEX10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TEX13C	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TEX13D	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TEX15	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TFAP2E	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TG	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TGFB3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TGM1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
THBS2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
THNSL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
THOC3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
THOC6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TINAGL1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TLL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TLR9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TM4SF18	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TMC7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TMCC2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TMEM117	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TMEM132D	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TMEM176B	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TMEM191C	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TMEM50A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TMEM67	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TMEM72	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TNFRSF10A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TNKS	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TNN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TNS3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TOE1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TOX2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TPT1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TPTE	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRAF5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRAJ1	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TRAM2	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TRAPPC10	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TRAPPC9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRBV10-3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRBV19	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRBV6-5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRBV6-7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRGC2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM15	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM25	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM39	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM52	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM54	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TRIM59	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM60P15	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
TRIM62	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM64B	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM69	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIM8	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIO	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRIP4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRPC1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRPC3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRPC5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRPV1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TRRAP	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TSC22D1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TSEN54	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TSPAN10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TSPYL2	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TSPYL4	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
TSPYL6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TTBK1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TTC22	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TTC7B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TTLL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TTPAL	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TTYH3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TUBGCP4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TXNDC2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
TYK2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UBAP2L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UBR4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UBTF	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UBXN10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UBXN11	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UGT1A1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UGT1A5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UGT2B11	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UGT8	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UNC13B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UNC93B1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
URAD	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
URB2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USH2A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USHBP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USP19	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USP24	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USP28	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
USP32	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
USP40	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USP41	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USP43	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
USP44	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
USP53	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
UST	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VARS	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VAV2	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
VCL	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VCX3A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VEZF1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VHL	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
VNN2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VPS13D	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VRK2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VSTM1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VTI1B	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
VWA7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
VWDE	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WARS2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WASHC2A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WASHC2C	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WDR13	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
WDR45B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WDR48	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WDR86	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WDR87	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WDR90	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WDR97	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WHAMM	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WHRN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WNK3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WSCD2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
WTAP	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
XKR3	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
XKR6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
XKR7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
